index,BHK,sector,price,price_persqft,SuperArea,floor,Furnishing,facing,Car_Parking,Bathroom,Balcony,overlooking,city
1071,3,others,1.35,9362.0,1442.0,2,Semi-Furnished,North - East,available,3,4,,Gurgaon
1072,3,Sector 89,1.4,10769.0,1300.0,2,Unfurnished,,available,3,,,Gurgaon
1073,4,Sector 24,5.5,13580.0,4050.0,3,Unfurnished,East,available,4,4,"Garden/Park, Main Road, Pool",Gurgaon
1074,3,others,0.85,5862.0,1450.0,10+,Semi-Furnished,,available,2,4,,Gurgaon
1075,3,Sector 24,1.12,5788.0,1935.0,1,Semi-Furnished,West,available,3,3,Garden/Park,Gurgaon
1076,3,Sector 113,2.85,12855.0,2217.0,10+,Unfurnished,,available,3,,,Gurgaon
1077,3,others,2.0,8525.0,2346.0,1,Semi-Furnished,,available,3,3,,Gurgaon
1078,3,others,1.75,10270.0,1704.0,1,Unfurnished,North - East,available,3,2,,Gurgaon
1079,2,others,0.85,7727.0,1100.0,10,Unfurnished,West,available,2,2,"Garden/Park, Main Road",Gurgaon
1080,2,Sector 113,1.83,13969.0,1310.0,7,Unfurnished,,available,2,,,Gurgaon
1081,3,others,2.45,11667.0,2100.0,10+,Unfurnished,North - East,available,4,3,"Garden/Park, Main Road",Gurgaon
1082,2,others,0.78,8667.0,900.0,1,Semi-Furnished,South,available,1,1,,Gurgaon
1083,2,others,1.38,10000.0,1380.0,8,Semi-Furnished,,available,2,4,,Gurgaon
1084,2,others,0.58,,,3,Unfurnished,,available,2,2,,Gurgaon
1085,4+,others,5.0,9615.0,5200.0,2,Unfurnished,East,available,4+,4+,Main Road,Gurgaon
1086,3,Sector 79,2.2,13174.0,1670.0,10+,Semi-Furnished,North,available,3,2,Garden/Park,Gurgaon
1087,4,others,3.25,,,3,Semi-Furnished,,available,4,2,,Gurgaon
1088,2,Sector 92,1.15,9664.0,1190.0,3,Semi-Furnished,,available,4,2,,Gurgaon
1089,4,Sector 43,4.25,16865.0,2520.0,3,Semi-Furnished,North - East,available,4,3,Garden/Park,Gurgaon
1090,2,others,0.35,4667.0,750.0,10+,Furnished,,available,1,,,Gurgaon
1091,2,others,0.3,3750.0,800.0,6,Semi-Furnished,North - East,available,2,2,,Gurgaon
1092,3,Sector 79,1.75,11589.0,1510.0,10+,Semi-Furnished,,available,3,,,Gurgaon
1093,3,Sector 71,2.1,12048.0,1743.0,10+,Furnished,South -West,available,3,2,"Garden/Park, Main Road",Gurgaon
1094,3,Sector 61,2.16,14000.0,1545.0,4,Unfurnished,,available,3,2,,Gurgaon
1095,2,others,0.8200000000000001,5816.0,1410.0,10+,Semi-Furnished,East,available,2,3,,Gurgaon
1096,2,Sector 79,0.25,,,1,Unfurnished,,available,2,,,Gurgaon
1097,3,Sector 63A,2.07,12176.0,1700.0,2,Semi-Furnished,North,available,3,2,Garden/Park,Gurgaon
1098,2,others,0.66,8250.0,800.0,10+,Semi-Furnished,North - East,available,2,2,Garden/Park,Gurgaon
1099,4,Sector 14,3.9,12037.0,3240.0,4,Semi-Furnished,,available,4,2,,Gurgaon
1100,3,Sector 106,2.5,15694.0,1593.0,1,Furnished,West,available,3,2,Main Road,Gurgaon
1101,2,others,0.85,9884.0,860.0,7,Semi-Furnished,,available,2,2,,Gurgaon
1102,2,Sector 57,0.85,8500.0,1000.0,1,Semi-Furnished,,available,2,1,,Gurgaon
1103,2,others,0.75,4593.0,1633.0,10+,Unfurnished,,available,2,,,Gurgaon
1104,4,Sector 113,3.3,16019.0,2060.0,10+,Unfurnished,,available,4,4,Main Road,Gurgaon
1105,3,Sector 37D,1.9,10556.0,1800.0,10+,Unfurnished,,available,4,3,,Gurgaon
1106,2,others,0.68,6800.0,1000.0,7,Unfurnished,,available,2,1,Garden/Park,Gurgaon
1107,3,Sector 36,0.99,8839.0,1120.0,4,Unfurnished,,available,2,2,Main Road,Gurgaon
1108,4,Sector 37D,3.9,8667.0,4500.0,9,Semi-Furnished,East,available,4,3,"Garden/Park, Pool",Gurgaon
1109,3,Sector 102,2.5,15152.0,1650.0,5,Semi-Furnished,,available,3,,,Gurgaon
1110,4+,others,9.25,21502.0,4302.0,2,Furnished,,available,4+,4+,,Gurgaon
1111,4,Sector 57,3.95,10840.0,3644.0,10,Unfurnished,East,available,4+,,"Garden/Park, Main Road",Gurgaon
1112,3,others,1.85,10278.0,1800.0,4,Unfurnished,North - East,available,3,3,Main Road,Gurgaon
1113,2,others,1.9,11950.0,1590.0,5,Semi-Furnished,,available,2,2,,Gurgaon
1114,3,others,2.1,10000.0,2100.0,5,Unfurnished,,available,3,3,,Gurgaon
1115,4,others,1.85,8706.0,2125.0,10+,Semi-Furnished,,available,4,3,"Garden/Park, Main Road",Gurgaon
1116,3,others,1.55,5898.0,2628.0,10+,Unfurnished,West,available,3,2,Garden/Park,Gurgaon
1117,4,others,2.35,9270.0,2535.0,10+,Semi-Furnished,North - East,available,4,4,Main Road,Gurgaon
1118,3,others,2.35,12533.0,1875.0,10,Unfurnished,,available,3,4+,,Gurgaon
1119,2,Sector 89,1.0,9066.0,1103.0,1,Semi-Furnished,,available,2,1,,Gurgaon
1120,4,Sector 24,11.5,,,10+,Furnished,,available,3,3,,Gurgaon
1121,2,others,1.25,8621.0,1450.0,7,Unfurnished,,available,3,3,,Gurgaon
1122,4,others,4.25,,,2,Furnished,East,available,4+,2,Garden/Park,Gurgaon
1123,4,Sector 92,1.6,7656.0,2090.0,10+,Unfurnished,North - East,available,4,3,Garden/Park,Gurgaon
1124,2,others,1.1,7383.0,1490.0,10+,Unfurnished,,available,2,,,Gurgaon
1125,4,others,3.1,6861.0,502.0,3,Furnished,South -West,available,4+,2,Main Road,Gurgaon
1126,3,others,1.8,9014.0,1997.0,10+,Unfurnished,,available,3,,Main Road,Gurgaon
1127,4,Sector 92,1.2,,,10+,Semi-Furnished,East,available,3,2,Garden/Park,Gurgaon
1128,3,Sector 49,4.5,22579.0,1993.0,9,Semi-Furnished,,available,3,2,"Garden/Park, Pool",Gurgaon
1129,3,Sector 102,2.8,15119.0,1852.0,10+,Unfurnished,,available,3,3,"Garden/Park, Main Road, Pool",Gurgaon
1130,3,Sector 37D,1.25,6173.0,2025.0,7,Unfurnished,,available,3,,,Gurgaon
1131,2,others,0.35,5556.0,70.0,6,Semi-Furnished,,available,2,,,Gurgaon
1132,2,Sector 2,0.35,5385.0,650.0,7,Unfurnished,,available,2,1,"Garden/Park, Main Road, Pool",Gurgaon
1133,3,others,2.0,8323.0,267.0,1,Semi-Furnished,,available,3,,"Garden/Park, Main Road",Gurgaon
1134,2,others,0.8079999999999999,5938.0,1360.0,,Semi-Furnished,,available,2,1,,Gurgaon
1135,3,Sector 37D,1.4,8116.0,1725.0,10+,Unfurnished,East,available,3,4,"Garden/Park, Pool",Gurgaon
1136,1,others,1.4,16471.0,850.0,6,Furnished,East,available,1,1,Main Road,Gurgaon
1137,1,Sector 102,0.35,7000.0,500.0,6,Unfurnished,East,available,1,1,Garden/Park,Gurgaon
1138,2,Sector 92,1.05,,,3,Semi-Furnished,,available,2,,,Gurgaon
1139,4,Sector 92,1.25,6460.0,1935.0,3,Semi-Furnished,,available,4,3,"Garden/Park, Pool",Gurgaon
1140,2,others,0.28,3889.0,720.0,4,Furnished,,available,2,,,Gurgaon
1141,3,Sector 79,1.82,8465.0,2150.0,10,Furnished,North,available,3,3,"Garden/Park, Main Road",Gurgaon
1142,3,Sector 89,2.0,10471.0,1910.0,6,Unfurnished,North,available,4,,"Garden/Park, Main Road",Gurgaon
1143,2,Sector 61,2.05,14996.0,1367.0,4,Unfurnished,East,available,2,2,Pool,Gurgaon
1144,2,others,0.7000000000000001,10590.0,661.0,10+,Furnished,North - East,available,2,2,"Garden/Park, Main Road",Gurgaon
1145,4,Sector 24,3.2,10667.0,3000.0,1,Unfurnished,,available,4+,,,Gurgaon
1146,3,others,2.0,10256.0,1950.0,8,Semi-Furnished,,available,4+,3,Main Road,Gurgaon
1147,4+,others,1.3,,,1,Semi-Furnished,North - West,available,4+,2,Main Road,Gurgaon
1148,4,Sector 63,5.0,18215.0,2355.0,4,Semi-Furnished,,available,4+,3,Garden/Park,Gurgaon
1149,4,Sector 106,2.07,8790.0,1130.0,1,Semi-Furnished,,available,2,,,Gurgaon
1150,2,Sector 2,1.49,13186.0,3435.0,10+,Semi-Furnished,,available,4+,4+,,Gurgaon
1151,4+,others,3.45,10044.0,700.0,6,Unfurnished,,available,1,,Main Road,Gurgaon
1152,1,Sector 106,0.44,6286.0,700.0,3,Unfurnished,,available,1,,,Gurgaon
1153,1,Sector 43,0.27,13500.0,3890.0,5,Furnished,,available,4+,,,Gurgaon
1154,4,Sector 25,6.5,16710.0,1875.0,1,Unfurnished,,available,4,4,,Gurgaon
1155,4,others,1.2,6400.0,1875.0,4,Unfurnished,North - East,available,2,3,Main Road,Gurgaon
1156,2,Sector 36,0.55,4867.0,2025.0,8,Semi-Furnished,North - East,available,3,3,Main Road,Gurgaon
1157,3,Sector 102,2.35,11605.0,1414.0,3,Unfurnished,East,available,2,2,"Garden/Park, Pool",Gurgaon
1158,2,others,1.2,8487.0,1414.0,4,Semi-Furnished,South - East,available,3,2,"Garden/Park, Main Road",Gurgaon
1159,4,others,1.2,7500.0,1770.0,10,Unfurnished,North - East,available,3,3,Garden/Park,Gurgaon
1160,3,Sector 92,1.0,5650.0,531.0,10+,Unfurnished,,available,2,,,Gurgaon
1161,2,others,0.48,9040.0,531.0,10+,Semi-Furnished,East,available,2,4,,Gurgaon
1162,3,others,1.75,15632.0,1423.0,3,Unfurnished,North,available,2,3,Main Road,Gurgaon
1163,3,Sector 89,1.25,8802.0,658.0,10+,Unfurnished,South - East,available,2,1,,Gurgaon
1164,2,others,0.4,6079.0,2061.0,6,Unfurnished,,available,4,4,Garden/Park,Gurgaon
1165,3,Sector 49,3.5,16982.0,554.0,4,Semi-Furnished,,available,2,,,Gurgaon
1166,2,others,0.4,7220.0,554.0,1,Furnished,East,available,4,2,"Garden/Park, Main Road",Gurgaon
1167,3,Sector 49,3.15,12600.0,2090.0,3,Unfurnished,,available,4,3,,Gurgaon
1168,4,Sector 92,1.2,5742.0,2090.0,4,Unfurnished,,available,2,3,,Gurgaon
1169,2,Sector 89,0.43,4778.0,900.0,2,Furnished,East,available,3,2,"Garden/Park, Main Road, Pool",Gurgaon
1170,3,Sector 71,2.0,9470.0,250.0,3,Semi-Furnished,,available,3,,,Gurgaon
1171,3,Sector 14,2.25,10000.0,6000.0,7,Unfurnished,,available,4+,,,Gurgaon
1172,4,Sector 2,10.2,17000.0,1442.0,,,,available,,,,Gurgaon
1173,3,others,1.92,13315.0,1442.0,4,Semi-Furnished,,available,1,2,,Gurgaon
1174,2,others,0.365,6293.0,1930.0,10+,Semi-Furnished,North - East,available,3,3,Garden/Park,Gurgaon
1175,3,others,2.1,10881.0,900.0,4,Semi-Furnished,,available,3,,,Gurgaon
1176,3,others,0.42,4667.0,900.0,4,Semi-Furnished,East,available,2,2,Main Road,Gurgaon
1177,2,others,0.24,3333.0,720.0,2,Semi-Furnished,,available,2,1,,Gurgaon
1178,2,others,0.43,5059.0,2224.0,5,Semi-Furnished,,available,4,,,Gurgaon
1179,4,others,3.4,15288.0,1895.0,4,Unfurnished,,available,3,,,Gurgaon
1180,3,others,0.85,4485.0,1900.0,10,Semi-Furnished,,available,4,4,,Gurgaon
1181,3,others,2.2,11579.0,4850.0,1,Furnished,,available,4,,,Gurgaon
1182,4,others,5.5,11340.0,2800.0,1,Semi-Furnished,,available,4,,,Gurgaon
1183,4,Sector 85,2.8,10000.0,2800.0,10+,Semi-Furnished,North - West,available,4,3,Garden/Park,Gurgaon
1184,3,others,2.65,14118.0,1877.0,1,Semi-Furnished,West,available,2,3,Garden/Park,Gurgaon
1185,3,others,1.25,8627.0,2092.0,10+,Semi-Furnished,,available,3,,,Gurgaon
1186,3,others,3.5,16730.0,3200.0,1,Furnished,,available,4,4,,Gurgaon
1187,4,Sector 102,4.15,12969.0,3200.0,10+,Semi-Furnished,,available,4+,3,Garden/Park,Gurgaon
1188,4,Sector 24,14.0,20474.0,1125.0,10,Semi-Furnished,,available,2,2,,Gurgaon
1189,2,others,0.923,8200.0,1852.0,4,Semi-Furnished,,available,3,3,,Gurgaon
1190,3,Sector 102,2.15,11609.0,1852.0,10+,Semi-Furnished,,available,3,4,,Gurgaon
1191,3,others,1.4,8974.0,1560.0,1,Semi-Furnished,North - East,available,4,2,"Garden/Park, Main Road, Pool",Gurgaon
1192,4,others,3.5,11667.0,3000.0,1,Furnished,,available,4+,4,,Gurgaon
1193,4,others,7.6,,2400.0,4,Semi-Furnished,,available,4,,,Gurgaon
1194,4,others,3.1,12917.0,1290.0,4,Unfurnished,North - East,available,3,3,,Gurgaon
1195,3,Sector 63A,3.7,28682.0,1290.0,3,Semi-Furnished,South -West,available,2,1,Garden/Park,Gurgaon
1196,2,others,1.29,12900.0,1000.0,8,Semi-Furnished,East,available,2,2,Garden/Park,Gurgaon
1197,2,Sector 85,1.15,8765.0,1312.0,3,Semi-Furnished,West,available,3,2,Garden/Park,Gurgaon
1198,3,others,2.4,8889.0,2700.0,8,Semi-Furnished,North,available,3,4,"Garden/Park, Pool",Gurgaon
1199,3,others,2.8,16918.0,1860.0,10+,Unfurnished,East,available,3,3,"Garden/Park, Pool",Gurgaon
1200,3,others,3.4,18280.0,1860.0,10+,Unfurnished,East,available,4,3,Garden/Park,Gurgaon
1201,3,Sector 79,3.25,15550.0,510.0,3,Semi-Furnished,,available,1,,,Gurgaon
1202,1,others,0.38,7451.0,400.0,10+,Unfurnished,,available,4,,,Gurgaon
1203,3,Sector 25,3.5,9722.0,900.0,10+,Unfurnished,South -West,available,2,3,"Garden/Park, Main Road",Gurgaon
1204,2,Sector 37D,0.555,6167.0,900.0,10+,Furnished,East,available,3,4+,"Garden/Park, Main Road, Pool",Gurgaon
1205,3,others,3.35,10152.0,745.0,1,Semi-Furnished,,available,2,,,Gurgaon
1206,2,Sector 37D,0.6,8054.0,1900.0,9,Semi-Furnished,North - East,available,3,4+,"Garden/Park, Main Road, Pool",Gurgaon
1207,3,others,1.76,9263.0,600.0,10+,Semi-Furnished,,available,2,,,Gurgaon
1208,2,Sector 36,0.45,7500.0,1930.0,8,Semi-Furnished,East,available,3,2,"Garden/Park, Main Road, Pool",Gurgaon
1209,3,others,2.0,10363.0,1900.0,1,Semi-Furnished,,available,3,2,,Gurgaon
1210,3,Sector 43,2.35,12368.0,1900.0,1,Semi-Furnished,East,available,3,2,Garden/Park,Gurgaon
1211,3,Sector 102,2.5,9168.0,1600.0,2,Furnished,East,available,3,3,Main Road,Gurgaon
1212,3,others,2.5,15625.0,2945.0,10,Semi-Furnished,North - East,available,4,3,"Garden/Park, Main Road, Pool",Gurgaon
1213,3,others,5.5,18676.0,2945.0,3,Semi-Furnished,,available,2,1,,Gurgaon
1214,2,others,0.55,7857.0,700.0,6,Semi-Furnished,,available,4,3,,Gurgaon
1215,3,others,4.0,,2630.0,10+,Unfurnished,East,available,4,4,"Garden/Park, Pool",Gurgaon
1216,4,Sector 79,4.38,16654.0,2630.0,8,Unfurnished,East,available,2,2,"Garden/Park, Main Road",Gurgaon
1217,2,Sector 111,0.8,9412.0,1730.0,8,Unfurnished,,available,3,,,Gurgaon
1218,3,Sector 2,0.85,4913.0,1807.0,10+,Unfurnished,West,available,3,3,Garden/Park,Gurgaon
1219,3,Sector 49,4.29,23741.0,2293.0,10+,Semi-Furnished,North,available,3,3,Main Road,Gurgaon
1220,3,Sector 57,3.1,13519.0,2293.0,3,Unfurnished,North - East,available,2,3,"Garden/Park, Pool",Gurgaon
1221,2,Sector 2,0.935,7397.0,1264.0,10+,Semi-Furnished,North - East,available,4,1,"Garden/Park, Main Road, Pool",Gurgaon
1222,4,others,2.2,,2103.0,10,Semi-Furnished,,available,4,4+,Pool,Gurgaon
1223,3,others,3.0,14265.0,1277.0,7,Semi-Furnished,,available,2,1,Pool,Gurgaon
1224,2,others,1.95,15270.0,1277.0,6,Unfurnished,East,available,2,3,"Garden/Park, Main Road",Gurgaon
1225,2,Sector 37D,0.53,5761.0,2260.0,10+,Unfurnished,North - East,available,3,3,Pool,Gurgaon
1226,3,Sector 65,3.3,14602.0,2260.0,3,Unfurnished,,available,2,3,Main Road,Gurgaon
1227,2,others,1.2,,2685.0,10+,Unfurnished,,available,4,3,,Gurgaon
1228,4,Sector 79,3.8,14153.0,2685.0,1,Furnished,,available,1,1,Garden/Park,Gurgaon
1229,2,Sector 26,0.75,10854.0,691.0,10+,Unfurnished,North - East,available,4,4,"Garden/Park, Main Road, Pool",Gurgaon
1230,4,Sector 79,3.8,14153.0,2685.0,10+,Semi-Furnished,,available,2,2,,Gurgaon
1231,1,others,0.72,6636.0,80.0,4,Semi-Furnished,,available,3,,,Gurgaon
1232,3,others,0.6,8333.0,1650.0,5,Unfurnished,,available,2,,,Gurgaon
1233,2,Sector 89,0.784,4750.0,300.0,1,Furnished,,available,4,,,Gurgaon
1234,3,Sector 26,3.5,12963.0,2700.0,9,Semi-Furnished,South - East,available,4,3,"Garden/Park, Main Road, Pool",Gurgaon
1235,4,Sector 25,4.26,12611.0,1902.0,9,Unfurnished,North - East,available,3,1,"Garden/Park, Main Road, Pool",Gurgaon
1236,3,others,1.95,10252.0,1902.0,4,Semi-Furnished,,available,4+,3,,Gurgaon
1237,4,others,2.95,10172.0,2900.0,8,Semi-Furnished,,available,3,3,,Gurgaon
1238,3,others,2.25,13189.0,2300.0,8,Unfurnished,North - East,available,3,3,"Garden/Park, Main Road, Pool",Gurgaon
1239,3,Sector 37D,3.0,13043.0,2124.0,10+,Semi-Furnished,North - East,available,4,4,,Gurgaon
1240,3,others,4.3,20245.0,2124.0,10+,Semi-Furnished,,available,4,,,Gurgaon
1241,3,Sector 111,3.4,18231.0,1865.0,3,Semi-Furnished,,available,4,2,,Gurgaon
1242,4,others,2.4,,10000.0,2,Semi-Furnished,North - East,available,4+,4,Garden/Park,Gurgaon
1243,4+,Sector 26,12.25,12250.0,10000.0,5,Semi-Furnished,North - East,available,2,2,,Gurgaon
1244,2,others,0.47,5697.0,825.0,7,Furnished,West,available,2,3,"Garden/Park, Pool",Gurgaon
1245,2,others,0.95,,822.0,3,Unfurnished,,available,2,3,Main Road,Gurgaon
1246,2,Sector 36,0.6,7299.0,561.0,4,Unfurnished,,available,2,2,Garden/Park,Gurgaon
1247,2,others,0.65,11586.0,1957.0,4,Semi-Furnished,,available,3,,,Gurgaon
1248,3,Sector 89,1.05,5365.0,1957.0,10+,Semi-Furnished,North - East,available,3,2,Garden/Park,Gurgaon
1249,3,others,7.0,,,10+,Semi-Furnished,North - East,available,3,3,Garden/Park,Gurgaon
1250,3,others,2.1,9767.0,2150.0,6,Semi-Furnished,North - East,available,4,3,Garden/Park,Gurgaon
1251,4,Sector 63,8.1,25408.0,3188.0,10,Semi-Furnished,East,available,3,2,,Gurgaon
1252,3,Sector 92,0.6,5217.0,1150.0,2,Semi-Furnished,North,available,2,1,Main Road,Gurgaon
1253,3,others,0.693,4617.0,1600.0,6,Semi-Furnished,,available,3,3,,Gurgaon
1254,3,Sector 37D,0.9,5625.0,1525.0,3,Unfurnished,West,available,3,2,Garden/Park,Gurgaon
1255,3,Sector 79,1.75,11475.0,2120.0,10,Semi-Furnished,,available,3,,,Gurgaon
1256,3,Sector 85,2.2,10377.0,2120.0,6,Unfurnished,,available,1,1,,Gurgaon
1257,1,others,0.2,,,1,Semi-Furnished,,available,3,2,,Gurgaon
1258,3,others,1.65,,1470.0,10,Unfurnished,,available,2,,,Gurgaon
1259,2,Sector 79,1.05,7143.0,7400.0,10+,Semi-Furnished,East,available,4+,3,,Gurgaon
1260,4,Sector 43,60.0,81081.0,2361.0,1,Unfurnished,,available,4,3,,Gurgaon
1261,3,others,1.25,5294.0,640.0,4,Semi-Furnished,East,available,2,2,"Garden/Park, Main Road",Gurgaon
1262,2,Sector 92,0.55,8594.0,640.0,3,Semi-Furnished,East,available,1,1,,Gurgaon
1263,1,others,0.106,5300.0,1200.0,1,Semi-Furnished,North - East,available,2,3,,Gurgaon
1264,2,others,0.9,7500.0,900.0,10+,Semi-Furnished,,available,3,2,,Gurgaon
1265,3,Sector 85,0.7000000000000001,7778.0,900.0,5,Unfurnished,,available,2,2,Garden/Park,Gurgaon
1266,2,Sector 85,0.78,5932.0,1270.0,4,Semi-Furnished,,available,2,,,Gurgaon
1267,2,Sector 2,0.7000000000000001,5512.0,1383.0,4,Unfurnished,South - East,available,2,4,"Garden/Park, Main Road, Pool",Gurgaon
1268,2,Sector 79,1.65,11931.0,1394.0,2,Furnished,,available,3,3,,Gurgaon
1269,3,others,0.85,6098.0,740.0,7,Furnished,,available,1,,,Gurgaon
1270,1,others,1.0,13514.0,1348.0,10+,Unfurnished,,available,2,2,,Gurgaon
1271,2,others,0.5,3709.0,1310.0,10+,Semi-Furnished,,available,2,,,Gurgaon
1272,2,others,1.2,9160.0,1310.0,10+,Semi-Furnished,North - East,available,3,3,"Garden/Park, Main Road",Gurgaon
1273,3,others,1.55,8073.0,700.0,2,Semi-Furnished,,available,2,,,Gurgaon
1274,2,others,0.4,5714.0,1840.0,10+,Furnished,East,available,3,3,"Garden/Park, Main Road, Pool",Gurgaon
1275,3,others,2.3,12500.0,3100.0,4,Unfurnished,,available,4,,,Gurgaon
1276,4,others,3.6,11613.0,2200.0,4,Semi-Furnished,,available,4+,4,,Gurgaon
1277,3,others,1.8,8182.0,2200.0,10+,Unfurnished,West,available,4,3,"Garden/Park, Main Road, Pool",Gurgaon
1278,3,Sector 106,1.53,8693.0,1760.0,10+,Semi-Furnished,North - East,available,3,3,Main Road,Gurgaon
1279,3,others,1.8,11146.0,1615.0,3,Unfurnished,,available,3,4,,Gurgaon
1280,3,others,4.05,19086.0,233.0,2,Semi-Furnished,,available,4,,,Gurgaon
1281,3,others,2.6,12399.0,2900.0,10+,Unfurnished,East,available,4,3,Garden/Park,Gurgaon
1282,4,others,6.67,23011.0,2899.0,10+,Unfurnished,West,available,2,2,"Garden/Park, Main Road",Gurgaon
1283,2,others,0.35,6076.0,2448.0,1,Furnished,,available,4,,,Gurgaon
1284,4,Sector 102,3.0,12255.0,1478.0,8,Semi-Furnished,,available,2,,,Gurgaon
1285,2,others,0.855,5785.0,1365.0,10,Semi-Furnished,,available,2,,,Gurgaon
1286,2,others,1.45,10623.0,1081.0,2,Unfurnished,West,available,3,2,Garden/Park,Gurgaon
1287,3,Sector 36,0.99,9158.0,2100.0,10+,Unfurnished,South -West,available,4,4,"Garden/Park, Main Road",Gurgaon
1288,4,others,2.9,13810.0,1565.0,9,Semi-Furnished,West,available,2,3,Garden/Park,Gurgaon
1289,2,others,1.73,11074.0,1562.0,3,Semi-Furnished,North - East,available,4,3,"Garden/Park, Pool",Gurgaon
1290,4,Sector 49,3.75,8333.0,4500.0,8,Unfurnished,North - East,available,3,4,"Garden/Park, Main Road, Pool",Gurgaon
1291,3,Sector 106,0.95,5278.0,1800.0,1,Semi-Furnished,East,available,3,2,"Garden/Park, Main Road",Gurgaon
1292,3,Sector 63A,2.25,13235.0,1700.0,3,Semi-Furnished,West,available,4,4,,Gurgaon
1293,4,others,3.12,6667.0,1650.0,5,Semi-Furnished,,available,3,2,Garden/Park,Gurgaon
1294,3,others,1.5,9091.0,4200.0,10+,Semi-Furnished,,available,4+,4+,,Gurgaon
1295,4,others,5.25,12500.0,4200.0,2,Semi-Furnished,,available,3,3,,Gurgaon
1296,3,Sector 14,1.58,8316.0,308.0,4,Furnished,,available,4,,,Gurgaon
1297,3,others,6.3,22727.0,2772.0,10+,Furnished,South -West,available,4,3,Garden/Park,Gurgaon
1298,3,others,2.8,7368.0,3800.0,1,Semi-Furnished,,available,3,2,,Gurgaon
1299,3,others,2.1,13035.0,1545.0,8,Semi-Furnished,,available,3,,,Gurgaon
1300,3,others,1.0,6472.0,445.0,1,Unfurnished,East,available,2,1,Main Road,Gurgaon
1301,2,others,0.32,7191.0,2410.0,1,Semi-Furnished,,available,3,,,Gurgaon
1302,3,others,4.25,17635.0,1996.0,7,Furnished,,available,3,2,,Gurgaon
1303,3,others,2.0,10020.0,1368.0,5,Semi-Furnished,North - East,available,3,3,Garden/Park,Gurgaon
1304,2,Sector 102,1.75,12792.0,3000.0,1,Semi-Furnished,,available,4+,,,Gurgaon
1305,4,others,7.0,23333.0,205.0,10+,Semi-Furnished,,available,2,2,,Gurgaon
1306,3,Sector 57,1.9,10298.0,2480.0,3,Semi-Furnished,,available,4,,,Gurgaon
1307,3,others,1.18,4758.0,450.0,10,Semi-Furnished,,available,1,,,Gurgaon
1308,1,others,0.4,8889.0,450.0,5,Semi-Furnished,North - East,available,4,4,"Garden/Park, Main Road",Gurgaon
1309,4,others,4.25,13934.0,3050.0,3,Unfurnished,,available,2,1,,Gurgaon
1310,2,others,0.35,4375.0,30.0,1,Semi-Furnished,,available,1,1,,Gurgaon
1311,1,others,0.37,11458.0,1081.0,1,Semi-Furnished,,available,2,3,,Gurgaon
1312,3,Sector 36,0.95,8788.0,610.0,,,,available,,,,Gurgaon
1313,1,others,0.8,13115.0,2227.0,10,Semi-Furnished,North - East,available,4,4,Garden/Park,Gurgaon
1314,4,Sector 92,1.65,7409.0,2227.0,3,Furnished,,available,3,4,Garden/Park,Gurgaon
1315,4,Sector 102,2.2,10000.0,2802.0,1,Unfurnished,,available,3,3,,Gurgaon
1316,3,Sector 102,2.38,8494.0,586.0,8,Unfurnished,East,available,2,3,"Garden/Park, Main Road",Gurgaon
1317,2,Sector 37D,0.48,8191.0,4031.0,5,Furnished,South - East,available,4+,4+,"Garden/Park, Main Road, Pool",Gurgaon
1318,4+,Sector 89,3.5,8683.0,1530.0,7,Semi-Furnished,,available,2,,,Gurgaon
1319,3,others,0.8300000000000001,5425.0,1530.0,3,Semi-Furnished,,available,1,1,,Gurgaon
1320,1,Sector 26,0.3,,192.0,10+,Semi-Furnished,,available,1,,,Gurgaon
1321,2,Sector 57,1.25,7234.0,645.0,4,,,available,2,,,Gurgaon
1322,2,others,0.297,4608.0,645.0,8,Semi-Furnished,,available,3,2,,Gurgaon
1323,3,Sector 65,2.55,14000.0,1300.0,10+,Unfurnished,North - East,available,3,3,Pool,Gurgaon
1324,3,Sector 43,1.8,13846.0,1536.0,8,Unfurnished,,available,2,,,Gurgaon
1325,2,others,1.3,8464.0,822.0,4,Semi-Furnished,,available,2,2,,Gurgaon
1326,2,Sector 36,0.8,9732.0,1516.0,10,Unfurnished,,available,2,,,Gurgaon
1327,2,others,2.58,17018.0,1516.0,3,Unfurnished,South,available,2,3,"Garden/Park, Main Road, Pool",Gurgaon
1328,3,Sector 36,1.07,9907.0,1080.0,2,Furnished,South - East,available,2,2,Garden/Park,Gurgaon
1329,2,others,0.53,7486.0,1570.0,10,Unfurnished,,available,3,4,,Gurgaon
1330,3,others,1.9,12102.0,1570.0,4,Unfurnished,,available,2,1,,Gurgaon
1331,2,others,0.35,3889.0,900.0,4,Semi-Furnished,South,available,4,2,Garden/Park,Gurgaon
1332,4,others,2.65,8179.0,450.0,10+,Semi-Furnished,,available,1,,,Gurgaon
1333,1,others,0.21,4667.0,450.0,10+,Semi-Furnished,,available,4,4,"Garden/Park, Pool",Gurgaon
1334,4,others,5.5,24379.0,2256.0,10+,Semi-Furnished,West,available,2,3,,Gurgaon
1335,3,Sector 79,2.22,13301.0,1669.0,4,Semi-Furnished,,available,2,1,,Gurgaon
1336,2,others,0.95,7917.0,1200.0,3,Furnished,,available,3,4,,Gurgaon
1337,3,Sector 65,2.6,15758.0,1650.0,3,Unfurnished,East,available,3,2,Garden/Park,Gurgaon
