,bhk,price_sqft_price,Carpet_Area,SuperArea,Status,Floor,Transaction,Furnishing,facing,Society,Ownership,Car_Parking,Bathroom,Balcony,overlooking,Under_Construction
1103,3 BHK Apartment for Sale in Anakaputhur Chennai,"58 Lac4,345 per sqft",NAN,1335 sqft,Ready to Move,2 out of 2,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
1104,2 BHK Apartment for Sale in Korattur Chennai,"55.5 Lac4,619 per sqft",NAN,1202 sqft,NAN,Ground out of 2,New Property,Unfurnished,NAN,NAN,NAN,NAN,2,2,NAN,NAN
1105,2 BHK Apartment for Sale in Vadapalani Chennai,"54 Lac8,710 per sqft",598 sqft,NAN,Ready to Move,1 out of 2,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,NAN,NAN
1106,2 BHK Apartment for Sale in Nanmangalam Manikandan Nagar Chennai,"36 Lac5,143 per sqft",NAN,700 sqft,Ready to Move,2 out of 3,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1107,2 BHK Apartment for Sale in Velachery Chennai,"65 Lac8,125 per sqft",700 sqft,NAN,Ready to Move,Ground out of 2,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
1108,3 BHK Apartment for Sale in Adambakkam Chennai,"1 Cr8,636 per sqft",NAN,1158 sqft,Ready to Move,3 out of 5,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
1109,3 BHK Apartment for Sale in Chromepet Chennai,"75 Lac5,241 per sqft",NAN,1431 sqft,Ready to Move,2 out of 4,Resale,Furnished,NAN,NAN,NAN,NAN,3,2,NAN,NAN
1110,2 BHK Apartment for Sale in Ramapuram Chennai,"55 Lac6,765 per sqft",780 sqft,NAN,Ready to Move,1 out of 1,Resale,Furnished,North,NAN,Freehold,NAN,2,NAN,NAN,NAN
1111,2 BHK Apartment for Sale in Pallavaram Chennai,"95 Lac10,556 per sqft",NAN,900 sqft,Ready to Move,1 out of 4,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1112,3 BHK Apartment for Sale in Anna Nagar Chennai,"2.60 Cr11,818 per sqft",1600 sqft,NAN,Ready to Move,2 out of 3,Resale,Unfurnished,North - East,NAN,NAN,NAN,3,2,Main Road,NAN
1113,3 BHK Apartment for Sale in Santhome Chennai,"77 Lac6,956 per sqft",NAN,1107 sqft,Ready to Move,3 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1114,"1 BHK Apartment for Sale in Jkb Sri Taran, Madhanandapuram, Chennai,Jkb Sri Taran, Madhanandapuram, Chennai Chennai","28.8 Lac5,000 per sqft",NAN,575 sqft,Ready to Move,2 out of 2,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1115,2 BHK Apartment for Sale in Sholinganallur Chennai,"1.22 Cr9,132 per sqft",NAN,1336 sqft,Ready to Move,20 out of 26,Resale,Semi-Furnished,North,NAN,Freehold,NAN,2,1,Garden/Park,NAN
1116,2 BHK Builder Floor for Sale in Avadi Chennai,"35 Lac4,861 per sqft",NAN,720 sqft,Ready to Move,Ground out of 3,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1117,2 BHK Apartment for Sale in Sholinganallur Chennai,"70 Lac8,750 per sqft",NAN,800 sqft,Ready to Move,4 out of 14,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1118,2 BHK Apartment for Sale in Urapakkam Chennai,"60 Lac5,000 per sqft",950 sqft,NAN,Ready to Move,3 out of 13,Resale,Furnished,North - East,NAN,Freehold,1 Open,2,3,"Garden/Park, Main Road",NAN
1119,2 BHK Apartment for Sale in Poonamallee Chennai,"55 Lac4,379 per sqft",625 sqft,NAN,Ready to Move,Ground out of 2,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
1120,2 BHK Apartment for Sale in Koyambedu Chennai,"60 Lac9,063 per sqft",500 sqft,NAN,Ready to Move,Ground out of 4,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,Main Road,NAN
1121,2 BHK Apartment for Sale in Kattupakkam Chennai,"40 Lac5,128 per sqft",920 sqft,NAN,Ready to Move,2 out of 2,Resale,Unfurnished,North,NAN,Freehold,NAN,2,1,NAN,NAN
1122,2 BHK Apartment for Sale in Avadi Chennai,"28.5 Lac5,327 per sqft",NAN,535 sqft,Ready to Move,4 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1123,2 BHK Apartment for Sale in Arumbakkam Chennai,"1.20 Cr10,471 per sqft",NAN,1146 sqft,Ready to Move,4 out of 8,Resale,Semi-Furnished,East,NAN,Freehold,NAN,2,2,Garden/Park,NAN
1124,2 BHK Apartment for Sale in Madipakkam ram nagar south Chennai,"55 Lac6,471 per sqft",NAN,850 sqft,Ready to Move,1 out of 2,New Property,Unfurnished,East,NAN,Freehold,NAN,2,1,Main Road,NAN
1125,2 BHK Builder Floor for Sale in Porur Chennai,"57.4 Lac6,501 per sqft",NAN,883 sqft,Ready to Move,1 out of 4,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1126,2 BHK Builder Floor for Sale in Ambattur Chennai,"32 Lac3,765 per sqft",NAN,850 sqft,Ready to Move,Ground out of 1,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1127,3 BHK Apartment for Sale in Mogappair West Ambattur Industrial Estate Chennai,"1.32 Cr10,248 per sqft",NAN,1288 sqft,Ready to Move,3 out of 6,Resale,Unfurnished,North,NAN,Freehold,1 Covered,2,1,NAN,NAN
1128,2 BHK Apartment for Sale in 5 years old flat Chennai,"35 Lac4,861 per sqft",600 sqft,NAN,Ready to Move,Ground out of 2,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
1129,3 BHK Apartment for Sale in Velachery Chennai,"1.29 Cr8,958 per sqft",1250 sqft,NAN,Ready to Move,1 out of 3,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,3,1,Main Road,NAN
1130,1 BHK Apartment for Sale in Thiruverkadu Chennai,"32 Lac5,096 per sqft",NAN,628 sqft,Ready to Move,1 out of 2,Resale,Unfurnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1131,1 BHK Apartment for Sale in Madipakkam Chennai,40 Lac,485 sqft,NAN,Ready to Move,1 out of 2,Resale,Unfurnished,East,NAN,Freehold,NAN,1,1,NAN,NAN
1132,3 BHK Apartment for Sale in Vadapalani Chennai,1.50 Cr,1410 sqft,NAN,Ready to Move,Ground out of 10,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,1,NAN,NAN
1133,3 BHK Apartment for Sale in 2nd Block Mogappair West Chennai,"73 Lac6,630 per sqft",NAN,1101 sqft,Ready to Move,11 out of 18,Resale,Semi-Furnished,North - East,NAN,Freehold,1 Covered,2,1,NAN,NAN
1134,3 BHK Apartment for Sale in Madura Madanan Kuppam Chennai,"45 Lac3,629 per sqft",1040 sqft,NAN,Ready to Move,2 out of 2,Resale,Semi-Furnished,West,NAN,Power Of Attorney,"1 Covered,",3,2,NAN,NAN
1135,2 BHK Apartment for Sale in T Nagar Chennai,"80 Lac7,273 per sqft",890 sqft,NAN,Ready to Move,Ground out of 2,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1136,3 BHK Apartment for Sale in Thiruporur Chennai,"75 Lac5,948 per sqft",NAN,1261 sqft,Ready to Move,1 out of 4,Resale,Semi-Furnished,South -West,NAN,Freehold,103 Covered,3,2,"Garden/Park, Pool, Main Road",NAN
1137,3 BHK Apartment for Sale in Sholinganallur Chennai,"1.20 Cr8,032 per sqft",NAN,1494 sqft,Ready to Move,6 out of 7,Resale,Unfurnished,North,NAN,Freehold,NAN,3,1,"Garden/Park, Pool, Main Road",NAN
1138,2 BHK Apartment for Sale in East Tambaram Chennai,"55 Lac5,340 per sqft",845 sqft,NAN,Ready to Move,2 out of 2,Resale,Unfurnished,South,NAN,NAN,NAN,2,2,Main Road,NAN
1139,1 BHK Apartment for Sale in Kalavakkam Chennai,"18.5 Lac4,111 per sqft",NAN,450 sqft,Ready to Move,1 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1140,Studio Apartment for Sale in Kanathur Chennai,"50 Lac8,333 per sqft",500 sqft,NAN,Ready to Move,5 out of 14,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1141,2 BHK Apartment for Sale in Tambaram Sanatoruim Chennai,"65 Lac5,667 per sqft",1000 sqft,NAN,Ready to Move,2 out of 2,Resale,Semi-Furnished,East,NAN,Freehold,"1 Covered,",2,2,"Garden/Park, Main Road",NAN
1142,2 BHK Apartment for Sale in Guindy Industrial Estate Chennai,"70 Lac10,819 per sqft",NAN,647 sqft,Ready to Move,3 out of 14,Resale,Unfurnished,North,NAN,Freehold,NAN,2,NAN,Garden/Park,NAN
1143,2 BHK Apartment for Sale in Annanur Chennai,"38 Lac4,686 per sqft",811 sqft,NAN,Ready to Move,2 out of 2,Resale,Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1144,2 BHK Apartment for Sale in Choolaimedu High Road Chennai,63 Lac,816 sqft,NAN,Ready to Move,6 out of 6,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
1145,2 BHK Apartment for Sale in Manapakkam Chennai,"65 Lac6,047 per sqft",895 sqft,NAN,Ready to Move,2 out of 2,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
1146,2 BHK Apartment for Sale in Madipakkam Chennai,"68 Lac6,476 per sqft",1050 sqft,NAN,Ready to Move,2 out of 2,New Property,Semi-Furnished,North - East,NAN,Freehold,2 Covered,2,3,Main Road,NAN
1147,3 BHK Apartment for Sale in New Perungalathur Chennai,"79.5 Lac4,713 per sqft",1487 sqft,NAN,Ready to Move,1 out of 5,Resale,Semi-Furnished,East,NAN,Freehold,NAN,2,3,"Garden/Park, Main Road",NAN
1148,2 BHK Apartment for Sale in Rajakilpakkam Chennai,"52.5 Lac6,364 per sqft",NAN,825 sqft,Ready to Move,1 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1149,3 BHK Apartment for Sale in Perumbakkam Chennai,"79 Lac5,100 per sqft",1349 sqft,NAN,Ready to Move,3 out of 5,Resale,Semi-Furnished,East,NAN,Freehold,"1 Covered,",2,NAN,"Garden/Park, Pool, Main Road",NAN
1150,3 BHK Apartment for Sale in Padur Chennai,"62 Lac4,658 per sqft",1231 sqft,NAN,Ready to Move,8 out of 13,Resale,Semi-Furnished,West,NAN,Freehold,"1 Covered,",2,1,"Garden/Park, Main Road",NAN
1151,2 BHK Apartment for Sale in Urapakkam Chennai,"18 Lac2,400 per sqft",550 sqft,NAN,Ready to Move,Ground out of 4,Resale,Semi-Furnished,East,NAN,Freehold,"1 Covered,",2,1,NAN,NAN
1152,Apartment for Sale in Ayanambakkam Chennai,"37 Lac6,537 per sqft",566 sqft,NAN,NAN,NAN,Resale,NAN,South,NAN,Co-operative Society,NAN,NAN,NAN,"Main Road, Garden/Park, Pool",NAN
1153,2 BHK Apartment for Sale in Poonamallee Chennai,56 Lac,763 sqft,NAN,Ready to Move,6 out of 11,Resale,Furnished,NAN,NAN,Freehold,604 Covered,2,1,"Garden/Park, Pool, Main Road",NAN
1154,2 BHK Apartment for Sale in South Boag Road Chennai,1 Cr,950 sqft,NAN,Ready to Move,1 out of 4,Resale,Unfurnished,South,NAN,Co-operative Society,NAN,2,1,NAN,NAN
1155,2 BHK Apartment for Sale in Vadapalani Chennai,"85 Lac8,947 per sqft",NAN,950 sqft,Ready to Move,1 out of 2,Resale,Unfurnished,North,NAN,NAN,NAN,2,2,NAN,NAN
1156,3 BHK Apartment for Sale in Kolathur Chennai,"1.20 Cr7,787 per sqft",NAN,1541 sqft,NAN,2 out of 16,New Property,Unfurnished,NAN,NAN,Freehold,1 Covered,3,1,"Garden/Park, Pool",NAN
1157,2 BHK Apartment for Sale in Jafferkhanpet Chennai,"78 Lac8,794 per sqft",NAN,887 sqft,NAN,1 out of 4,Resale,Furnished,South,NAN,Freehold,1 Open,2,1,Pool,NAN
1158,3 BHK Apartment for Sale in Manikandan Nagar Chennai,"55 Lac4,135 per sqft",1303 sqft,NAN,Ready to Move,1 out of 2,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,2,NAN,NAN
1159,3 BHK Apartment for Sale in Santhome Chennai,"2.60 Cr14,832 per sqft",1600 sqft,NAN,Ready to Move,1 out of 3,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,1,NAN,NAN
1160,2 BHK Apartment for Sale in Banu Nagar Chennai,50 Lac,895 sqft,NAN,Ready to Move,1 out of 2,Resale,Semi-Furnished,South,NAN,Freehold,NAN,2,1,"Garden/Park, Main Road",NAN
1161,3 BHK Apartment for Sale in Urapakkam Chennai,"70 Lac5,185 per sqft",NAN,1350 sqft,Ready to Move,1 out of 4,Resale,Unfurnished,NAN,NAN,Freehold,NAN,2,2,NAN,NAN
1162,3 BHK Apartment for Sale in Siruseri Chennai,"1.10 Cr6,914 per sqft",NAN,1591 sqft,Ready to Move,8 out of 9,Resale,Furnished,North,NAN,NAN,NAN,2,1,NAN,NAN
1163,2 BHK Apartment for Sale in Perungalathur Chennai,"60 Lac5,000 per sqft",1200 sqft,NAN,Ready to Move,1 out of 2,Resale,Furnished,East,NAN,Freehold,NAN,2,1,Main Road,NAN
1164,3 BHK Builder Floor for Sale in Guduvancheri Chennai,"62 Lac2,583 per sqft",1187 sqft,NAN,Ready to Move,1 out of 1,Resale,Furnished,NAN,NAN,Power Of Attorney,4 Covered,3,2,NAN,NAN
1165,2 BHK Apartment for Sale in Aparrment Chennai,"30 Lac4,202 per sqft",600 sqft,NAN,Ready to Move,Ground out of 1,Resale,Furnished,East,NAN,Freehold,NAN,2,NAN,Garden/Park,NAN
1166,3 BHK Apartment for Sale in Thoraipakkam Chennai,"2.10 Cr11,488 per sqft",1828 sqft,NAN,Ready to Move,8 out of 15,Resale,Unfurnished,South,NAN,Freehold,1 Covered,3,2,"Garden/Park, Pool, Main Road",NAN
1167,2 BHK Apartment for Sale in Stage II Chinmaya Nagar Extension Chennai,"75 Lac8,436 per sqft",889 sqft,NAN,Ready to Move,1 out of 2,Resale,Furnished,North,NAN,Freehold,NAN,2,2,Main Road,NAN
1168,1 BHK Apartment for Sale in Velachery Chennai,"25 Lac5,000 per sqft",500 sqft,NAN,Ready to Move,1 out of 2,Resale,Semi-Furnished,South,NAN,Leasehold,NAN,1,1,Main Road,NAN
1169,2 BHK Apartment for Sale in Karanaiputhuchery Chennai,"65 Lac10,906 per sqft",1180 sqft,NAN,Ready to Move,2 out of 2,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
1170,2 BHK Apartment for Sale in Mogappair West Ambattur Industrial Estate Chennai,"75 Lac7,821 per sqft",680 sqft,NAN,Ready to Move,4 out of 4,Resale,Unfurnished,North - East,NAN,NAN,NAN,2,1,"Garden/Park, Main Road",NAN
1171,2 BHK Apartment for Sale in Kandigai Chennai,"45 Lac4,891 per sqft",NAN,920 sqft,Ready to Move,4 out of 9,Resale,Unfurnished,NAN,NAN,NAN,1 Open,2,1,NAN,NAN
1172,2 BHK Apartment for Sale in Manapakkam Chennai,"80 Lac7,729 per sqft",700 sqft,NAN,Ready to Move,3 out of 4,Resale,Semi-Furnished,East,NAN,NAN,1 Covered,2,1,Garden/Park,NAN
1173,3 BHK Apartment for Sale in T Nagar Chennai,"2.60 Cr20,031 per sqft",NAN,1298 sqft,NAN,2 out of 5,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1174,2 BHK Apartment for Sale in Ayanambakkam Chennai,"69.6 Lac6,500 per sqft",NAN,1071 sqft,NAN,NAN,New Property,Unfurnished,NAN,NAN,NAN,1 Covered,2,NAN,NAN,Poss. by Feb '25
1175,1 BHK Builder Floor for Sale in Avadi Chennai,"25 Lac4,638 per sqft",NAN,539 sqft,Ready to Move,2 out of 3,Resale,Unfurnished,East,NAN,NAN,NAN,1,1,NAN,NAN
1176,2 BHK Builder Floor for Sale in Saidapet Chennai,"75 Lac10,714 per sqft",NAN,700 sqft,Ready to Move,1 out of 4,Resale,Unfurnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1177,3 BHK Apartment for Sale in New Perungalathur Chennai,"53 Lac4,024 per sqft",960 sqft,NAN,Ready to Move,4 out of 4,Resale,Unfurnished,South,NAN,Freehold,NAN,3,1,NAN,NAN
1178,2 BHK Apartment for Sale in Perumbakkam Chennai,"33 Lac5,323 per sqft",620 sqft,NAN,Ready to Move,2 out of 4,Resale,Furnished,NAN,NAN,NAN,NAN,1,1,"Pool, Garden/Park, Main Road",NAN
1179,2 BHK Apartment for Sale in Chitlapakkam Chennai,"51 Lac6,407 per sqft",650 sqft,NAN,Ready to Move,3 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,2,NAN,NAN
1180,3 BHK Apartment for Sale in Nandivaram Guduvancheri Chennai,"85 Lac6,296 per sqft",1317 sqft,NAN,Ready to Move,3 out of 4,Resale,Semi-Furnished,North - East,NAN,Freehold,2 Covered,2,2,"Pool, Garden/Park",NAN
1181,2 BHK Apartment for Sale in Ottiambakkam Chennai,"51 Lac5,157 per sqft",NAN,989 sqft,Ready to Move,2 out of 7,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1182,3 BHK Builder Floor for Sale in Thailavaram Chennai,"40 Lac3,604 per sqft",NAN,1110 sqft,Ready to Move,1 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1183,3 BHK Builder Floor for Sale in Ambattur Chennai,"55 Lac4,104 per sqft",1200 sqft,NAN,NAN,2 out of 2,Resale,Semi-Furnished,NAN,NAN,Freehold,NAN,2,3,Main Road,NAN
1184,2 BHK Apartment for Sale in Semmancheri Chennai,"58 Lac6,744 per sqft",NAN,860 sqft,Ready to Move,Ground out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1185,2 BHK Apartment for Sale in Medavakkam Chennai,"57.3 Lac5,910 per sqft",NAN,969 sqft,Ready to Move,1 out of 3,New Property,Semi-Furnished,East,NAN,Freehold,"1 Covered,",2,1,"Garden/Park, Main Road",NAN
1186,2 BHK Apartment for Sale in Gerugambakkam Chennai,"39.5 Lac4,725 per sqft",750 sqft,NAN,Ready to Move,2 out of 2,Resale,Semi-Furnished,East,NAN,Freehold,NAN,2,1,Main Road,NAN
1187,2 BHK Apartment for Sale in Sholinganallur Chennai,"87 Lac7,612 per sqft",NAN,1143 sqft,Ready to Move,2 out of 7,Resale,Unfurnished,North,NAN,Freehold,NAN,2,1,"Garden/Park, Pool, Main Road",NAN
1188,2 BHK Apartment for Sale in Kolathur Chennai,"70 Lac7,778 per sqft",NAN,900 sqft,Ready to Move,1 out of 2,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1189,2 BHK Apartment for Sale in Anakaputhur Chennai,"40 Lac5,642 per sqft",NAN,709 sqft,Ready to Move,1 out of 2,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
1190,2 BHK Apartment for Sale in Guduvancheri Chennai,"65 Lac6,311 per sqft",NAN,1030 sqft,Ready to Move,4 out of 7,Resale,Unfurnished,South,NAN,Freehold,NAN,2,1,"Garden/Park, Pool, Main Road",NAN
1191,1 BHK Apartment for Sale in Aranganathan Nagar Pammal Chennai,"25 Lac4,098 per sqft",NAN,610 sqft,Ready to Move,Ground out of 1,Resale,Semi-Furnished,North,NAN,Freehold,NAN,1,NAN,NAN,NAN
1192,3 BHK Builder Floor for Sale in Villivakkam Chennai,"70 Lac7,368 per sqft",NAN,950 sqft,NAN,2 out of 2,Resale,Furnished,North - West,NAN,Freehold,NAN,2,2,Main Road,NAN
1193,2 BHK Builder Floor for Sale in Agaram Chennai,"25 Lac4,274 per sqft",487 sqft,NAN,NAN,Ground out of 2,Resale,Semi-Furnished,North,NAN,Leasehold,NAN,2,NAN,NAN,NAN
1194,3 BHK Apartment for Sale in Chennai,"2.60 Cr17,333 per sqft",NAN,1500 sqft,Ready to Move,3 out of 4,Resale,Unfurnished,East,NAN,Freehold,NAN,3,1,"Garden/Park, Main Road",NAN
1195,2 BHK Apartment for Sale in Sholinganallur Chennai,"1.05 Cr8,853 per sqft",1000 sqft,NAN,Ready to Move,15 out of 26,Resale,Semi-Furnished,North,NAN,Freehold,"1 Covered,",2,NAN,"Garden/Park, Pool, Main Road",NAN
1196,4 BHK Apartment for Sale in Pallikaranai Chennai,"2 Cr7,375 per sqft",2600 sqft,NAN,Ready to Move,5 out of 7,Resale,Semi-Furnished,North,NAN,Freehold,NAN,3,3,Garden/Park,NAN
1197,"3 BHK Apartment for Sale in Thiruporur, Chennai Chennai","60 Lac4,076 per sqft",NAN,1472 sqft,Ready to Move,3 out of 5,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
1198,2 BHK Apartment for Sale in Kilpauk Chennai,"85 Lac9,444 per sqft",NAN,900 sqft,Ready to Move,4 out of 4,Resale,Furnished,East,NAN,NAN,NAN,2,2,NAN,NAN
1199,2 BHK Apartment for Sale in Manikandan Nagar Chennai,"39 Lac4,756 per sqft",NAN,820 sqft,Ready to Move,2 out of 4,Resale,Semi-Furnished,East,NAN,Freehold,261 Covered,2,2,Garden/Park,NAN
1200,3 BHK Apartment for Sale in Navalur Chennai,"2.50 Cr14,706 per sqft",NAN,1700 sqft,Ready to Move,1 out of 11,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
1201,2 BHK Apartment for Sale in Karapakkam Chennai,"90 Lac8,789 per sqft",NAN,1024 sqft,Ready to Move,5 out of 18,Resale,Semi-Furnished,East,NAN,Freehold,NAN,2,1,"Pool, Garden/Park, Main Road",NAN
1202,3 BHK Apartment for Sale in Medavakkam Chennai,"80 Lac6,168 per sqft",1100 sqft,NAN,Ready to Move,1 out of 4,Resale,Semi-Furnished,South,NAN,Freehold,"1 Covered,",2,1,"Garden/Park, Pool, Main Road",NAN
1203,"3 BHK Apartment for Sale in Teynampet, Chennai Chennai","95 Lac9,948 per sqft",NAN,955 sqft,Ready to Move,NAN,Resale,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
1204,3 BHK Apartment for Sale in Chennai,89 Lac,1336 sqft,NAN,Ready to Move,Ground out of 1,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,NAN,NAN
1205,2 BHK Apartment for Sale in Porur Chennai,"1.10 Cr9,091 per sqft",NAN,1210 sqft,Ready to Move,5 out of 14,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1206,2 BHK Apartment for Sale in Koyambedu Chennai,"90 Lac12,784 per sqft",NAN,704 sqft,Ready to Move,3 out of 4,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1207,2 BHK Builder Floor for Sale in Velachery Chennai,"50 Lac6,536 per sqft",NAN,765 sqft,Ready to Move,1 out of 3,Resale,Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1208,2 BHK Builder Floor for Sale in Rajakilpakkam Chennai,"37 Lac4,458 per sqft",NAN,830 sqft,Ready to Move,Ground out of 3,Resale,Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1209,2 BHK Apartment for Sale in Guduvancheri Chennai,"49.5 Lac4,925 per sqft",NAN,1005 sqft,Ready to Move,3 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
1210,2 BHK Builder Floor for Sale in Ambattur Chennai,"30 Lac4,478 per sqft",NAN,670 sqft,Ready to Move,Ground out of 2,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1211,2 BHK Apartment for Sale in Ksr Nagar Chennai,"62 Lac5,167 per sqft",903 sqft,NAN,Ready to Move,3 out of 5,Resale,Unfurnished,South,NAN,Freehold,2 Covered,2,2,"Garden/Park, Pool, Main Road",NAN
1212,2 BHK Apartment for Sale in Anakaputhur Chennai,"32 Lac4,494 per sqft",474 sqft,NAN,Ready to Move,Ground out of 2,Resale,Semi-Furnished,West,NAN,NAN,NAN,2,NAN,NAN,NAN
1213,3 BHK Apartment for Sale in Shanthi Nagar Saligramam Chennai,"90 Lac6,452 per sqft",NAN,1395 sqft,NAN,6 out of 8,Resale,Semi-Furnished,South,NAN,Freehold,NAN,2,2,Garden/Park,NAN
1214,1 BHK Apartment for Sale in Porur Chennai,"26 Lac3,910 per sqft",445 sqft,NAN,Ready to Move,2 out of 3,Resale,Unfurnished,North,NAN,Freehold,NAN,1,1,Main Road,NAN
1215,3 BHK Apartment for Sale in Siruseri Chennai,"38 Lac3,704 per sqft",NAN,1026 sqft,Ready to Move,3 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1216,3 BHK Apartment for Sale in Padur Chennai,40 Lac,1100 sqft,NAN,Ready to Move,2 out of 4,Resale,Unfurnished,West,NAN,Freehold,1 Covered,2,3,"Garden/Park, Pool",NAN
1217,2 BHK Apartment for Sale in Medavakkam Chennai,"70 Lac5,998 per sqft",985 sqft,NAN,Ready to Move,2 out of 4,Resale,Semi-Furnished,East,NAN,Freehold,202 Covered,2,1,Garden/Park,NAN
1218,2 BHK Apartment for Sale in Kodambakkam Chennai,"55 Lac6,790 per sqft",NAN,810 sqft,Ready to Move,3 out of 3,Resale,Semi-Furnished,South,NAN,Freehold,NAN,2,NAN,Main Road,NAN
1219,2 BHK Apartment for Sale in Thoraipakkam Chennai,"68 Lac6,686 per sqft",1017 sqft,NAN,Ready to Move,2 out of 3,Resale,Unfurnished,West,NAN,Freehold,NAN,2,NAN,NAN,NAN
1220,2 BHK Apartment for Sale in sri ranga apartment Chennai,"95 Lac8,636 per sqft",950 sqft,NAN,Ready to Move,2 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,3,NAN,NAN
1221,2 BHK Apartment for Sale in Tambaram Chennai,"35 Lac4,321 per sqft",NAN,810 sqft,Ready to Move,2 out of 2,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
1222,2 BHK Apartment for Sale in Singaperumal Koil Chennai,"42 Lac3,977 per sqft",NAN,1056 sqft,Ready to Move,Ground out of 2,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
1223,2 BHK Apartment for Sale in Guindy Chennai,"67 Lac10,355 per sqft",NAN,647 sqft,Ready to Move,3 out of 14,Resale,Unfurnished,South,NAN,Freehold,NAN,2,NAN,NAN,NAN
1224,2 BHK Apartment for Sale in Karapakkam Chennai,"1 Cr8,230 per sqft",1175 sqft,NAN,Ready to Move,4 out of 4,Resale,Semi-Furnished,East,NAN,Freehold,NAN,2,2,Garden/Park,NAN
1225,2 BHK Builder Floor for Sale in Medavakkam Chennai,"52.3 Lac5,500 per sqft",NAN,950 sqft,Ready to Move,1 out of 4,Resale,Semi-Furnished,North,NAN,NAN,1 Covered,2,NAN,NAN,NAN
1226,3 BHK Apartment for Sale in Nanganallur Chennai,"95 Lac8,748 per sqft",882 sqft,NAN,Ready to Move,2 out of 3,Resale,Semi-Furnished,North - West,NAN,Freehold,NAN,2,2,Main Road,NAN
