BHK,sector,price,price_persqft,SuperArea,floor,Furnishing,facing,Car_Parking,Bathroom,Balcony,overlooking,city
2,others,0.43,,843.0,2,Unfurnished,,May be not,2,2,,chennai
3,Porur,0.85,6538,1300.0,2,Semi-Furnished,East,available,3,4+,Garden/Park,chennai
2,others,0.46,4984,923.0,1,Semi-Furnished,East,available,2,4+,"Garden/Park, Main Road",chennai
3,Sholinganallur,0.72,5143,1400.0,2,Semi-Furnished,,available,3,1,"Garden/Park, Main Road",chennai
2,Madipakkam,0.42,4855,865.0,2,Unfurnished,North - West,May be not,2,1,Main Road,chennai
2,others,0.56,6250,896.0,0,Furnished,East,available,2,4+,Main Road,chennai
2,others,1.35,12273,1100.0,1,Unfurnished,East,available,2,2,Main Road,chennai
3,Kilpauk,3,5000,6000.0,3,Furnished,South,May be not,3,2,Main Road,chennai
2,others,0.65,6952,935.0,2,Unfurnished,,available,2,1,,chennai
3,others,3.80,21111,1800.0,2,Unfurnished,,May be not,3,1,,chennai
2,others,1,11696,855.0,2,Semi-Furnished,,May be not,2,4+,,chennai
2,others,0.455,5000,910.0,2,Semi-Furnished,,available,2,4+,,chennai
2,Guduvancheri,0.32,3985,803.0,2,Unfurnished,,May be not,2,4+,,chennai
2,others,0.65,9353,695.0,0,Unfurnished,West,May be not,2,4+,Main Road,chennai
2,others,0.31,4545,682.0,2,Semi-Furnished,South,May be not,2,4+,,chennai
3,others,2.85,16589,1718.0,3,Semi-Furnished,East,available,3,1,"Garden/Park, Main Road",chennai
2,others,0.31,4026,770.0,1,Semi-Furnished,South,available,2,4+,"Garden/Park, Main Road",chennai
2,Ambattur,0.36,4706,765.0,1,Semi-Furnished,East,May be not,2,1,"Garden/Park, Main Road",chennai
2,Mogappair,0.58,5524,1050.0,4,Unfurnished,East,May be not,2,2,"Garden/Park, Main Road",chennai
2,others,0.3,3750,800.0,0,Semi-Furnished,,May be not,2,4+,,chennai
2,others,0.34,4250,800.0,1,Semi-Furnished,,May be not,2,4+,,chennai
2,others,1.09,12619,864.0,1,Unfurnished,East,May be not,2,1,Main Road,chennai
2,others,0.29,3796,764.0,1,Unfurnished,North,May be not,2,3,Main Road,chennai
2,others,0.35000000000000003,7000,500.0,1,Semi-Furnished,South - East,available,1,4+,Garden/Park,chennai
2,Kolathur,0.48,6000,800.0,0,Unfurnished,,May be not,2,4+,,chennai
2,Madipakkam,0.36,5143,700.0,1,Unfurnished,,May be not,2,1,,chennai
2,Mogappair,0.32,5818,550.0,0,Semi-Furnished,North,May be not,4+,4+,,chennai
2,others,1.35,12857,1050.0,1,Semi-Furnished,East,May be not,2,1,"Garden/Park, Main Road",chennai
2,others,0.6,8696,690.0,1,Semi-Furnished,,May be not,2,4+,,chennai
2,others,0.65,6121,1062.0,4,Semi-Furnished,,May be not,2,4+,,chennai
2,Ambattur,0.45,4737,950.0,1,Unfurnished,,May be not,2,4+,,chennai
2,others,0.5,7022,712.0,2,Unfurnished,,May be not,2,4+,,chennai
1,others,0.295,5619,525.0,1,Semi-Furnished,East,May be not,1,4+,,chennai
3,others,0.75,5887,1274.0,2,Semi-Furnished,,May be not,2,3,,chennai
2,others,0.33,4925,670.0,1,Unfurnished,,May be not,2,1,,chennai
3,Kelambakkam,1,5664,1766.0,10,Semi-Furnished,East,May be not,3,2,Pool,chennai
2,others,0.51,7286,700.0,0,Semi-Furnished,,May be not,2,4+,,chennai
2,others,0.7240000000000001,6781,1068.0,10+,,,May be not,4+,4+,,chennai
3,Velachery,1.05,7500,1400.0,5,Furnished,,May be not,3,2,,chennai
2,Kolathur,0.52,5200,1000.0,1,Unfurnished,,May be not,2,4+,,chennai
3,others,1.45,13063,1110.0,3,Semi-Furnished,,May be not,2,1,,chennai
2,others,0.66,11000,600.0,3,Unfurnished,,May be not,2,4+,,chennai
2,others,0.7000000000000001,7000,1000.0,0,Furnished,,May be not,2,4+,,chennai
2,others,0.35000000000000003,4118,850.0,1,Semi-Furnished,,available,2,2,,chennai
1,others,0.27,4909,550.0,1,Furnished,,May be not,1,4+,,chennai
1,Anna Nagar,0.35000000000000003,7447,470.0,0,Unfurnished,,May be not,1,4+,,chennai
2,others,0.5,4785,1045.0,3,Semi-Furnished,,May be not,2,4+,,chennai
2,others,0.998,9500,1050.0,3,Semi-Furnished,,May be not,2,4+,,chennai
2,others,0.32,5120,625.0,0,Unfurnished,,May be not,2,4+,,chennai
2,others,1.23,10000,1234.0,0,Semi-Furnished,,May be not,3,4+,,chennai
2,others,0.21,4773,440.0,6,Furnished,,May be not,1,4+,,chennai
2,others,0.73,6083,1200.0,3,Semi-Furnished,,May be not,2,1,,chennai
2,others,0.32,5120,625.0,4,Semi-Furnished,,May be not,2,4+,,chennai
2,others,0.6,5911,1015.0,1,Semi-Furnished,,May be not,2,2,,chennai
2,others,0.85,9444,900.0,1,Unfurnished,,May be not,1,1,,chennai
2,Guduvancheri,0.32,4000,800.0,2,Unfurnished,,May be not,2,4+,,chennai
2,Velachery,0.6,8197,732.0,1,Furnished,,May be not,2,4+,,chennai
2,others,0.4,6098,656.0,0,Unfurnished,,May be not,2,4+,Main Road,chennai
2,others,0.23,3628,634.0,1,Semi-Furnished,,May be not,1,4+,,chennai
2,Medavakkam,0.66,7792,847.0,4,Furnished,,May be not,2,4+,,chennai
2,others,0.35000000000000003,4397,796.0,1,Unfurnished,,May be not,2,1,,chennai
3,Velachery,1,7117,1405.0,1,Semi-Furnished,,May be not,3,4+,,chennai
3,others,2.75,13896,1979.0,10+,Furnished,South,available,3,4+,,chennai
2,others,0.8,9662,828.0,2,Unfurnished,,May be not,1,4+,,chennai
2,Thoraipakkam,0.5,5000,1000.0,2,Semi-Furnished,,available,2,1,,chennai
2,Urapakkam,0.65,6115,1063.0,1,Semi-Furnished,,May be not,2,1,Garden/Park,chennai
2,others,0.46,4920,935.0,2,Semi-Furnished,,May be not,2,4+,,chennai
2,Mogappair,0.55,7051,780.0,1,Semi-Furnished,,May be not,2,4+,,chennai
3,others,1.50,10490,1430.0,1,Unfurnished,,May be not,3,1,,chennai
3,others,1.30,,1550.0,0,Unfurnished,North,May be not,3,1,Main Road,chennai
2,others,0.6,7752,774.0,1,Semi-Furnished,,May be not,2,4+,,chennai
2,Kolathur,0.4,5739,697.0,1,Furnished,,May be not,2,1,,chennai
2,others,0.4,6154,650.0,0,Furnished,,May be not,2,4+,,chennai
2,others,0.25,4078,613.0,10,Semi-Furnished,,May be not,1,4+,,chennai
3,Kolathur,0.65,6373,1020.0,1,Unfurnished,,May be not,3,1,,chennai
2,others,0.55,6250,880.0,2,Unfurnished,,May be not,2,4+,,chennai
1,others,0.2,,475.0,0,Semi-Furnished,,May be not,1,4+,,chennai
3,Thiruvanmiyur,1.35,9574,1410.0,1,Unfurnished,North,May be not,3,1,Main Road,chennai
2,others,0.63,,805.0,2,Semi-Furnished,,May be not,2,1,,chennai
2,others,0.43,5089,845.0,2,Semi-Furnished,,May be not,2,4+,,chennai
3,others,0.7000000000000001,4375,1600.0,10+,,,May be not,4+,4+,,chennai
3,others,0.455,3500,1300.0,10+,Unfurnished,East,May be not,2,4+,,chennai
2,others,0.35000000000000003,3889,900.0,1,Semi-Furnished,,May be not,2,1,,chennai
1,others,0.2,4115,486.0,2,Unfurnished,East,May be not,1,1,Garden/Park,chennai
2,others,0.503,5500,914.0,1,Unfurnished,South,available,2,4+,,chennai
2,others,0.51,4802,1062.0,2,Semi-Furnished,,May be not,2,1,,chennai
3,Anna Nagar,3.50,23333,1500.0,0,Unfurnished,East,May be not,3,4+,Main Road,chennai
3,others,0.45,4369,1030.0,2,Furnished,,May be not,2,4+,Main Road,chennai
2,Ambattur,0.52,6541,795.0,1,Unfurnished,North,May be not,2,4+,,chennai
2,others,0.28,,715.0,2,Semi-Furnished,East,available,2,1,Main Road,chennai
1,others,0.3,,305.0,0,Semi-Furnished,,May be not,1,4+,,chennai
1,others,0.21,3750,560.0,0,Unfurnished,South,May be not,1,4+,Main Road,chennai
1,Pallikaranai,0.28,,453.0,1,Semi-Furnished,,May be not,1,4+,,chennai
2,Medavakkam,0.75,,890.0,0,Semi-Furnished,,May be not,2,4+,,chennai
2,others,0.65,7647,850.0,0,Semi-Furnished,,May be not,2,4+,,chennai
2,others,0.8,8989,890.0,1,Semi-Furnished,,May be not,2,1,,chennai
2,others,0.65,5417,1200.0,4,Semi-Furnished,,May be not,2,4+,,chennai
2,Velachery,0.56,7467,750.0,2,Unfurnished,West,available,2,4+,Main Road,chennai
2,others,0.37,4585,807.0,1,Semi-Furnished,West,May be not,2,2,,chennai
2,others,0.75,,1000.0,1,Semi-Furnished,,May be not,3,2,,chennai
1,others,0.4,9238,433.0,1,Furnished,,May be not,1,4+,,chennai
2,others,0.9400000000000001,,,1,Semi-Furnished,,May be not,2,2,,chennai
1,others,0.4,,581.0,2,Unfurnished,South,May be not,1,2,Main Road,chennai
2,others,0.42,4038,1040.0,2,Furnished,North,available,2,4+,Main Road,chennai
3,Chromepet,0.8,5145,1555.0,1,Semi-Furnished,East,May be not,2,3,Main Road,chennai
2,others,0.655,7214,908.0,1,Unfurnished,,May be not,2,1,,chennai
1,others,0.263,4500,585.0,1,Semi-Furnished,,May be not,1,4+,,chennai
2,others,0.45,5294,850.0,1,Semi-Furnished,,May be not,2,1,,chennai
2,others,0.4,4040,990.0,2,Furnished,East,May be not,2,1,,chennai
2,Kolathur,0.84,,750.0,3,Semi-Furnished,,May be not,2,4+,,chennai
1,others,0.42,6774,620.0,3,Semi-Furnished,,May be not,1,1,,chennai
2,Chromepet,0.33,4125,800.0,2,Semi-Furnished,,May be not,2,3,,chennai
2,others,0.48,4752,1010.0,2,Unfurnished,East,May be not,2,2,,chennai
1,others,0.25,4318,579.0,3,Unfurnished,,May be not,1,1,Main Road,chennai
2,others,0.75,7895,950.0,2,Unfurnished,,May be not,2,1,,chennai
3,others,0.96,5930,1619.0,4,Unfurnished,,May be not,2,4+,,chennai
1,Kelambakkam,0.33,6274,526.0,10+,Semi-Furnished,,May be not,1,4+,,chennai
1,others,0.47000000000000003,6963,675.0,3,Furnished,North,May be not,1,1,Garden/Park,chennai
1,others,0.23,3770,610.0,1,Unfurnished,,May be not,1,4+,,chennai
2,others,0.29,4517,642.0,1,Semi-Furnished,,May be not,2,1,,chennai
2,others,0.55,4893,1124.0,1,Unfurnished,,May be not,2,2,,chennai
2,Kelambakkam,0.44,5954,739.0,2,Unfurnished,,May be not,2,4+,,chennai
2,others,0.75,5828,1287.0,2,Semi-Furnished,,May be not,2,2,,chennai
2,others,0.47000000000000003,5602,839.0,2,Unfurnished,,May be not,2,4+,,chennai
2,others,0.32799999999999996,3800,862.0,1,Semi-Furnished,,May be not,2,2,,chennai
3,Pallikaranai,0.75,6000,1250.0,0,Semi-Furnished,,available,3,4+,,chennai
2,others,0.3,3555,844.0,1,Semi-Furnished,West,May be not,2,4,Main Road,chennai
3,Padur,0.56,6100,918.0,10+,Unfurnished,,May be not,2,4+,,chennai
2,others,0.36,3692,975.0,3,Semi-Furnished,,May be not,2,4+,,chennai
2,Kolathur,0.9,8531,1055.0,10+,Furnished,,May be not,3,4+,Main Road,chennai
3,others,0.96,8000,1200.0,3,Semi-Furnished,North,available,2,1,Main Road,chennai
2,others,1.30,10744,1210.0,3,Semi-Furnished,,May be not,2,4+,,chennai
1,Chromepet,0.3,5000,600.0,1,Semi-Furnished,,May be not,1,4+,,chennai
4,Thiruvanmiyur,2.88,12000,2400.0,1,Semi-Furnished,,May be not,4+,4+,,chennai
2,others,0.9,8911,1010.0,6,Unfurnished,,May be not,2,4+,,chennai
3,Guduvancheri,0.68,5304,1282.0,3,Semi-Furnished,,May be not,2,4+,,chennai
3,others,0.8,,940.0,1,Semi-Furnished,,May be not,2,4+,,chennai
4,Kolathur,1.30,7812,1664.0,3,Semi-Furnished,,May be not,2,4+,,chennai
2,Kolathur,0.48,6154,780.0,1,Semi-Furnished,,available,2,1,,chennai
2,Mogappair,0.85,13600,625.0,10+,Unfurnished,,May be not,1,4+,,chennai
1,Urapakkam,0.65,16250,400.0,0,Semi-Furnished,,May be not,1,4+,,chennai
2,Urapakkam,0.35000000000000003,5000,700.0,0,Unfurnished,,May be not,1,4+,,chennai
1,others,0.39,6783,575.0,2,Semi-Furnished,South,available,1,4+,Main Road,chennai
2,others,0.45,6429,700.0,2,Semi-Furnished,,May be not,2,4+,,chennai
2,others,0.74,8457,875.0,2,Unfurnished,North,May be not,2,1,Main Road,chennai
2,Ambattur,0.6,7059,850.0,0,Semi-Furnished,,May be not,2,4+,,chennai
2,others,1.50,15957,940.0,2,Unfurnished,,May be not,2,4+,,chennai
2,Pallikaranai,0.55,4685,1174.0,2,Semi-Furnished,,available,2,4+,,chennai
2,others,0.6,8287,724.0,1,Semi-Furnished,,May be not,1,4+,,chennai
3,others,1.50,,1224.0,3,Furnished,,May be not,3,4+,,chennai
3,Porur,1.85,9546,1938.0,0,Semi-Furnished,East,May be not,3,2,"Garden/Park, Pool",chennai
1,Velachery,0.42,7500,560.0,0,Unfurnished,,May be not,1,4+,,chennai
2,others,0.58,7796,744.0,2,Furnished,,May be not,2,4+,,chennai
2,others,0.6,7126,842.0,1,Unfurnished,East,available,2,4+,,chennai
3,others,1.60,11852,1350.0,6,Semi-Furnished,,May be not,2,4+,,chennai
2,others,0.5,6250,800.0,1,Unfurnished,,May be not,2,4+,,chennai
2,others,0.6,6000,1000.0,1,Unfurnished,,May be not,2,4+,,chennai
2,others,0.35000000000000003,4679,748.0,4,Unfurnished,,May be not,2,4+,,chennai
2,Manapakkam,0.45,4348,1035.0,0,Semi-Furnished,South,May be not,2,4+,,chennai
2,Avadi,0.33,3474,950.0,1,Semi-Furnished,,May be not,2,4+,,chennai
1,others,0.31,,524.0,1,Unfurnished,South,May be not,1,1,Main Road,chennai
3,Padur,0.87,5524,1575.0,10+,Unfurnished,South - East,May be not,2,3,Main Road,chennai
3,Thiruvanmiyur,2.40,13333,1800.0,3,Unfurnished,North,available,3,3,"Garden/Park, Main Road",chennai
3,others,2.04,13802,1478.0,3,Unfurnished,North,available,3,1,Garden/Park,chennai
3,others,1.30,7879,1650.0,10+,Unfurnished,North - East,available,3,1,Garden/Park,chennai
2,Medavakkam,0.7000000000000001,6917,1012.0,5,Unfurnished,East,available,2,1,"Garden/Park, Pool, Main Road",chennai
3,others,2.37,10304,2300.0,7,Semi-Furnished,South,May be not,4,3,Main Road,chennai
3,Kilpauk,1.70,11724,1450.0,3,Unfurnished,East,available,3,2,Garden/Park,chennai
2,others,0.547,6688,818.0,10+,Unfurnished,,May be not,2,4+,,chennai
3,others,2.60,19000,1368.0,10+,Unfurnished,,May be not,3,4+,,chennai
3,others,1.33,10129,1313.0,2,Unfurnished,North,May be not,3,2,Main Road,chennai
2,Thiruvanmiyur,1,11765,850.0,2,Semi-Furnished,South,available,2,1,Garden/Park,chennai
2,Ambattur,0.515,5250,981.0,10+,Unfurnished,,May be not,2,4+,,chennai
2,others,0.557,6997,796.0,3,Unfurnished,North,May be not,2,1,Main Road,chennai
3,Pallikaranai,0.99,7489,1322.0,2,Semi-Furnished,West,available,2,1,Main Road,chennai
3,others,4.25,20423,2081.0,7,Semi-Furnished,North,available,3,1,Garden/Park,chennai
3,others,1.45,8788,1650.0,1,Unfurnished,South,May be not,3,2,Main Road,chennai
3,others,2.40,11163,2150.0,10+,Furnished,West,available,3,3,"Garden/Park, Main Road",chennai
3,others,3.32,18527,1792.0,10+,Unfurnished,,May be not,3,4+,,chennai
2,others,1.53,12750,1200.0,10+,Unfurnished,,available,2,4+,,chennai
3,others,2.50,15152,1650.0,2,Semi-Furnished,,available,3,3,Garden/Park,chennai
3,others,1.45,7967,1820.0,10+,Semi-Furnished,East,available,3,1,"Pool, Main Road",chennai
3,others,6.28,20000,3140.0,1,Semi-Furnished,North,available,3,2,Main Road,chennai
2,others,0.65,7995,813.0,1,Semi-Furnished,East,May be not,2,1,,chennai
3,others,3.89,21107,1843.0,8,Unfurnished,North,available,3,1,Garden/Park,chennai
2,others,0.85,9101,934.0,5,Unfurnished,East,May be not,2,1,"Garden/Park, Pool, Main Road",chennai
2,others,0.41200000000000003,4850,849.0,2,Unfurnished,West,May be not,2,1,,chennai
2,Pallikaranai,0.45,5294,850.0,1,Unfurnished,South,May be not,2,1,,chennai
2,others,0.48,5217,920.0,10+,Semi-Furnished,East,available,2,1,"Garden/Park, Main Road",chennai
1,Avadi,0.27,4470,604.0,2,Semi-Furnished,North,May be not,1,1,"Garden/Park, Main Road",chennai
3,others,4,20000,2000.0,2,Unfurnished,North,available,3,3,,chennai
3,others,0.65,4351,1494.0,3,Semi-Furnished,South,May be not,3,2,,chennai
3,Thoraipakkam,0.985,7956,1238.0,2,Unfurnished,North,May be not,2,1,Garden/Park,chennai
3,Kilpauk,2.60,16250,1600.0,3,Semi-Furnished,East,available,3,3,"Garden/Park, Pool, Main Road",chennai
3,others,0.45,4091,1100.0,4,Unfurnished,,available,2,1,Garden/Park,chennai
4,others,3.25,12466,2607.0,10+,Unfurnished,East,available,4,2,"Garden/Park, Pool, Main Road",chennai
2,others,0.4,5195,770.0,3,Unfurnished,West,May be not,2,1,Main Road,chennai
3,others,3.25,21077,1542.0,1,Unfurnished,North,May be not,3,1,Main Road,chennai
3,others,0.8200000000000001,6608,1241.0,6,Semi-Furnished,South,May be not,2,4+,"Garden/Park, Pool, Main Road",chennai
2,Guduvancheri,0.32,3941,812.0,3,Unfurnished,East,May be not,2,1,,chennai
3,Kilpauk,2.39,11950,2000.0,2,Furnished,West,May be not,3,2,Main Road,chennai
2,others,0.45,5769,780.0,1,Semi-Furnished,East,available,1,4+,"Garden/Park, Main Road",chennai
3,Thiruvanmiyur,1.76,12999,1354.0,1,Semi-Furnished,,available,3,2,Main Road,chennai
3,others,0.52,4195,1239.0,10+,Unfurnished,,available,3,4+,,chennai
3,others,1.03,7618,1352.0,2,Semi-Furnished,East,available,3,2,Garden/Park,chennai
3,Kelambakkam,0.46,3976,1157.0,7,Furnished,East,May be not,3,1,Pool,chennai
3,others,1.70,11039,1540.0,1,Furnished,East,available,3,1,"Garden/Park, Pool, Main Road",chennai
3,Padur,0.899,6124,1468.0,10+,Unfurnished,West,May be not,3,1,Main Road,chennai
2,Manapakkam,0.657,7170,917.0,3,Unfurnished,East,May be not,2,1,Main Road,chennai
2,others,0.8109999999999999,7500,1081.0,2,Unfurnished,North,May be not,2,2,,chennai
2,others,0.41000000000000003,5119,801.0,1,Unfurnished,East,May be not,2,1,,chennai
2,others,0.39,5508,708.0,1,Semi-Furnished,,May be not,1,2,Main Road,chennai
3,Anna Nagar,1.48,11462,1291.0,3,Semi-Furnished,East,May be not,3,4,"Garden/Park, Main Road",chennai
2,others,0.26,3892,668.0,2,Semi-Furnished,South,May be not,1,1,Main Road,chennai
3,others,0.655,6390,1025.0,1,Unfurnished,North,available,3,2,Main Road,chennai
2,others,0.42,5350,785.0,1,Semi-Furnished,North - East,May be not,2,4+,"Garden/Park, Main Road",chennai
2,Kolathur,0.64,6612,968.0,0,Unfurnished,North,available,2,1,Main Road,chennai
1,Velachery,0.35000000000000003,7937,441.0,0,Semi-Furnished,South,May be not,1,1,,chennai
1,others,0.29,,576.0,1,Unfurnished,East,available,1,1,Garden/Park,chennai
2,others,0.45,5769,780.0,0,Semi-Furnished,East,available,2,4+,Garden/Park,chennai
2,others,0.525,5127,1024.0,2,Semi-Furnished,North,available,2,2,"Garden/Park, Main Road",chennai
2,Perambur,0.75,7576,990.0,1,Semi-Furnished,East,available,2,2,"Garden/Park, Main Road",chennai
2,others,0.39,3858,1011.0,10+,Semi-Furnished,North - West,available,2,1,Garden/Park,chennai
1,others,0.25,5000,500.0,3,Unfurnished,South,May be not,1,4+,Main Road,chennai
3,others,3.45,19420,1777.0,1,Unfurnished,West,May be not,3,2,Main Road,chennai
1,others,0.3,5825,515.0,3,Unfurnished,,May be not,1,1,,chennai
3,others,0.65,,1575.0,4,Unfurnished,,May be not,2,2,,chennai
2,Guduvancheri,0.35000000000000003,4801,729.0,1,Furnished,East,available,2,1,"Garden/Park, Main Road",chennai
4,others,5.20,19331,2690.0,2,Unfurnished,North,May be not,4,2,Main Road,chennai
3,others,2.75,7432,3700.0,10+,Semi-Furnished,East,available,3,2,Garden/Park,chennai
4,Mogappair,2.45,14286,1715.0,3,Unfurnished,,May be not,4,1,,chennai
2,others,0.7000000000000001,7423,943.0,1,Furnished,,May be not,2,4+,,chennai
2,others,0.65,5532,1175.0,1,Semi-Furnished,East,available,2,3,Main Road,chennai
2,others,0.5760000000000001,5300,1087.0,1,Unfurnished,North - East,available,2,1,Main Road,chennai
3,others,0.74,5692,1300.0,1,Semi-Furnished,East,available,2,1,Main Road,chennai
2,others,0.45,6250,720.0,2,Unfurnished,,May be not,2,4+,,chennai
3,Perumbakkam,0.73,5387,1355.0,2,Semi-Furnished,West,available,2,2,"Garden/Park, Pool, Main Road",chennai
4,others,3.90,14223,2742.0,10+,Unfurnished,South,available,4+,1,Pool,chennai
3,others,7.20,48649,1480.0,3,Unfurnished,East,May be not,3,3,Garden/Park,chennai
2,Sholinganallur,0.88,7521,1170.0,10+,Unfurnished,North,May be not,2,1,"Pool, Garden/Park",chennai
2,others,0.58,6388,908.0,1,Unfurnished,East,May be not,2,1,"Garden/Park, Main Road",chennai
3,others,0.65,5804,1120.0,1,Unfurnished,South - East,May be not,2,1,Main Road,chennai
3,others,1.30,10417,1248.0,10+,Semi-Furnished,South,available,2,2,"Garden/Park, Pool, Main Road",chennai
3,others,0.8,7240,1105.0,3,Semi-Furnished,North,available,2,2,,chennai
4,Perambur,3.35,10598,3161.0,10+,Unfurnished,North,May be not,4+,4+,"Garden/Park, Pool, Main Road",chennai
1,others,0.335,5107,656.0,2,Unfurnished,South,May be not,2,1,,chennai
2,Perambur,0.8,7692,1040.0,1,Semi-Furnished,,May be not,2,4+,,chennai
3,others,2.30,13939,1650.0,3,Semi-Furnished,South,May be not,2,1,"Pool, Garden/Park, Main Road",chennai
2,Pallikaranai,0.34,3373,1008.0,0,Unfurnished,North,available,2,1,"Garden/Park, Main Road",chennai
4+,Medavakkam,1.58,10533,1500.0,2,Semi-Furnished,,May be not,4+,4+,,chennai
2,others,0.5,5000,1000.0,1,Unfurnished,East,May be not,2,1,Main Road,chennai
2,others,0.42,4516,930.0,2,Semi-Furnished,West,May be not,2,4+,Main Road,chennai
3,others,1.12,9500,1179.0,1,Unfurnished,East,available,2,1,Main Road,chennai
3,others,1,6536,1530.0,10+,Furnished,,May be not,3,2,,chennai
3,others,2.25,14000,1609.0,1,Unfurnished,North,available,3,3,Main Road,chennai
2,Pallikaranai,0.59,5865,1006.0,1,Semi-Furnished,East,available,2,3,,chennai
2,others,1,10000,1000.0,0,Semi-Furnished,,May be not,2,4+,,chennai
2,others,0.41500000000000004,5188,800.0,0,Unfurnished,North,May be not,2,1,,chennai
3,others,0.4,3137,1275.0,6,Unfurnished,,May be not,3,3,,chennai
2,others,0.65,6481,1003.0,4,Semi-Furnished,East,available,2,1,Main Road,chennai
2,Thoraipakkam,0.6,6897,870.0,1,Semi-Furnished,East,available,2,1,"Garden/Park, Main Road",chennai
2,others,0.35000000000000003,4060,862.0,1,Semi-Furnished,North,available,2,4+,,chennai
2,others,0.55,,875.0,2,Unfurnished,,May be not,2,1,,chennai
2,others,0.31,3822,811.0,3,Semi-Furnished,North,available,1,4+,"Garden/Park, Pool, Main Road",chennai
3,Padur,0.45,4286,1050.0,2,Semi-Furnished,West,May be not,2,3,,chennai
2,others,0.75,5952,1260.0,6,Unfurnished,North,May be not,2,1,Garden/Park,chennai
2,Mogappair,0.66,6600,1000.0,2,Semi-Furnished,East,May be not,2,2,Garden/Park,chennai
3,others,4.50,,3350.0,4,Semi-Furnished,East,available,3,3,Main Road,chennai
1,Porur,0.365,7900,462.0,2,Semi-Furnished,East,available,1,1,Garden/Park,chennai
2,others,1,10235,977.0,7,Semi-Furnished,,May be not,2,4+,,chennai
3,others,0.45,4478,1005.0,2,Furnished,,May be not,2,2,,chennai
2,others,0.55,,829.0,1,Unfurnished,North,May be not,2,2,Main Road,chennai
2,Thiruvanmiyur,1.60,12308,1300.0,2,Semi-Furnished,East,available,2,1,Main Road,chennai
2,Avadi,0.35000000000000003,5747,609.0,2,Unfurnished,North,May be not,2,1,Garden/Park,chennai
3,Thiruvanmiyur,1.60,11586,1381.0,3,Semi-Furnished,East,May be not,3,2,"Garden/Park, Main Road",chennai
2,Kolathur,0.7440000000000001,5354,1390.0,1,Unfurnished,East,available,2,2,Main Road,chennai
3,others,0.47000000000000003,5311,885.0,2,Unfurnished,West,May be not,2,1,"Garden/Park, Main Road",chennai
3,Sholinganallur,0.72,5314,1355.0,1,Semi-Furnished,,May be not,2,2,,chennai
3,Medavakkam,0.77,5385,1430.0,1,Semi-Furnished,West,May be not,3,1,Garden/Park,chennai
2,Porur,0.5870000000000001,5607,1046.0,1,Unfurnished,East,May be not,2,2,Main Road,chennai
2,others,0.68,10510,647.0,0,Unfurnished,North,available,2,1,Garden/Park,chennai
4,others,0.8,5000,1600.0,2,Unfurnished,West,available,4,3,Garden/Park,chennai
2,others,0.37,4875,759.0,3,Semi-Furnished,,May be not,2,1,,chennai
3,Mogappair,0.65,5773,1126.0,2,Semi-Furnished,North,May be not,2,1,,chennai
3,others,1,6431,1555.0,5,Unfurnished,West,May be not,3,2,"Garden/Park, Pool, Main Road",chennai
1,Perambur,0.31,6139,505.0,0,Semi-Furnished,East,May be not,1,4+,"Garden/Park, Main Road",chennai
2,Pallikaranai,0.9,7177,1254.0,6,Semi-Furnished,East,May be not,2,2,,chennai
3,others,0.77,5532,1392.0,1,Unfurnished,East,May be not,3,1,Main Road,chennai
3,others,3.75,18160,2065.0,1,Semi-Furnished,West,available,3,1,Pool,chennai
3,others,1.40,16279,860.0,1,Semi-Furnished,,May be not,2,1,,chennai
2,Medavakkam,0.6900000000000001,6133,1125.0,2,Semi-Furnished,South,available,2,2,"Garden/Park, Main Road",chennai
2,others,0.6900000000000001,6021,1146.0,0,Unfurnished,North - West,May be not,2,4+,Main Road,chennai
2,others,0.55,6548,840.0,1,Semi-Furnished,North,May be not,2,2,Main Road,chennai
3,Anna Nagar,2.60,12609,2062.0,7,Unfurnished,,May be not,4,1,"Garden/Park, Pool",chennai
3,Avadi,0.72,6086,1183.0,4,Unfurnished,South,May be not,2,1,"Garden/Park, Pool, Main Road",chennai
3,Porur,1.05,7484,1403.0,2,Semi-Furnished,North,available,3,1,Garden/Park,chennai
2,Madipakkam,0.45,5114,880.0,1,Semi-Furnished,East,available,2,4+,"Garden/Park, Main Road",chennai
2,Kolathur,0.68,,960.0,2,Unfurnished,East,May be not,2,2,Main Road,chennai
2,others,0.43,5181,830.0,1,Unfurnished,North,May be not,2,1,"Garden/Park, Main Road",chennai
3,others,0.55,4205,1308.0,1,Unfurnished,East,May be not,3,1,,chennai
2,Guduvancheri,0.5,4950,1010.0,3,Semi-Furnished,East,May be not,2,1,"Garden/Park, Pool",chennai
3,others,0.55,4297,1280.0,0,Unfurnished,,May be not,3,1,Garden/Park,chennai
2,Thiruvanmiyur,1.30,10833,1200.0,1,Semi-Furnished,East,May be not,2,1,Garden/Park,chennai
3,Ambattur,0.76,4932,1541.0,4,Unfurnished,South,May be not,3,3,,chennai
3,Ambattur,0.8,6154,1300.0,10+,Semi-Furnished,East,May be not,3,2,,chennai
2,others,0.54,5714,945.0,2,Semi-Furnished,East,May be not,2,1,,chennai
2,others,0.45,4500,1000.0,0,Unfurnished,East,May be not,2,4+,,chennai
3,Avadi,0.7000000000000001,8000,875.0,0,Unfurnished,,May be not,2,4+,Main Road,chennai
2,others,0.635,7053,900.0,4,Furnished,South,available,2,1,Garden/Park,chennai
