,bhk,price_sqft_price,Carpet_Area,SuperArea,Status,Floor,Transaction,Furnishing,facing,Society,Ownership,Car_Parking,Bathroom,Balcony,overlooking,Under_Construction
713,2 BHK Builder Floor for Sale in Begur Bangalore,"1.70 Cr14,167 per sqft",4800 sqft,NAN,Ready to Move,Ground out of 4,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,Main Road,NAN
714,2 BHK Builder Floor for Sale in Sarjapura Attibele Road Bangalore,1.15 Cr,1362 sqft,NAN,Ready to Move,3 out of 3,Resale,Unfurnished,North - West,NAN,Freehold,NAN,2,2,Main Road,NAN
715,2 BHK Apartment for Sale in Bagaluru Bangalore,"95 Lac8,700 per sqft",NAN,1092 sqft,NAN,10 out of 39,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,Poss. by Dec '26
716,3 BHK Apartment for Sale in Virgonagar Bangalore,"2.60 Cr8,696 per sqft",2660 sqft,NAN,Ready to Move,22 out of 35,Resale,Semi-Furnished,East,NAN,Freehold,NAN,5,2,"Garden/Park, Pool",NAN
717,2 BHK Apartment for Sale in Talacauvery Layout Byatarayanapura Bangalore,"1.30 Cr10,459 per sqft",NAN,1243 sqft,Ready to Move,2 out of 4,Resale,Furnished,NAN,NAN,NAN,NAN,2,3,NAN,NAN
718,2 BHK Apartment for Sale in Malleshwaram Bangalore,1.30 Cr,1150 sqft,NAN,Ready to Move,2 out of 3,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,2,"Garden/Park, Main Road",NAN
719,2 BHK Apartment for Sale in Kudlu Gate Bangalore,"1.08 Cr8,955 per sqft",844 sqft,NAN,NAN,1 out of 2,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",Poss. by Jan '26
720,2 BHK Apartment for Sale in Pai Layout Mahadevapura Bangalore,"60 Lac4,979 per sqft",NAN,1205 sqft,Ready to Move,4 out of 4,Resale,Semi-Furnished,NAN,NAN,Freehold,1 Covered,2,3,NAN,NAN
721,Studio Apartment for Sale in Phase 2 Electronic City Bangalore,"1.40 Cr3,500 per sqft",3500 sqft,NAN,Ready to Move,6 out of 6,Resale,Semi-Furnished,North - East,NAN,Freehold,4 Open,> 10,NAN,NAN,NAN
722,"2 BHK Apartment for Sale in ALN Arambha, Chiknagamangala Bangalore","62 Lac7,294 per sqft",NAN,850 sqft,Ready to Move,4 out of 4,Resale,Furnished,North,NAN,NAN,1 Covered,2,NAN,Garden/Park,NAN
723,2 BHK Apartment for Sale in HSR Extension Bangalore,"1.08 Cr8,940 per sqft",846 sqft,NAN,NAN,4 out of 4,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",Poss. by Mar '26
724,2 BHK Apartment for Sale in Kudlu Gate Bangalore,"1.08 Cr8,940 per sqft",846 sqft,NAN,NAN,2 out of 4,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",Poss. by Feb '26
725,3 BHK Apartment for Sale in Bagaluru Bangalore,"1.50 Cr9,404 per sqft",1200 sqft,NAN,NAN,8 out of 12,Resale,Unfurnished,East,NAN,Freehold,NAN,3,3,"Pool, Garden/Park, Main Road",Poss. by Dec '26
726,2 BHK Apartment for Sale in Electronic City Bangalore,"68 Lac5,965 per sqft",798 sqft,NAN,Ready to Move,1 out of 9,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",NAN
727,2 BHK Apartment for Sale in Kenchenahalli Bangalore,62 Lac,1182 sqft,NAN,Ready to Move,4 out of 4,Resale,Unfurnished,East,NAN,Freehold,1 Open,2,2,NAN,NAN
728,1 BHK Builder Floor for Sale in Brindavan Layout Shetty Halli Bangalore,"1 Cr13,333 per sqft",400 sqft,NAN,Ready to Move,Ground out of 2,New Property,Furnished,South,NAN,Freehold,NAN,1,1,NAN,NAN
729,3 BHK Apartment for Sale in v v puram Bangalore,"1 Cr8,333 per sqft",1200 sqft,NAN,Ready to Move,2 out of 3,Resale,Unfurnished,East,NAN,NAN,NAN,2,NAN,NAN,NAN
730,9 BHK Builder Floor for Sale in doddakammanalli Bangalore,"75 Lac3,125 per sqft",660 sqft,NAN,Ready to Move,3 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,8,4,NAN,NAN
731,3 BHK Apartment for Sale in Sattva Melody Bangalore,"1.40 Cr8,974 per sqft",NAN,1560 sqft,Ready to Move,8 out of 14,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
732,Studio Apartment for Sale in Block 5th Koramangala Bangalore,"7 Cr35,000 per sqft",1500 sqft,NAN,Ready to Move,Ground out of 5,Resale,Semi-Furnished,East,NAN,Freehold,NAN,> 10,5,Main Road,NAN
733,3 BHK Apartment for Sale in Haralur Main Road Bangalore,"2.50 Cr11,905 per sqft",1840 sqft,NAN,Ready to Move,1 out of 3,New Property,Furnished,NAN,NAN,NAN,NAN,3,3,"Main Road, Garden/Park",NAN
734,2 BHK Apartment for Sale in Manayata Tech Park Bangalore,"1.05 Cr7,394 per sqft",1200 sqft,NAN,Ready to Move,14 out of 19,New Property,Unfurnished,East,NAN,Freehold,NAN,2,2,Pool,NAN
735,Studio Apartment for Sale in Marathahalli Bangalore,"5 Cr29,762 per sqft",1680 sqft,NAN,Ready to Move,4 out of 4,New Property,Semi-Furnished,NAN,NAN,NAN,NAN,5,NAN,NAN,NAN
736,4 BHK Builder Floor for Sale in Andrahalli Bangalore,"1.62 Cr9,643 per sqft",1680 sqft,NAN,Ready to Move,3 out of 3,Resale,Unfurnished,East,NAN,Freehold,NAN,8,2,NAN,NAN
737,2 BHK Builder Floor for Sale in Hebbal Bangalore,"1.20 Cr9,231 per sqft",NAN,1300 sqft,Ready to Move,3 out of 4,New Property,Unfurnished,East,NAN,Freehold,NAN,2,1,NAN,NAN
738,2 BHK Apartment for Sale in Uttarahalli Main Road Bangalore,"65 Lac6,132 per sqft",1060 sqft,NAN,Ready to Move,4 out of 4,Resale,Unfurnished,East,NAN,NAN,NAN,2,1,NAN,NAN
739,2 BHK Apartment for Sale in Sarjapur Road Bangalore,"1.09 Cr8,159 per sqft",935 sqft,NAN,NAN,1 out of 5,Resale,Unfurnished,East,NAN,Freehold,2 Covered,2,1,"Garden/Park, Pool, Main Road",Poss. by Jan '26
740,"5 BHK Builder Floor for Sale in Ittamadu, Banashankari, Outer Ring Road Bangalore","3.70 Cr19,474 per sqft",NAN,1900 sqft,Ready to Move,Ground out of 4,Resale,Semi-Furnished,East,NAN,NAN,NAN,2,1,NAN,NAN
741,2 BHK Apartment for Sale in high clear apartment Bangalore,"51 Lac4,250 per sqft",1197 sqft,NAN,NAN,Ground out of 4,Resale,Semi-Furnished,North - East,NAN,Co-operative Society,NAN,2,1,Main Road,Poss. by Dec '24
742,3 BHK Builder Floor for Sale in Stage 2 RMV Bangalore,"2.40 Cr10,909 per sqft",1900 sqft,NAN,Ready to Move,2 out of 3,New Property,Semi-Furnished,North,NAN,Freehold,NAN,3,2,"Garden/Park, Main Road",NAN
743,2 BHK Apartment for Sale in Hsr Layout Bangalore,"1.08 Cr8,338 per sqft",980 sqft,NAN,NAN,1 out of 4,Resale,Unfurnished,East,NAN,Freehold,"1 Covered,",2,1,"Garden/Park, Pool",Poss. by Mar '26
744,2 BHK Apartment for Sale in Thirumenahalli Bangalore,66 Lac,1150 sqft,NAN,Ready to Move,1 out of 4,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
745,3 BHK Apartment for Sale in BANGALORE INDIRANAGR Bangalore,"2.50 Cr14,881 per sqft",1280 sqft,NAN,NAN,1 out of 5,Resale,Unfurnished,North,NAN,Freehold,NAN,3,3,"Garden/Park, Main Road",Poss. by Apr '25
746,4 BHK Apartment for Sale in raja rajeshwari nagar Bangalore,"2.62 Cr21,833 per sqft",1200 sqft,NAN,Ready to Move,3 out of 3,Resale,Unfurnished,NAN,NAN,NAN,NAN,4,2,NAN,NAN
747,2 BHK Apartment for Sale in NR Layout Murgesh Pallya Bangalore,1.31 Cr,1000 sqft,NAN,Ready to Move,5 out of 5,Resale,Semi-Furnished,North - East,NAN,Freehold,"1 Covered,",2,2,NAN,NAN
748,"3 BHK Apartment for Sale in Ecc Road, Whitefield Bangalore",1.65 Cr,1708 sqft,NAN,Ready to Move,3 out of 8,Resale,Semi-Furnished,NAN,NAN,NAN,1 Covered,3,1,NAN,NAN
749,3 BHK Builder Floor for Sale in Stage 2nd Banashankari Bangalore,"2.50 Cr10,000 per sqft",2100 sqft,NAN,Ready to Move,2 out of 5,Resale,Unfurnished,East,NAN,Freehold,NAN,3,1,Main Road,NAN
750,3 BHK Apartment for Sale in Hennur Gardens Bangalore,"3.33 Cr13,875 per sqft",2100 sqft,NAN,NAN,19 out of 30,New Property,Unfurnished,South - East,NAN,Freehold,1 Covered,4,2,Pool,Poss. by Jun '25
751,6 BHK Apartment for Sale in Koramangala Bangalore,"14 Cr43,077 per sqft",3000 sqft,NAN,Ready to Move,4 out of 4,Resale,Unfurnished,North - East,NAN,Freehold,NAN,> 10,> 10,"Garden/Park, Main Road",NAN
752,2 BHK Apartment for Sale in Bagaluru Bangalore,"79 Lac8,739 per sqft",600 sqft,NAN,NAN,14 out of 28,Resale,Unfurnished,North,NAN,Freehold,NAN,2,1,Main Road,Poss. by Nov '24
753,Apartment for Sale in Padmanabhanagar Bangalore,"55 Lac4,583 per sqft",1020 sqft,NAN,NAN,NAN,Resale,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
754,2 BHK Apartment for Sale in Bellary Road Bangalore,"99.3 Lac7,300 per sqft",1100 sqft,NAN,Ready to Move,4 out of 4,New Property,Unfurnished,North - East,NAN,Freehold,1 Covered,2,2,"Garden/Park, Pool, Main Road",NAN
755,3 BHK Apartment for Sale in Hennur Gardens Bangalore,"1.18 Cr8,166 per sqft",1083 sqft,NAN,Ready to Move,9 out of 18,Resale,Semi-Furnished,West,NAN,Freehold,1 Covered,2,1,"Garden/Park, Main Road",NAN
756,"3 BHK Apartment for Sale in Tasker Town, Shivaji Nagar Bangalore","2.76 Cr13,019 per sqft",NAN,2120 sqft,Ready to Move,3 out of 4,Resale,Unfurnished,West,NAN,Freehold,1 Covered,4,4,Main Road,NAN
757,3 BHK Apartment for Sale in Phase 2 Electronic City Bangalore,"78 Lac7,723 per sqft",NAN,1010 sqft,Ready to Move,1 out of 8,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,"Garden/Park, Main Road",NAN
758,3 BHK Apartment for Sale in Binny Pete Bangalore,"2.39 Cr11,602 per sqft",1750 sqft,NAN,NAN,32 out of 32,New Property,Unfurnished,East,NAN,Freehold,"1 Covered,",3,3,"Garden/Park, Pool, Main Road",Poss. by Dec '24
759,2 BHK Apartment for Sale in Hennur Main Road Bangalore,"1.58 Cr10,533 per sqft",1400 sqft,NAN,Ready to Move,22 out of 38,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,1,Garden/Park,NAN
760,3 BHK Apartment for Sale in RK Hegde Nagar Bangalore,"1.20 Cr11,101 per sqft",NAN,1081 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
761,3 BHK Builder Floor for Sale in Gubbalala Main Road Bangalore,"1.55 Cr7,045 per sqft",2400 sqft,NAN,Ready to Move,4 out of 4,New Property,Furnished,North,NAN,Freehold,"1 Covered,",3,2,Garden/Park,NAN
762,4 BHK Builder Floor for Sale in Priyadarshini Layout Krishnarajapura Bangalore,"1.80 Cr16,667 per sqft",900 sqft,NAN,Ready to Move,1 out of 2,Resale,Semi-Furnished,East,NAN,Freehold,NAN,4,2,NAN,NAN
763,"2 BHK Apartment for Sale in Kamakya Layout, Banashankari Stage 3 Bangalore","1 Cr7,692 per sqft",1250 sqft,NAN,Ready to Move,Ground out of 4,New Property,Semi-Furnished,East,NAN,Freehold,NAN,2,1,Main Road,NAN
764,"5 BHK Apartment for Sale in Kannuru, Bangalore Bangalore","1.45 Cr6,042 per sqft",2100 sqft,NAN,Ready to Move,13 out of 13,Resale,Semi-Furnished,West,NAN,Co-operative Society,2 Covered,4,2,Garden/Park,NAN
765,1 BHK Apartment for Sale in SLV Layout Nayanda Halli Bangalore,"1.10 Cr9,786 per sqft",1121 sqft,NAN,Ready to Move,3 out of 4,Resale,Semi-Furnished,East,NAN,Freehold,NAN,2,1,Garden/Park,NAN
766,3 BHK Apartment for Sale in BTM 4th Stage Bangalore,"1.20 Cr7,500 per sqft",NAN,1600 sqft,Ready to Move,Ground out of 4,Resale,Furnished,East,NAN,NAN,1 Covered,3,NAN,NAN,NAN
767,2 BHK Apartment for Sale in R P enclave  Sumangali Sevashram Road Hebbal Bangalore,"60 Lac5,607 per sqft",963 sqft,NAN,Ready to Move,2 out of 4,Resale,Unfurnished,South - East,NAN,Freehold,NAN,2,2,"Garden/Park, Main Road",NAN
768,4 BHK Builder Floor for Sale in Byadarahalli Bangalore,"2.75 Cr10,516 per sqft",NAN,2615 sqft,Ready to Move,Ground out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,4,NAN,NAN,NAN
769,3 BHK Apartment for Sale in Kodigehalli Bangalore,"1.20 Cr7,216 per sqft",NAN,1663 sqft,Ready to Move,1 out of 5,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
770,3 BHK Apartment for Sale in Banashankari Bangalore,"2.10 Cr11,667 per sqft",1600 sqft,NAN,Ready to Move,5 out of 5,Resale,Unfurnished,North,NAN,Freehold,NAN,3,2,Main Road,NAN
771,"> 10 BHK Builder Floor for Sale in Electronic City Phase 2, Bangalore Bangalore","1.96 Cr16,333 per sqft",NAN,1200 sqft,Ready to Move,1 out of 4,Resale,Semi-Furnished,East,NAN,Freehold,NAN,> 10,NAN,NAN,NAN
772,2 BHK Builder Floor for Sale in Hebbal Bangalore,"1.05 Cr9,052 per sqft",NAN,1160 sqft,Ready to Move,Ground out of 4,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,2,NAN,NAN
773,3 BHK Builder Floor for Sale in RK Hegde Nagar Bangalore,"1.80 Cr15,000 per sqft",3000 sqft,NAN,NAN,2 out of 3,New Property,Semi-Furnished,NAN,NAN,NAN,NAN,5,3,NAN,NAN
774,2 BHK Apartment for Sale in Phase 1st JP Nagar Bangalore,"1.40 Cr9,929 per sqft",NAN,1410 sqft,Ready to Move,1 out of 3,New Property,Furnished,North - East,NAN,Freehold,"1 Covered,",2,2,"Garden/Park, Main Road",NAN
775,4 BHK Apartment for Sale in MEI Layout Bangalore,"4.10 Cr17,336 per sqft",1800 sqft,NAN,Ready to Move,Ground out of 2,Resale,Semi-Furnished,East,NAN,Power Of Attorney,NAN,5,2,Garden/Park,NAN
776,3 BHK Apartment for Sale in Whitefield Bangalore,"1.80 Cr13,333 per sqft",830 sqft,NAN,Ready to Move,18 out of 18,Resale,Semi-Furnished,East,NAN,NAN,NAN,2,3,Garden/Park,NAN
777,3 BHK Apartment for Sale in Kudlu Main Road Bangalore,"1.01 Cr7,476 per sqft",1320 sqft,NAN,Ready to Move,2 out of 5,Resale,Furnished,North,NAN,NAN,NAN,2,1,Main Road,NAN
778,3 BHK Builder Floor for Sale in Bellahalli Bangalore,"95 Lac6,333 per sqft",NAN,1500 sqft,Ready to Move,1 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
779,"3 BHK Builder Floor for Sale in Hrbr Layout, Kalyan Nagar, Outer Ring Road Bangalore","1.35 Cr8,084 per sqft",NAN,1670 sqft,Ready to Move,1 out of 4,Resale,Semi-Furnished,North,NAN,Freehold,NAN,3,NAN,Main Road,NAN
780,"2 BHK Apartment for Sale in Chalukya Nagar, Bhyraveshwara Nagar Bangalore","67 Lac5,776 per sqft",1000 sqft,NAN,Ready to Move,Ground out of 3,Resale,Unfurnished,NAN,NAN,Freehold,NAN,2,1,"Garden/Park, Main Road",NAN
781,3 BHK Apartment for Sale in Stage 2 RMV Bangalore,"4.62 Cr23,200 per sqft",1339 sqft,NAN,Ready to Move,17 out of 22,Resale,Semi-Furnished,East,NAN,Freehold,"1 Covered,",4,1,"Garden/Park, Main Road",NAN
782,2 BHK Apartment for Sale in ssvr fairy bells Bangalore,"1.10 Cr8,800 per sqft",1050 sqft,NAN,Ready to Move,3 out of 4,Resale,Unfurnished,West,NAN,NAN,1 Covered,2,1,NAN,NAN
783,"3 BHK Builder Floor for Sale in Hennur, Bangalore Bangalore","1.88 Cr10,268 per sqft",NAN,1831 sqft,NAN,3 out of 5,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
784,4 BHK Builder Floor for Sale in Akash Nagar Bangalore,"2 Cr7,678 per sqft",2200 sqft,NAN,Ready to Move,3 out of 3,Resale,Semi-Furnished,North,NAN,Freehold,2 Covered,5,NAN,NAN,NAN
785,10 BHK Builder Floor for Sale in Lakkasandra Wilson Garden Bangalore,"3 Cr20,000 per sqft",NAN,1500 sqft,Ready to Move,1 out of 5,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,10,NAN,NAN,NAN
786,"3 BHK Apartment for Sale in Hrbr Layout, Kalyan Nagar, Outer Ring Road Bangalore","3 Cr12,605 per sqft",1920 sqft,NAN,Ready to Move,1 out of 3,New Property,Semi-Furnished,North - East,NAN,Freehold,NAN,4,4,"Garden/Park, Main Road",NAN
787,2 BHK Apartment for Sale in New BEL rod Bangalore,"1.55 Cr7,750 per sqft",1800 sqft,NAN,Ready to Move,2 out of 3,Resale,Semi-Furnished,North,NAN,Freehold,NAN,2,1,"Garden/Park, Main Road",NAN
788,Studio Apartment for Sale in Krishnappa Garden CV Raman Nagar Bangalore,"3.95 Cr5,267 per sqft",7000 sqft,NAN,Ready to Move,4 out of 4,Resale,Furnished,South,NAN,Freehold,NAN,> 10,NAN,NAN,NAN
789,3 BHK Apartment for Sale in Seegehalli.Whitefield Bangalore,1.10 Cr,1680 sqft,NAN,Ready to Move,4 out of 4,Resale,Furnished,East,NAN,Freehold,2 Open,3,3,"Garden/Park, Pool, Main Road",NAN
790,3 BHK Builder Floor for Sale in Banaswadi Bangalore,"1.85 Cr9,278 per sqft",NAN,1994 sqft,Ready to Move,1 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
791,3 BHK Builder Floor for Sale in Block 2nd Stage 6th Banashankari Bangalore,"2.50 Cr10,417 per sqft",1800 sqft,NAN,NAN,1 out of 4,New Property,Semi-Furnished,West,NAN,Freehold,NAN,3,2,Garden/Park,Poss. by Jul '24
792,4 BHK Builder Floor for Sale in Rajajinagar Bangalore,"3.50 Cr20,588 per sqft",NAN,1700 sqft,Ready to Move,3 out of 4,Resale,Unfurnished,NAN,NAN,NAN,NAN,4,NAN,NAN,NAN
793,2 BHK Apartment for Sale in Silver County Road Bangalore,"50 Lac4,965 per sqft",NAN,1007 sqft,NAN,Ground out of 5,Resale,Semi-Furnished,East,NAN,Freehold,NAN,2,1,Garden/Park,NAN
794,3 BHK Apartment for Sale in Sahakar Nagar Bangalore,"1.20 Cr7,500 per sqft",NAN,1600 sqft,Ready to Move,8 out of 16,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
795,2 BHK Builder Floor for Sale in Byrathi Bangalore,"45 Lac4,737 per sqft",NAN,950 sqft,Ready to Move,4 out of 5,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
796,3 BHK Builder Floor for Sale in Frazer Town Bangalore,"1.70 Cr8,500 per sqft",NAN,2000 sqft,Ready to Move,1 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
797,3 BHK Builder Floor for Sale in Malleswaram Bangalore,"2.20 Cr16,176 per sqft",NAN,1360 sqft,Ready to Move,1 out of 5,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
798,3 BHK Builder Floor for Sale in BHEL Layout Rajarajeshwari Nagar Bangalore,"1.20 Cr3,636 per sqft",NAN,3300 sqft,Ready to Move,2 out of 4,Resale,Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
799,2 BHK Apartment for Sale in Phase 1 Electronics City Bangalore,"64 Lac4,706 per sqft",NAN,1360 sqft,NAN,1 out of 16,Resale,Unfurnished,NAN,NAN,NAN,1 Covered,2,2,NAN,NAN
800,3 BHK Apartment for Sale in Yelahanka Bangalore,"1.25 Cr7,937 per sqft",NAN,1575 sqft,Ready to Move,Ground out of 7,Resale,Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
801,2 BHK Apartment for Sale in Sarjapura Bangalore,"1.10 Cr10,000 per sqft",NAN,1100 sqft,NAN,22 out of 30,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
802,"2 BHK Apartment for Sale in sreepadam nivasa, Krishnarajapura Bangalore","55 Lac5,578 per sqft",NAN,986 sqft,Ready to Move,2 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
803,"3 BHK Apartment for Sale in Nagavara main road, near Manyata Tech Park Bangalore",1.10 Cr,1672 sqft,NAN,Ready to Move,6 out of 7,Other,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
804,2 BHK Builder Floor for Sale in Vishweshwarapura Bangalore,"85 Lac7,083 per sqft",NAN,1200 sqft,Ready to Move,3 out of 4,Resale,Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
805,2 BHK Builder Floor for Sale in Chamrajpet Bangalore,"1 Cr11,696 per sqft",NAN,855 sqft,Ready to Move,1 out of 2,Resale,Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
806,"3 BHK Builder Floor for Sale in Ombr Layout, Banaswadi Bangalore","1.75 Cr9,459 per sqft",NAN,1850 sqft,NAN,2 out of 6,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
807,3 BHK Apartment for Sale in Marathahalli Bangalore,"56 Lac4,308 per sqft",NAN,1300 sqft,Ready to Move,2 out of 4,Resale,Furnished,NAN,NAN,Freehold,NAN,2,NAN,NAN,NAN
808,5 BHK Builder Floor for Sale in Murgesh Pallya Bangalore,"2.50 Cr8,333 per sqft",NAN,3000 sqft,Ready to Move,Ground out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,8,NAN,NAN,NAN
809,2 BHK Apartment for Sale in Mysore Road Bangalore,"45 Lac6,173 per sqft",600 sqft,NAN,Ready to Move,11 out of 20,New Property,Unfurnished,East,NAN,Freehold,NAN,2,1,NAN,NAN
810,3 BHK Builder Floor for Sale in Indiranagar Bangalore,"4.32 Cr18,000 per sqft",NAN,2400 sqft,Ready to Move,Ground out of 2,Resale,Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
811,3 BHK Apartment for Sale in RT Nagar Bangalore,"1.60 Cr11,228 per sqft",NAN,1425 sqft,Ready to Move,1 out of 8,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
812,"2 BHK Builder Floor for Sale in Devinagar, Outer Ring Road Bangalore","60 Lac8,571 per sqft",NAN,700 sqft,Ready to Move,1 out of 6,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
813,Builder Floor for Sale in chikka Gollarahatti Bangalore,"1.80 Cr10,000 per sqft",NAN,1800 sqft,Ready to Move,Ground out of 4,Resale,Unfurnished,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
814,2 BHK Builder Floor for Sale in Bannerghatta Main Road Bangalore,"50 Lac4,177 per sqft",NAN,1197 sqft,NAN,2 out of 4,Resale,Semi-Furnished,NAN,NAN,Freehold,NAN,2,NAN,Main Road,NAN
815,3 BHK Builder Floor for Sale in Bangalore,"1.20 Cr5,455 per sqft",NAN,2200 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
816,3 BHK Builder Floor for Sale in Hebbal Kempapura Bangalore,"2.15 Cr11,944 per sqft",NAN,1800 sqft,Ready to Move,3 out of 6,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
817,3 BHK Apartment for Sale in Sharjapur Bangalore,"1.40 Cr11,290 per sqft",850 sqft,NAN,NAN,17 out of 30,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,Main Road,Poss. by Jan '25
818,2 BHK Apartment for Sale in Kanakapura Road Bangalore,"60 Lac6,154 per sqft",NAN,975 sqft,Ready to Move,1 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,2,NAN,NAN
819,3 BHK Apartment for Sale in Halasuru Bangalore,"3.45 Cr16,627 per sqft",NAN,2075 sqft,Ready to Move,1 out of 7,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,1,NAN,NAN
820,"7 BHK Apartment for Sale in Vimanapura, Airport Road Bangalore","5 Cr3,571 per sqft",NAN,"14,000 sqft",Ready to Move,NAN,Resale,Unfurnished,NAN,NAN,Freehold,NAN,7,NAN,NAN,NAN
821,4 BHK Builder Floor for Sale in Mysore Road Bangalore,"4 Cr33,333 per sqft",NAN,1200 sqft,Ready to Move,Ground out of 2,Resale,Unfurnished,NAN,NAN,NAN,NAN,4,2,NAN,NAN
822,3 BHK Apartment for Sale in Devanahalli Bangalore,"1.80 Cr7,004 per sqft",NAN,2570 sqft,Ready to Move,Ground out of 15,Resale,Furnished,NAN,NAN,NAN,NAN,3,1,NAN,NAN
823,4 BHK Apartment for Sale in Green Woods Layout Bangalore,"1.15 Cr5,750 per sqft",NAN,2000 sqft,Ready to Move,10 out of 24,Resale,NAN,NAN,NAN,NAN,NAN,4,NAN,NAN,NAN
824,3 BHK Builder Floor for Sale in Vibhutipura Bangalore,"50 Lac3,846 per sqft",NAN,1300 sqft,Ready to Move,2 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
825,2 BHK Apartment for Sale in Munnekollal Bangalore,"1.15 Cr9,746 per sqft",NAN,1180 sqft,Ready to Move,4 out of 5,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
826,2 BHK Builder Floor for Sale in Ramamurthy Nagar Bangalore,"49 Lac4,667 per sqft",NAN,1050 sqft,Ready to Move,2 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,3,NAN,NAN
827,2 BHK Apartment for Sale in Kadubeesanahalli Bangalore,"1.50 Cr17,182 per sqft",NAN,873 sqft,Ready to Move,Ground out of 1,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
828,3 BHK Apartment for Sale in 7th Phase JP Nagar Bangalore,"1.15 Cr7,734 per sqft",NAN,1487 sqft,Ready to Move,3 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
829,3 BHK Apartment for Sale in lakshmi sadana Bangalore,1.60 Cr,1220 sqft,NAN,NAN,5 out of 5,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,NAN,Poss. by Dec '24
830,3 BHK Apartment for Sale in Block 4th Rajajinagar Bangalore,"2.50 Cr12,755 per sqft",NAN,1960 sqft,Ready to Move,2 out of 5,Resale,Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
831,2 BHK Apartment for Sale in KT4 Apts Bangalore,"1.10 Cr8,070 per sqft",1185 sqft,NAN,Ready to Move,2 out of 4,Resale,Unfurnished,West,NAN,Freehold,NAN,2,3,"Garden/Park, Main Road",NAN
