BHK,sector,price,price_persqft,SuperArea,floor,Furnishing,facing,Car_Parking,Bathroom,Balcony,overlooking,city
2,others,2.80,16092,1740.0,8,Semi-Furnished,North - East,1 Covered,3,3,"Garden/Park, Pool, Main Road",Gurgaon
2,Sector 79,1.50,12146,1235.0,3,Unfurnished,East,,2,2,"Garden/Park, Pool, Main Road",Gurgaon
3,Sector 59,5.04,22000,2291.0,10+,Semi-Furnished,East,2 Covered,4,3,Garden/Park,Gurgaon
4,Sector 85,3.25,12500,2600.0,9,Semi-Furnished,East,,3,3,"Garden/Park, Main Road",Gurgaon
3,Sector 85,1.85,8690,2129.0,10+,Semi-Furnished,North - East,1 Covered,3,3,Garden/Park,Gurgaon
4,Sector 63,8.25,20886,3950.0,10+,Semi-Furnished,,2 Covered,4,3,Garden/Park,Gurgaon
4,Sector 51,3.40,10625,3200.0,1,Semi-Furnished,East,3 Covered,4,2,"Garden/Park, Main Road",Gurgaon
3,others,0.648,4466,1451.0,1,Semi-Furnished,East,"1 Covered,",3,2,Main Road,Gurgaon
3,others,3.75,16074,2333.0,2,Furnished,East,2 Covered,3,3,"Garden/Park, Pool, Main Road",Gurgaon
2,Sector 79,2,14085,1420.0,2,Semi-Furnished,East,1 Covered,2,3,"Garden/Park, Pool",Gurgaon
3,Sector 63A,2.43,16531,1470.0,1,Unfurnished,East,"1 Covered,",3,3,"Garden/Park, Pool, Main Road",Gurgaon
4,others,3.10,9394,3300.0,1,Unfurnished,South,"1 Covered,",4,2,"Garden/Park, Main Road",Gurgaon
3,Sector 106,3.70,15102,2450.0,4,Semi-Furnished,North - East,1 Covered,3,3,"Garden/Park, Main Road",Gurgaon
4,others,4.80,13043,3680.0,10+,Semi-Furnished,North - East,2 Covered,4+,4,"Garden/Park, Pool, Main Road",Gurgaon
3,others,2.30,9713,2368.0,1,Unfurnished,South -West,,3,2,Main Road,Gurgaon
4,others,2.13,6588,3235.0,,Unfurnished,,1 Open,4,3,,Gurgaon
4,others,4.50,18572,2423.0,10,Semi-Furnished,East,"1 Covered,",4,2,"Garden/Park, Pool, Main Road",Gurgaon
4,Sector 24,3.25,18571,1750.0,1,Furnished,North - East,1 Covered,4,2,"Garden/Park, Pool, Main Road",Gurgaon
3,Sector 65,8.30,21184,3918.0,10+,Furnished,South,3 Covered,4,1,"Garden/Park, Pool",Gurgaon
4,Sector 43,3.10,10877,2850.0,1,Semi-Furnished,East,,4,2,"Garden/Park, Pool, Main Road",Gurgaon
4,Sector 26,6.25,17361,3600.0,3,Semi-Furnished,West,2 Covered,4,2,Main Road,Gurgaon
4,Sector 43,8.15,21447,3800.0,9,Semi-Furnished,North - East,2 Covered,4+,3,"Garden/Park, Pool",Gurgaon
4,Sector 49,4.25,9444,4500.0,1,Unfurnished,North,,4,2,Main Road,Gurgaon
3,Sector 65,5.60,18421,3040.0,10,Semi-Furnished,North,2 Covered,3,3,Garden/Park,Gurgaon
4,Sector 14,3.50,14583,2400.0,2,Semi-Furnished,,2 Covered,4,3,"Garden/Park, Main Road",Gurgaon
3,Sector 57,2,9662,2070.0,2,Semi-Furnished,North - East,1 Covered,3,2,Main Road,Gurgaon
4,others,2.30,10455,2200.0,2,Semi-Furnished,East,1 Covered,4,4,Main Road,Gurgaon
4,Sector 92,2.30,9892,2325.0,10+,Semi-Furnished,West,2 Covered,3,4,"Garden/Park, Pool, Main Road",Gurgaon
4,others,2.35,10217,2300.0,4,Semi-Furnished,East,,4,2,"Pool, Garden/Park, Main Road",Gurgaon
3,Sector 49,3.75,20753,1807.0,5,Semi-Furnished,North - East,1 Covered,3,,"Garden/Park, Pool",Gurgaon
3,others,2.20,11000,2000.0,2,Unfurnished,North - East,,3,2,Garden/Park,Gurgaon
4,others,5,14925,3350.0,10+,Semi-Furnished,North,2 Covered,4,4,Garden/Park,Gurgaon
4,Sector 63,7.83,19799,3955.0,10+,Semi-Furnished,North - East,3 Covered,4+,3,"Garden/Park, Pool, Main Road",Gurgaon
3,others,3.11,13822,2250.0,10+,Semi-Furnished,North - East,2 Covered,4,3,"Garden/Park, Main Road, Pool",Gurgaon
3,Sector 63A,2.20,14148,1555.0,1,Semi-Furnished,North - East,"1 Covered,",3,2,"Garden/Park, Pool, Main Road",Gurgaon
3,Sector 43,5.70,28744,1983.0,10+,Semi-Furnished,East,2 Covered,3,3,"Garden/Park, Pool",Gurgaon
2,Sector 37D,3.07,,,10+,Unfurnished,,1 Covered,3,3,"Garden/Park, Pool, Main Road",Gurgaon
2,Sector 85,1.60,11220,1426.0,10+,Semi-Furnished,East,1 Covered,2,3,"Garden/Park, Pool",Gurgaon
2,Sector 89,1.10,10000,1100.0,3,Semi-Furnished,North - East,,2,4,"Pool, Garden/Park, Main Road",Gurgaon
4,Sector 63,7.90,20256,3900.0,10+,Semi-Furnished,East,3 Covered,4,3,"Garden/Park, Pool",Gurgaon
5+,Sector 61,12.32,22343,5514.0,3,Furnished,North,3 Covered,4+,4,Garden/Park,Gurgaon
3,Sector 57,2.45,11136,2200.0,3,Semi-Furnished,East,2 Covered,3,2,Main Road,Gurgaon
4,others,9.39,25500,3682.0,10+,Furnished,North - East,2 Covered,4+,4,Garden/Park,Gurgaon
4,others,2.50,9184,2722.0,1,Unfurnished,,,4,,,Gurgaon
3,Sector 111,3.50,18470,1895.0,10+,Semi-Furnished,,,3,4,,Gurgaon
3,Sector 113,3.67,17500,2097.0,10+,Semi-Furnished,,2 Covered,3,3,"Garden/Park, Pool, Main Road",Gurgaon
3,others,4.50,14754,3050.0,10+,Unfurnished,North - East,2 Covered,3,2,Garden/Park,Gurgaon
4,others,4.15,14821,2800.0,2,Semi-Furnished,East,"2 Covered,",4+,2,"Garden/Park, Main Road",Gurgaon
2,Sector 61,1.65,14348,1150.0,3,Unfurnished,East,,2,2,Garden/Park,Gurgaon
3,Sector 57,1.90,10349,1836.0,3,Semi-Furnished,East,"2 Covered,",3,2,"Garden/Park, Main Road",Gurgaon
4,Sector 49,5.70,13902,4100.0,2,Semi-Furnished,East,"3 Covered,",4+,2,"Garden/Park, Main Road",Gurgaon
5+,others,3.65,8588,4250.0,2,Furnished,East,"4 Covered,",4,3,"Garden/Park, Main Road",Gurgaon
4,Sector 43,4,16461,2430.0,4,Furnished,North,"1 Covered,",4,4,Garden/Park,Gurgaon
4,others,3.69,8022,4600.0,2,Semi-Furnished,East,"3 Covered,",4,2,Main Road,Gurgaon
3,others,2.65,11196,2367.0,2,Semi-Furnished,South - East,"1 Covered,",3,2,"Garden/Park, Main Road",Gurgaon
4,others,2.90,10741,2700.0,1,Semi-Furnished,West,2 Covered,4,2,,Gurgaon
5+,Sector 25,9.25,15114,6120.0,1,Semi-Furnished,South,,4+,3,Main Road,Gurgaon
3,others,1.99,10757,1850.0,2,Semi-Furnished,South - East,"1 Covered,",3,2,"Garden/Park, Main Road",Gurgaon
3,others,4.50,15322,2937.0,3,Semi-Furnished,North - East,2 Covered,4,3,Garden/Park,Gurgaon
3,Sector 26,3.65,20278,1800.0,4,Semi-Furnished,East,2 Covered,3,2,Main Road,Gurgaon
3,Sector 14,3.40,9714,3500.0,2,Unfurnished,North - East,3 Covered,3,3,"Garden/Park, Main Road",Gurgaon
3,Sector 26,2.60,14444,1800.0,1,Unfurnished,North - East,,3,2,"Garden/Park, Main Road",Gurgaon
4,others,6,18462,3250.0,2,Semi-Furnished,East,"1 Covered,",4,3,"Garden/Park, Pool, Main Road",Gurgaon
3,others,4.50,20795,2164.0,10,Unfurnished,North - East,,3,3,"Garden/Park, Pool, Main Road",Gurgaon
4,others,2.40,8889,2700.0,4,Semi-Furnished,East,"2 Covered,",4,2,"Garden/Park, Main Road",Gurgaon
5+,others,3.50,12500,2800.0,3,Semi-Furnished,East,3 Covered,4+,2,"Garden/Park, Main Road",Gurgaon
3,Sector 92,2.10,9906,2120.0,10+,Unfurnished,East,,3,3,"Garden/Park, Main Road",Gurgaon
4,others,3.85,16739,2300.0,2,Semi-Furnished,West,2 Covered,4+,2,Main Road,Gurgaon
4,others,2.99,7910,3780.0,1,Furnished,East,2 Covered,4,2,Main Road,Gurgaon
3,Sector 65,5.15,21193,2430.0,10,Furnished,North,"2 Covered,",3,2,"Garden/Park, Pool, Main Road",Gurgaon
4,others,4.25,12687,3350.0,2,Semi-Furnished,North,,4,2,Main Road,Gurgaon
4,Sector 57,3.05,11296,2700.0,1,Semi-Furnished,South -West,2 Covered,4,4,Main Road,Gurgaon
3,Sector 59,5.75,18513,3106.0,10+,Semi-Furnished,East,"1 Covered,",3,1,"Pool, Garden/Park",Gurgaon
4,others,2.20,11000,2000.0,4,Semi-Furnished,North,2 Covered,4,2,Main Road,Gurgaon
3,others,2,12346,1620.0,1,Unfurnished,South - East,2 Covered,3,2,,Gurgaon
2,Sector 61,1.60,13913,1150.0,1,Unfurnished,North - East,1 Covered,2,2,"Garden/Park, Pool, Main Road",Gurgaon
4,Sector 25,4.75,13129,402.0,2,Semi-Furnished,East,,4+,2,"Pool, Garden/Park, Main Road",Gurgaon
3,Sector 43,2.55,10897,2340.0,1,Semi-Furnished,North - West,2 Covered,3,2,Main Road,Gurgaon
2,others,0.65,8125,800.0,2,Furnished,East,1 Covered,2,,,Gurgaon
3,others,3.20,15296,2092.0,10+,Semi-Furnished,,,3,3,,Gurgaon
3,Sector 49,3.50,19444,1800.0,9,Semi-Furnished,South,"1 Covered,",3,3,"Garden/Park, Main Road",Gurgaon
3,Sector 65,2.63,16438,1600.0,1,Semi-Furnished,,,3,3,,Gurgaon
3,others,4,14383,2781.0,9,Semi-Furnished,,,4,,,Gurgaon
4,Sector 63,7.66,19392,3950.0,8,Unfurnished,,,4+,3,,Gurgaon
3,others,0.29,4500,644.0,4,Semi-Furnished,North - West,"1 Covered,",2,2,"Garden/Park, Pool, Main Road",Gurgaon
2,others,2.10,14810,1418.0,10,Semi-Furnished,East,1 Covered,2,2,"Garden/Park, Main Road",Gurgaon
4,Sector 111,4.36,17000,2570.0,10+,Furnished,North - East,"3 Covered,",4+,4+,"Garden/Park, Pool, Main Road",Gurgaon
4,others,8.50,23117,3677.0,10+,Semi-Furnished,North,,4+,3,"Pool, Garden/Park",Gurgaon
3,others,2,10799,1852.0,9,Semi-Furnished,North - East,2 Covered,4,4,"Garden/Park, Pool, Main Road",Gurgaon
4,others,2.05,7593,2700.0,,Semi-Furnished,West,2 Covered,4,2,Garden/Park,Gurgaon
3,others,5,17979,2781.0,10+,Unfurnished,North - East,1 Covered,4+,4,Garden/Park,Gurgaon
3,Sector 79,1.88,11541,1629.0,4,Semi-Furnished,North - East,"1 Covered,",3,3,"Garden/Park, Pool, Main Road",Gurgaon
4,others,4,13333,3000.0,4,Unfurnished,East,,4,2,"Garden/Park, Main Road",Gurgaon
4,Sector 43,4.15,,,2,Semi-Furnished,North - West,"3 Covered,",4,2,"Garden/Park, Main Road",Gurgaon
4,Sector 57,2.75,10185,2700.0,4,Semi-Furnished,South -West,2 Covered,4+,4,,Gurgaon
3,Sector 57,2.30,12432,1850.0,2,Semi-Furnished,North,2 Covered,3,2,"Garden/Park, Main Road",Gurgaon
3,Sector 79,1.60,10540,1518.0,2,Semi-Furnished,East,1 Covered,3,2,"Garden/Park, Pool, Main Road",Gurgaon
3,Sector 79,2.84,15026,1890.0,9,Semi-Furnished,North,2 Covered,3,3,Garden/Park,Gurgaon
3,others,5.20,17657,2945.0,8,Semi-Furnished,North - East,1 Covered,4,3,"Garden/Park, Pool",Gurgaon
4,Sector 113,3.26,16200,2012.0,10+,Unfurnished,,,3,3,,Gurgaon
3,Sector 85,2.50,10399,2404.0,8,Semi-Furnished,North - East,,3,3,"Pool, Garden/Park",Gurgaon
5+,others,5.50,15278,3600.0,10+,Furnished,North - East,"1 Covered,",4+,3,"Garden/Park, Main Road",Gurgaon
4,Sector 14,1.99,6633,3000.0,,Semi-Furnished,North - East,"2 Covered,",4,2,"Garden/Park, Pool, Main Road",Gurgaon
2,others,1.75,12069,1450.0,10,Semi-Furnished,North,1 Covered,2,2,"Pool, Garden/Park, Main Road",Gurgaon
3,others,1.97,9850,2000.0,3,Semi-Furnished,North,2 Covered,3,2,Main Road,Gurgaon
3,Sector 61,2.32,14958,1551.0,3,Semi-Furnished,North - East,2 Covered,3,3,"Garden/Park, Pool",Gurgaon
2,Sector 89,1,9066,1103.0,10+,Unfurnished,East,1 Covered,2,2,Garden/Park,Gurgaon
5+,Sector 57,2.95,18947,1557.0,4,Furnished,North,8 Covered,4+,4+,Garden/Park,Gurgaon
3,Sector 65,4.95,14559,3400.0,6,Semi-Furnished,East,2 Covered,3,3,,Gurgaon
3,Sector 102,1.98,12000,1650.0,7,Semi-Furnished,,"1 Covered,",3,2,"Garden/Park, Pool",Gurgaon
4,Sector 65,3.55,9861,3600.0,2,Unfurnished,North,,3,3,"Garden/Park, Main Road",Gurgaon
3,others,2.20,11446,1922.0,6,Semi-Furnished,North - East,2 Covered,3,3,Garden/Park,Gurgaon
3,Sector 49,1.90,9500,2000.0,1,Furnished,North - East,"2 Covered,",3,2,Garden/Park,Gurgaon
3,others,4.50,20795,2164.0,10+,Semi-Furnished,North - East,1 Covered,4,3,Main Road,Gurgaon
3,others,1.65,12941,1275.0,2,Semi-Furnished,North - East,,3,3,Main Road,Gurgaon
3,others,2.40,14118,1700.0,2,Semi-Furnished,,,4,2,,Gurgaon
4,others,2.50,10000,2500.0,5,Unfurnished,West,1 Covered,3,4,"Garden/Park, Main Road",Gurgaon
3,others,5,24390,2050.0,3,Semi-Furnished,North - East,1 Covered,3,3,Garden/Park,Gurgaon
4,others,15,26786,5600.0,10,Semi-Furnished,East,,4+,3,"Pool, Main Road, Garden/Park",Gurgaon
4,others,5.60,12300,4553.0,10+,Semi-Furnished,East,,4+,4+,"Garden/Park, Pool",Gurgaon
3,Sector 63A,1.95,11471,1700.0,2,Unfurnished,East,,3,2,Garden/Park,Gurgaon
3,others,3.15,13696,2300.0,2,Semi-Furnished,South -West,"1 Covered,",4,3,Garden/Park,Gurgaon
3,others,4.50,16071,2800.0,10+,Semi-Furnished,North,2 Covered,3,3,"Garden/Park, Pool, Main Road",Gurgaon
3,Sector 71,2.40,14815,1620.0,3,Semi-Furnished,,,3,3,,Gurgaon
3,Sector 111,3.95,17302,2283.0,6,Unfurnished,East,,3,3,"Garden/Park, Main Road",Gurgaon
4,Sector 49,3.60,14870,2421.0,7,Unfurnished,South - East,,4,2,"Garden/Park, Pool",Gurgaon
3,Sector 106,2.80,15094,1855.0,10+,Semi-Furnished,,"1 Covered,",3,4,Main Road,Gurgaon
3,Sector 79,2.80,13023,2150.0,10+,Semi-Furnished,,,4,,,Gurgaon
3,Sector 43,3.30,12263,2691.0,1,Semi-Furnished,North - East,2 Covered,4,2,,Gurgaon
5+,Sector 49,5.60,22266,2515.0,,,,,,,,Gurgaon
3,Sector 106,2.99,21985,1360.0,10+,Unfurnished,,,3,4+,,Gurgaon
3,others,8,27663,2892.0,10+,Semi-Furnished,East,,3,3,"Garden/Park, Pool, Main Road",Gurgaon
3,Sector 71,2.15,12828,1676.0,1,Semi-Furnished,North,2 Covered,3,3,"Garden/Park, Main Road",Gurgaon
4,Sector 57,2,10526,1900.0,2,Furnished,North - East,2 Covered,3,2,"Garden/Park, Main Road",Gurgaon
4,Sector 63,8,17778,4500.0,10+,Unfurnished,East,1 Covered,4,2,Main Road,Gurgaon
3,others,3.80,15323,2480.0,9,Semi-Furnished,North,"2 Covered,",3,3,"Garden/Park, Pool",Gurgaon
4,others,7,15567,4497.0,2,Semi-Furnished,North - East,2 Covered,4+,4,"Garden/Park, Pool, Main Road",Gurgaon
3,others,5.50,22449,2450.0,9,Semi-Furnished,North,,3,,"Pool, Garden/Park, Main Road",Gurgaon
2,others,0.68,8000,850.0,7,Unfurnished,East,1 Covered,2,1,"Garden/Park, Main Road",Gurgaon
4,Sector 92,3.25,9848,3300.0,10+,Furnished,North - East,2 Covered,4+,3,Garden/Park,Gurgaon
4,Sector 26,6.75,14940,4518.0,1,Semi-Furnished,North - East,4 Covered,4+,2,,Gurgaon
4,others,4.30,16538,2600.0,3,Semi-Furnished,South,2 Covered,4+,2,Main Road,Gurgaon
3,others,1.90,11794,1611.0,2,Semi-Furnished,East,1 Covered,3,2,"Garden/Park, Pool, Main Road",Gurgaon
3,Sector 79,2.28,12000,1900.0,1,Semi-Furnished,North - East,1 Covered,3,2,"Pool, Garden/Park, Main Road",Gurgaon
4,others,3.90,12000,3250.0,2,Semi-Furnished,North - East,2 Covered,4+,2,Garden/Park,Gurgaon
4,Sector 57,2.85,13571,2100.0,2,Semi-Furnished,West,"2 Covered,",4,2,"Garden/Park, Main Road",Gurgaon
3,others,2.10,10000,2100.0,1,Unfurnished,West,,3,2,"Garden/Park, Main Road",Gurgaon
4,Sector 14,2.85,14250,2000.0,2,Semi-Furnished,North - East,,4,3,"Garden/Park, Main Road",Gurgaon
3,Sector 65,6.25,21552,2900.0,10+,Semi-Furnished,North - West,2 Covered,4,3,"Garden/Park, Pool",Gurgaon
4,Sector 43,3.75,9259,4050.0,1,Furnished,South -West,,4,3,Main Road,Gurgaon
4,others,2.70,10800,2500.0,3,Semi-Furnished,North,"2 Covered,",4,2,"Garden/Park, Main Road",Gurgaon
3,others,2.40,13333,1800.0,1,Semi-Furnished,North,,3,2,"Garden/Park, Main Road",Gurgaon
3,others,0.3,4286,700.0,1,Furnished,,1 Covered,2,,,Gurgaon
2,others,0.675,,,3,Semi-Furnished,North,,2,2,Main Road,Gurgaon
3,others,4.60,19658,2340.0,10+,Unfurnished,East,,4,3,"Garden/Park, Pool",Gurgaon
4,others,6,19769,3035.0,8,Unfurnished,North - East,2 Covered,4,4,"Garden/Park, Pool, Main Road",Gurgaon
4,others,4.75,10556,4500.0,1,Semi-Furnished,North,2 Covered,4+,4,Main Road,Gurgaon
4,Sector 65,11.75,25824,4550.0,4,Semi-Furnished,East,3 Covered,4+,3,Garden/Park,Gurgaon
4,others,2.29,9957,2300.0,1,Unfurnished,East,,3,2,"Garden/Park, Main Road",Gurgaon
3,others,2.30,12105,1900.0,4,Semi-Furnished,North - East,"2 Covered,",3,2,"Garden/Park, Main Road",Gurgaon
3,others,2.25,12968,1735.0,8,Semi-Furnished,East,1 Covered,3,3,Garden/Park,Gurgaon
4,Sector 43,5.40,13500,4000.0,2,Furnished,North,2 Covered,4+,2,Main Road,Gurgaon
4,others,7.50,29928,2506.0,4,Furnished,,,4+,4,Garden/Park,Gurgaon
3,others,3.56,14989,2375.0,3,Semi-Furnished,East,"2 Covered,",4,4,"Garden/Park, Main Road",Gurgaon
3,others,1.85,9856,1877.0,10+,Unfurnished,North,,3,3,Main Road,Gurgaon
4,others,4,11635,3438.0,1,Semi-Furnished,North - East,,4,2,,Gurgaon
3,others,3.60,15000,2400.0,5,Semi-Furnished,East,"1 Covered,",4,4,"Garden/Park, Pool, Main Road",Gurgaon
4,Sector 111,4.20,14237,2950.0,10,Unfurnished,North - East,,4+,4,"Pool, Main Road",Gurgaon
3,others,0.5,3333,1500.0,10+,Semi-Furnished,North - East,,3,2,"Garden/Park, Main Road",Gurgaon
4,others,4,11765,3400.0,1,Semi-Furnished,West,"1 Covered,",4+,2,Main Road,Gurgaon
3,Sector 25,3.40,13600,2500.0,1,Semi-Furnished,West,"1 Covered,",4,2,Garden/Park,Gurgaon
3,others,2.50,11364,2200.0,1,Semi-Furnished,North - East,1 Open,3,2,Garden/Park,Gurgaon
3,others,1.50,9740,1540.0,2,Semi-Furnished,North - West,,3,2,"Garden/Park, Main Road",Gurgaon
3,Sector 14,2.40,11429,2100.0,4,Furnished,East,,3,2,Garden/Park,Gurgaon
4,others,3.70,11562,3200.0,4,Semi-Furnished,West,,4+,2,Garden/Park,Gurgaon
2,others,0.9500000000000001,11310,840.0,3,Unfurnished,,,2,,,Gurgaon
4,others,3.10,15423,2010.0,2,Furnished,East,2 Covered,4,2,"Garden/Park, Main Road",Gurgaon
2,others,0.58,7733,750.0,2,Semi-Furnished,East,,2,1,Main Road,Gurgaon
5+,Sector 43,6.50,18571,3500.0,3,Semi-Furnished,West,,4+,4+,Garden/Park,Gurgaon
3,others,4.22,17345,2433.0,10+,Semi-Furnished,,,4,,,Gurgaon
3,others,2.80,15419,1816.0,10+,Semi-Furnished,,,3,,,Gurgaon
4,others,7,24255,2886.0,10+,Semi-Furnished,,,4,,Garden/Park,Gurgaon
4,Sector 51,3.25,15046,2160.0,3,Semi-Furnished,North - East,2 Covered,4+,2,"Garden/Park, Main Road",Gurgaon
3,others,1.90,10556,1800.0,1,Unfurnished,East,,3,2,Garden/Park,Gurgaon
3,others,2.96,12965,2287.0,5,Unfurnished,East,,3,3,"Garden/Park, Pool, Main Road",Gurgaon
2,others,2,12500,1600.0,4,Unfurnished,North - East,,2,4,Garden/Park,Gurgaon
2,others,0.56,6222,900.0,3,Unfurnished,North - East,1 Open,2,3,Garden/Park,Gurgaon
3,Sector 61,2.34,15097,1550.0,2,Semi-Furnished,East,1 Covered,3,3,Garden/Park,Gurgaon
3,Sector 65,6.75,20801,3245.0,9,Unfurnished,,,3,3,Garden/Park,Gurgaon
3,Sector 43,2.60,9630,2700.0,10+,Unfurnished,West,,4,3,"Garden/Park, Main Road",Gurgaon
4,others,4.75,14660,3240.0,4,Semi-Furnished,East,"2 Covered,",4,2,"Garden/Park, Main Road",Gurgaon
3,Sector 51,2.20,8889,2475.0,2,Unfurnished,East,2 Open,3,2,Main Road,Gurgaon
3,Sector 61,2.40,14724,1630.0,3,Unfurnished,North - West,1 Covered,3,2,"Garden/Park, Pool, Main Road",Gurgaon
3,Sector 37D,3.90,15000,2600.0,2,Semi-Furnished,East,2 Covered,4,4,Main Road,Gurgaon
4,Sector 65,13,24952,5210.0,10+,Semi-Furnished,East,,4+,3,"Pool, Garden/Park, Main Road",Gurgaon
3,others,3.70,11420,3240.0,1,Semi-Furnished,North,,3,2,"Garden/Park, Main Road",Gurgaon
3,Sector 59,4.20,14122,2974.0,10+,Semi-Furnished,North - East,2 Covered,4,4,"Garden/Park, Pool",Gurgaon
3,others,1.49,8130,1833.0,10+,Semi-Furnished,North - East,1 Covered,3,3,Garden/Park,Gurgaon
4,others,2.60,10947,2375.0,2,Semi-Furnished,South,2 Covered,3,2,"Garden/Park, Main Road",Gurgaon
4,Sector 43,3.60,15000,2400.0,2,Unfurnished,,,4,3,Main Road,Gurgaon
4,others,4.40,16762,2625.0,10+,Furnished,East,,3,3,,Gurgaon
4,others,6.75,14940,4518.0,4,Semi-Furnished,North - East,,4,1,Main Road,Gurgaon
4,Sector 26,3.50,8750,4000.0,2,Furnished,North - East,"2 Covered,",4+,4,"Garden/Park, Pool, Main Road",Gurgaon
3,Sector 79,1.73,11111,1557.0,2,Unfurnished,East,1 Covered,3,3,,Gurgaon
2,others,0.7000000000000001,8750,800.0,3,Unfurnished,East,,2,3,"Garden/Park, Main Road",Gurgaon
2,Sector 92,0.55,7857,700.0,5,Semi-Furnished,,,2,1,Garden/Park,Gurgaon
3,Sector 57,1.60,8602,1860.0,1,Semi-Furnished,,"2 Covered,",3,2,Garden/Park,Gurgaon
3,Sector 37D,3.50,13343,2623.0,10+,Furnished,North - East,2 Covered,3,4,"Garden/Park, Pool, Main Road",Gurgaon
3,Sector 71,2.15,13438,1600.0,1,Semi-Furnished,West,"3 Covered,",3,2,Garden/Park,Gurgaon
3,Sector 14,0.73,5034,1450.0,3,Semi-Furnished,North,,2,3,,Gurgaon
3,others,4.70,20060,2343.0,10+,Unfurnished,North - East,2 Covered,3,2,"Garden/Park, Main Road",Gurgaon
3,Sector 61,5.25,20452,2567.0,7,Unfurnished,North,1 Covered,4,3,"Garden/Park, Pool, Main Road",Gurgaon
2,others,1.70,11456,1484.0,10+,Semi-Furnished,West,1 Covered,2,2,Garden/Park,Gurgaon
4,Sector 59,5.70,21965,2595.0,10+,Semi-Furnished,North - East,"2 Covered,",4,4+,"Garden/Park, Main Road",Gurgaon
4,Sector 37D,5.45,14900,3658.0,3,Semi-Furnished,,"1 Covered,",4,3,"Garden/Park, Pool, Main Road",Gurgaon
2,others,1.60,,,10+,Unfurnished,East,,2,,,Gurgaon
3,others,1.35,7714,1750.0,10+,Semi-Furnished,East,,3,3,"Garden/Park, Pool, Main Road",Gurgaon
4,Sector 14,3.20,12882,276.0,2,Semi-Furnished,North,2 Covered,4+,2,"Garden/Park, Main Road",Gurgaon
3,Sector 63A,2.10,16092,1305.0,1,Semi-Furnished,North - East,1 Covered,3,3,"Garden/Park, Main Road",Gurgaon
3,Sector 106,2.27,13969,1625.0,10+,Unfurnished,East,1 Covered,3,3,"Garden/Park, Pool",Gurgaon
3,Sector 111,2.72,17000,1600.0,10,Semi-Furnished,North - East,1 Covered,3,4,"Garden/Park, Pool, Main Road",Gurgaon
5+,others,8.53,13501,6325.0,2,Semi-Furnished,East,1 Covered,4+,2,"Garden/Park, Main Road",Gurgaon
3,Sector 25,3.75,18750,2000.0,10+,Semi-Furnished,West,,3,3,Main Road,Gurgaon
3,Sector 24,2.95,14750,2000.0,10+,Semi-Furnished,North - East,2 Covered,4,2,Main Road,Gurgaon
4,others,2.40,10954,2191.0,4,Unfurnished,East,,4,4,"Pool, Garden/Park, Main Road",Gurgaon
4,Sector 43,3.50,,,4,Unfurnished,,,3,,,Gurgaon
1,Sector 57,1.55,12810,1210.0,10+,Semi-Furnished,East,1 Covered,1,,"Garden/Park, Pool, Main Road",Gurgaon
2,Sector 79,1.66,14335,1158.0,,Unfurnished,,,2,,,Gurgaon
3,Sector 113,3.39,16537,2050.0,,Unfurnished,,,3,,,Gurgaon
4,Sector 24,11,15714,7000.0,6,Unfurnished,East,"2 Covered,",4+,3,"Garden/Park, Pool, Main Road",Gurgaon
4,Sector 37D,2.15,9813,2191.0,8,Semi-Furnished,North,,3,3,"Pool, Garden/Park, Main Road",Gurgaon
4,Sector 85,2.60,9246,2812.0,9,Semi-Furnished,North - East,1 Covered,4,3,"Garden/Park, Pool, Main Road",Gurgaon
4,Sector 63,7.75,19872,3900.0,10+,Semi-Furnished,East,3 Covered,4+,4,"Garden/Park, Pool, Main Road",Gurgaon
1,others,0.21,10500,200.0,4,Semi-Furnished,East,,1,1,Main Road,Gurgaon
3,Sector 65,7.68,19979,3844.0,10+,Semi-Furnished,East,2 Covered,3,2,"Pool, Garden/Park, Main Road",Gurgaon
3,others,2.50,10562,2367.0,3,Semi-Furnished,South - East,"2 Covered,",3,2,"Garden/Park, Main Road",Gurgaon
3,others,5.60,15034,3725.0,6,Semi-Furnished,North,2 Covered,4,3,"Garden/Park, Pool",Gurgaon
3,Sector 89,2.13,10250,2085.0,5,Semi-Furnished,East,"1 Covered,",4,3,Garden/Park,Gurgaon
3,others,4.50,20795,2164.0,10+,Semi-Furnished,East,"1 Covered,",3,3,"Garden/Park, Pool, Main Road",Gurgaon
4,others,6.50,13408,4848.0,10+,Semi-Furnished,North,2 Covered,4,3,"Garden/Park, Pool, Main Road",Gurgaon
2,Sector 79,1,8749,1143.0,2,Semi-Furnished,,1 Covered,2,3,"Garden/Park, Pool, Main Road",Gurgaon
3,Sector 102,1.84,11152,1650.0,4,Semi-Furnished,,,4,2,"Garden/Park, Pool, Main Road",Gurgaon
3,Sector 49,4.77,19000,2511.0,5,Semi-Furnished,North,1 Covered,3,3,"Garden/Park, Main Road",Gurgaon
4,others,3.25,13542,2400.0,2,Semi-Furnished,East,"2 Covered,",4,2,Main Road,Gurgaon
3,Sector 59,7,22537,3106.0,10+,Semi-Furnished,North - East,"1 Covered,",4,3,"Garden/Park, Pool, Main Road",Gurgaon
3,others,4.50,20795,2164.0,10,Semi-Furnished,North,2 Covered,3,3,Pool,Gurgaon
