,bhk,price_sqft_price,Carpet_Area,SuperArea,Status,Floor,Transaction,Furnishing,facing,Society,Ownership,Car_Parking,Bathroom,Balcony,overlooking,Under_Construction
381,4 BHK Builder Floor for Sale in South City 2 Gurgaon,"3.25 Cr9,848 per sqft",3150 sqft,NAN,Ready to Move,Ground out of 4,New Property,Furnished,North - East,NAN,Freehold,2 Covered,5,3,Garden/Park,NAN
382,4 BHK Builder Floor for Sale in Block F DLF Phase 1 Gurgaon,"6.75 Cr14,940 per sqft",3200 sqft,NAN,Ready to Move,1 out of 4,New Property,Semi-Furnished,North - East,NAN,Freehold,4 Covered,5,2,NAN,NAN
383,4 BHK Builder Floor for Sale in Phase 4 DLF Gurgaon,"4.30 Cr16,538 per sqft",2350 sqft,NAN,Ready to Move,3 out of 4,Resale,Semi-Furnished,South,NAN,Freehold,2 Covered,5,2,Main Road,NAN
384,"3 BHK Builder Floor for Sale in Trehan Luxury Floors, Sohna Road Gurgaon","1.90 Cr11,794 per sqft",1200 sqft,NAN,Ready to Move,2 out of 3,New Property,Semi-Furnished,East,Trehan Luxury Floors,Freehold,1 Covered,3,2,"Garden/Park, Pool, Main Road",NAN
385,"3 BHK Apartment for Sale in M3M Golf Hills Phase 1, Sector 79 Gurgaon","2.28 Cr12,000 per sqft",1400 sqft,NAN,NAN,1 out of 30,New Property,Semi-Furnished,North - East,M3M Golf Hills Phase 1,Freehold,1 Covered,3,2,"Pool, Garden/Park, Main Road",Poss. by Oct '27
386,4 BHK Builder Floor for Sale in Block Q South City 1 Gurgaon,"3.90 Cr12,000 per sqft",2350 sqft,NAN,Ready to Move,2 out of 4,New Property,Semi-Furnished,North - East,NAN,Freehold,2 Covered,5,2,Garden/Park,NAN
387,4 BHK Builder Floor for Sale in Block B Sushant Lok 3 Gurgaon,"2.85 Cr13,571 per sqft",2000 sqft,NAN,Ready to Move,2 out of 4,New Property,Semi-Furnished,West,NAN,Freehold,"2 Covered,",4,2,"Garden/Park, Main Road",NAN
388,3 BHK Builder Floor for Sale in Palam Vihar Gurgaon,"2.10 Cr10,000 per sqft",NAN,2100 sqft,Ready to Move,1 out of 4,New Property,Unfurnished,West,NAN,Freehold,NAN,3,2,"Garden/Park, Main Road",NAN
389,4 BHK Builder Floor for Sale in South City 2 Gurgaon,"2.85 Cr14,250 per sqft",1700 sqft,NAN,NAN,2 out of 4,New Property,Semi-Furnished,North - East,NAN,Freehold,NAN,4,3,"Garden/Park, Main Road",Poss. by Aug '24
390,"3 BHK Apartment for Sale in M3M Golf Estate, Sector 65 Gurgaon","6.25 Cr21,552 per sqft",NAN,2900 sqft,Ready to Move,23 out of 28,Resale,Semi-Furnished,North - West,M3M Golf Estate,Freehold,2 Covered,4,3,"Garden/Park, Pool",NAN
391,"4 BHK Apartment for Sale in Sushant Lok-I, Sector 43 Gurgaon","3.75 Cr9,259 per sqft",450 sqyrd,NAN,Ready to Move,1 out of 4,New Property,Furnished,South -West,NAN,Freehold,NAN,4,3,Main Road,NAN
392,4 BHK Builder Floor for Sale in Palam Vihar Gurgaon,"2.70 Cr10,800 per sqft",2500 sqft,NAN,Ready to Move,3 out of 4,New Property,Semi-Furnished,North,NAN,Freehold,"2 Covered,",4,2,"Garden/Park, Main Road",NAN
393,"3 BHK Builder Floor for Sale in Sector 73, Delhi Gurgaon Expressway Gurgaon","2.40 Cr13,333 per sqft",1600 sqft,NAN,Ready to Move,1 out of 4,New Property,Semi-Furnished,North,NAN,Freehold,NAN,3,2,"Garden/Park, Main Road",NAN
394,3 BHK Builder Floor for Sale in Ashok Vihar Phase 3 Extension Gurgaon,"30 Lac4,286 per sqft",NAN,700 sqft,Ready to Move,1 out of 4,Resale,Furnished,NAN,NAN,Power Of Attorney,1 Covered,2,NAN,NAN,NAN
395,2 BHK Apartment for Sale in Sector 67 Gurgaon,67.5 Lac,815 sqft,NAN,Ready to Move,3 out of 4,New Property,Semi-Furnished,North,NAN,Freehold,NAN,2,2,Main Road,NAN
396,"3 BHK Apartment for Sale in Urban Oasis, Sector 62 Gurgaon","4.60 Cr19,658 per sqft",NAN,2340 sqft,NAN,28 out of 30,Resale,Unfurnished,East,Urban Oasis,Freehold,NAN,4,3,"Garden/Park, Pool",Poss. by Jul '27
397,"4 BHK Apartment for Sale in Smartworld The Edition, Sector 66 Gurgaon","6 Cr19,769 per sqft",3000 sqft,NAN,Ready to Move,8 out of 41,Resale,Unfurnished,North - East,Smartworld The Edition,Freehold,2 Covered,4,4,"Garden/Park, Pool, Main Road",NAN
398,4 BHK Builder Floor for Sale in Sushant Lok 2 Sector 55 Gurgaon,"4.75 Cr10,556 per sqft",4000 sqft,NAN,Ready to Move,1 out of 4,New Property,Semi-Furnished,North,NAN,Freehold,2 Covered,5,4,Main Road,NAN
399,"4 BHK Apartment for Sale in Trump Tower, Sector 65 Gurgaon","11.75 Cr25,824 per sqft",2840 sqft,NAN,NAN,4 out of 47,Resale,Semi-Furnished,East,Trump Tower,Freehold,3 Covered,5,3,Garden/Park,Poss. by Dec '24
400,4 BHK Builder Floor for Sale in Huda Sector 23 Gurgaon,"2.29 Cr9,957 per sqft",1850 sqft,NAN,Ready to Move,1 out of 4,Resale,Unfurnished,East,NAN,Freehold,NAN,3,2,"Garden/Park, Main Road",NAN
401,3 BHK Builder Floor for Sale in Part 1 Sector 15 Gurgaon,"2.30 Cr12,105 per sqft",1800 sqft,NAN,Ready to Move,4 out of 4,New Property,Semi-Furnished,North - East,NAN,Freehold,"2 Covered,",3,2,"Garden/Park, Main Road",NAN
402,"3 BHK Apartment for Sale in Ireo The Corridors, Sector 67A Gurgaon","2.25 Cr12,968 per sqft",1200 sqft,NAN,Ready to Move,8 out of 20,Resale,Semi-Furnished,East,Ireo The Corridors,Freehold,1 Covered,3,3,Garden/Park,NAN
403,"4 BHK Apartment for Sale in Sushant Lok-I, Sector 43 Gurgaon","5.40 Cr13,500 per sqft",2800 sqft,NAN,Ready to Move,2 out of 4,Resale,Furnished,North,NAN,Freehold,2 Covered,5,2,Main Road,NAN
404,4 BHK Builder Floor for Sale in Phase 4 DLF Gurgaon,"7.50 Cr29,928 per sqft",1906 sqft,NAN,Ready to Move,4 out of 4,Resale,Furnished,NAN,NAN,Freehold,NAN,5,4,Garden/Park,NAN
405,3 BHK Apartment for Sale in Ghata Gurgaon,"3.56 Cr14,989 per sqft",1925 sqft,NAN,Ready to Move,3 out of 18,Resale,Semi-Furnished,East,NAN,Freehold,"2 Covered,",4,4,"Garden/Park, Main Road",NAN
406,3 BHK Apartment for Sale in Block H Sector 82 Gurgaon,"1.85 Cr9,856 per sqft",1310 sqft,NAN,Ready to Move,17 out of 17,Resale,Unfurnished,North,NAN,Freehold,NAN,3,3,Main Road,NAN
407,4 BHK Builder Floor for Sale in Sector 46 Gurgaon,"4 Cr11,635 per sqft",2750 sqft,NAN,Ready to Move,1 out of 4,New Property,Semi-Furnished,North - East,NAN,Freehold,NAN,4,2,NAN,NAN
408,"3 BHK Apartment for Sale in Fusion 85, Dwarka Expressway Gurgaon","3.60 Cr15,000 per sqft",1800 sqft,NAN,NAN,5 out of 30,New Property,Semi-Furnished,East,Fusion 85,Freehold,"1 Covered,",4,4,"Garden/Park, Pool, Main Road",Poss. by Sep '28
409,"4 BHK Apartment for Sale in Puri Diplomatic Greens, Sector 111 Gurgaon","4.20 Cr14,237 per sqft",2250 sqft,NAN,Ready to Move,10 out of 21,Resale,Unfurnished,North - East,Puri Diplomatic Greens,Freehold,NAN,5,4,"Pool, Main Road",NAN
410,3 BHK Builder Floor for Sale in Sector 3A Gurgaon,"50 Lac3,333 per sqft",1300 sqft,NAN,Ready to Move,Ground out of 4,New Property,Semi-Furnished,North - East,NAN,Freehold,NAN,3,2,"Garden/Park, Main Road",NAN
411,"4 BHK Builder Floor for Sale in Sector 17A, Delhi Gurgaon Expressway Gurgaon","4 Cr11,765 per sqft",2600 sqft,NAN,Ready to Move,1 out of 4,Resale,Semi-Furnished,West,NAN,Freehold,"1 Covered,",5,2,Main Road,NAN
412,3 BHK Builder Floor for Sale in Phase 2 DLF Gurgaon,"3.40 Cr13,600 per sqft",2000 sqft,NAN,Ready to Move,1 out of 4,Resale,Semi-Furnished,West,NAN,Freehold,"1 Covered,",4,2,Garden/Park,NAN
413,3 BHK Builder Floor for Sale in South City 1 Gurgaon,"2.50 Cr11,364 per sqft",1975 sqft,NAN,Ready to Move,1 out of 2,Resale,Semi-Furnished,North - East,NAN,Freehold,1 Open,3,2,Garden/Park,NAN
414,3 BHK Builder Floor for Sale in Sector 4 Gurgaon,"1.50 Cr9,740 per sqft",1260 sqft,NAN,Ready to Move,2 out of 3,Resale,Semi-Furnished,North - West,NAN,Freehold,NAN,3,2,"Garden/Park, Main Road",NAN
415,3 BHK Apartment for Sale in South City 2 Gurgaon,"2.40 Cr11,429 per sqft",1200 sqft,NAN,Ready to Move,4 out of 4,Resale,Furnished,East,NAN,Freehold,NAN,3,2,Garden/Park,NAN
416,4 BHK Builder Floor for Sale in South City 1 Gurgaon,"3.70 Cr11,562 per sqft",2800 sqft,NAN,Ready to Move,4 out of 4,Resale,Semi-Furnished,West,NAN,Freehold,NAN,5,2,Garden/Park,NAN
417,2 BHK Apartment for Sale in Sohna Road Gurgaon,"95 Lac11,310 per sqft",NAN,840 sqft,NAN,3 out of 18,Resale,Unfurnished,NAN,NAN,Freehold,NAN,2,NAN,NAN,Poss. by Dec '24
418,4 BHK Apartment for Sale in Sector 69 Gurgaon,"3.10 Cr15,423 per sqft",NAN,2010 sqft,Ready to Move,2 out of 15,Resale,Furnished,East,NAN,Freehold,2 Covered,4,2,"Garden/Park, Main Road",NAN
419,"2 BHK Apartment for Sale in Krishna Colony, Sector 7 Gurgaon","58 Lac7,733 per sqft",950 sqft,NAN,Ready to Move,2 out of 4,Resale,Semi-Furnished,East,NAN,Freehold,NAN,2,1,Main Road,NAN
420,5 BHK Builder Floor for Sale in Block A Sushant Lok Phase 1 Gurgaon,"6.50 Cr18,571 per sqft",3300 sqft,NAN,Ready to Move,3 out of 4,New Property,Semi-Furnished,West,NAN,Freehold,NAN,5,6,Garden/Park,NAN
421,3 BHK Apartment for Sale in Sector 67 Gurgaon,"4.22 Cr17,345 per sqft",NAN,2433 sqft,Ready to Move,24 out of 28,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,4,NAN,NAN,NAN
422,"3 BHK Apartment for Sale in Nirvana Country, Sector 50 Gurgaon","2.80 Cr15,419 per sqft",NAN,1816 sqft,Ready to Move,15 out of 19,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
423,4 BHK Apartment for Sale in Sector 58 Gurgaon,"7 Cr24,255 per sqft",NAN,2886 sqft,Ready to Move,11 out of 23,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,4,NAN,Garden/Park,NAN
424,"4 BHK Builder Floor for Sale in Mayfield Garden, Sector 51 Gurgaon","3.25 Cr15,046 per sqft",1500 sqft,NAN,Ready to Move,3 out of 4,New Property,Semi-Furnished,North - East,NAN,Freehold,2 Covered,5,2,"Garden/Park, Main Road",NAN
425,"3 BHK Builder Floor for Sale in Malibu Town, Sector 47 Gurgaon","1.90 Cr10,556 per sqft",1450 sqft,NAN,Ready to Move,1 out of 3,Resale,Unfurnished,East,NAN,Freehold,NAN,3,2,Garden/Park,NAN
426,"3 BHK Apartment for Sale in Nandaka, Sector 84 Gurgaon","2.96 Cr12,965 per sqft",NAN,2287 sqft,NAN,5 out of 45,Resale,Unfurnished,East,Nandaka,Freehold,NAN,3,3,"Garden/Park, Pool, Main Road",NAN
427,"2 BHK Apartment for Sale in Ireo The Corridors, Sector 67A Gurgaon","2 Cr12,500 per sqft",NAN,1600 sqft,Ready to Move,4 out of 14,Resale,Unfurnished,North - East,Ireo The Corridors,Freehold,NAN,2,4,Garden/Park,NAN
428,"2 BHK Apartment for Sale in Wazirpur, Sector 95A, Pataudi Road Gurgaon","56 Lac6,222 per sqft",569 sqft,NAN,Ready to Move,3 out of 14,Resale,Unfurnished,North - East,NAN,Freehold,1 Open,2,3,Garden/Park,NAN
429,"3 BHK Apartment for Sale in Smartworld Orchard, Sector 61 Gurgaon","2.34 Cr15,097 per sqft",950 sqft,NAN,NAN,2 out of 4,Resale,Semi-Furnished,East,Smartworld Orchard,Freehold,1 Covered,3,3,Garden/Park,Poss. by Dec '24
430,"3 BHK Apartment for Sale in M3M Golf Estate, Sector 65 Gurgaon","6.75 Cr20,801 per sqft",2700 sqft,NAN,Ready to Move,9 out of 35,Resale,Unfurnished,NAN,M3M Golf Estate,NAN,NAN,3,3,Garden/Park,NAN
431,3 BHK Builder Floor for Sale in Sushant Lok Gurgaon,"2.60 Cr9,630 per sqft",300 sqyrd,NAN,Ready to Move,Ground out of 3,Resale,Unfurnished,West,NAN,Freehold,NAN,4,3,"Garden/Park, Main Road",NAN
432,"4 BHK Builder Floor for Sale in Nirvana Country, Sector 50 Gurgaon","4.75 Cr14,660 per sqft",360 sqyrd,NAN,Ready to Move,4 out of 4,New Property,Semi-Furnished,East,NAN,Freehold,"2 Covered,",4,2,"Garden/Park, Main Road",NAN
433,3 BHK Builder Floor for Sale in Block J Mayfield Garden Gurgaon,"2.20 Cr8,889 per sqft",2200 sqft,NAN,Ready to Move,2 out of 4,New Property,Unfurnished,East,NAN,Freehold,2 Open,3,2,Main Road,NAN
434,"3 BHK Builder Floor for Sale in Ullahawas, Sector 61, Golf Course Extension Road Gurgaon","2.40 Cr14,724 per sqft",925 sqft,NAN,NAN,3 out of 4,Resale,Unfurnished,North - West,NAN,Freehold,1 Covered,3,2,"Garden/Park, Pool, Main Road",Poss. by Dec '24
435,"3 BHK Apartment for Sale in Sector 37D, Delhi Gurgaon Expressway Gurgaon","3.90 Cr15,000 per sqft",NAN,2600 sqft,NAN,2 out of 32,New Property,Semi-Furnished,East,NAN,Freehold,2 Covered,4,4,Main Road,Poss. by Mar '27
436,"4 BHK Apartment for Sale in M3M Golf Estate, Sector 65 Gurgaon","13 Cr24,952 per sqft",NAN,5210 sqft,Ready to Move,15 out of 20,Resale,Semi-Furnished,East,M3M Golf Estate,Freehold,NAN,5,3,"Pool, Garden/Park, Main Road",NAN
437,3 BHK Builder Floor for Sale in Phase 4 DLF Gurgaon,"3.70 Cr11,420 per sqft",250 sqyrd,NAN,Ready to Move,1 out of 4,New Property,Semi-Furnished,North,NAN,Freehold,NAN,3,2,"Garden/Park, Main Road",NAN
438,3 BHK Apartment for Sale in Sector 59 Gurgaon,"4.20 Cr14,122 per sqft",NAN,2974 sqft,Ready to Move,11 out of 18,Resale,Semi-Furnished,North - East,NAN,Freehold,2 Covered,4,4,"Garden/Park, Pool",NAN
439,"3 BHK Apartment for Sale in The Melia, Sector 35 Sohna Gurgaon","1.49 Cr8,130 per sqft",1400 sqft,NAN,Ready to Move,15 out of 18,Resale,Semi-Furnished,North - East,The Melia,Freehold,1 Covered,3,3,Garden/Park,NAN
440,4 BHK Builder Floor for Sale in Sushant Lok 2 Sector 55 Gurgaon,"2.60 Cr10,947 per sqft",2047 sqft,NAN,Ready to Move,2 out of 4,New Property,Semi-Furnished,South,NAN,Freehold,2 Covered,3,2,"Garden/Park, Main Road",NAN
441,"4 BHK Builder Floor for Sale in Sushant Lok-I, Sector 43 Gurgaon","3.60 Cr15,000 per sqft",2100 sqft,NAN,Ready to Move,2 out of 4,New Property,Unfurnished,NAN,NAN,NAN,NAN,4,3,Main Road,NAN
442,"4 BHK Apartment for Sale in Tata Primanti, Sector 72 Gurgaon","4.40 Cr16,762 per sqft",NAN,2625 sqft,Ready to Move,11 out of 24,Resale,Furnished,East,Tata Primanti,Freehold,NAN,3,3,NAN,NAN
443,4 BHK Builder Floor for Sale in Greenwood City Gurgaon,"6.75 Cr14,940 per sqft",502 sqyrd,NAN,Ready to Move,4 out of 4,New Property,Semi-Furnished,North - East,NAN,Freehold,NAN,4,1,Main Road,NAN
444,4 BHK Builder Floor for Sale in Phase 1 DLF Gurgaon,"3.50 Cr8,750 per sqft",3000 sqft,NAN,Ready to Move,2 out of 4,New Property,Furnished,North - East,NAN,Freehold,"2 Covered,",5,4,"Garden/Park, Pool, Main Road",NAN
445,"3 BHK Apartment for Sale in M3M Antalya Hills Phase I, Sector 79 Gurgaon","1.73 Cr11,111 per sqft",1250 sqft,NAN,NAN,2 out of 4,Resale,Unfurnished,East,M3M Antalya Hills Phase I,Freehold,1 Covered,3,3,NAN,Poss. by Dec '25
446,2 BHK Builder Floor for Sale in Sohna Road Gurgaon,"70 Lac8,750 per sqft",NAN,800 sqft,NAN,3 out of 3,Resale,Unfurnished,East,NAN,Power Of Attorney,NAN,2,3,"Garden/Park, Main Road",NAN
447,"2 BHK Apartment for Sale in Meoka, Pataudi Road Gurgaon","55 Lac7,857 per sqft",600 sqft,NAN,Ready to Move,5 out of 14,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,1,Garden/Park,NAN
448,3 BHK Builder Floor for Sale in Sector 57 Gurgaon,"1.60 Cr8,602 per sqft",NAN,1860 sqft,Ready to Move,1 out of 4,New Property,Semi-Furnished,NAN,NAN,Freehold,"2 Covered,",3,2,Garden/Park,NAN
449,"3 BHK Apartment for Sale in Garauli Khurd, Sector 37D, Delhi Gurgaon Expressway Gurgaon","3.50 Cr13,343 per sqft",NAN,2623 sqft,NAN,11 out of 40,New Property,Furnished,North - East,NAN,Freehold,2 Covered,3,4,"Garden/Park, Pool, Main Road",Poss. by Mar '28
450,"3 BHK Builder Floor for Sale in Trehan Luxury Floors, Behrampur Village, Sector 71, Sohna Road Gurgaon","2.15 Cr13,438 per sqft",1150 sqft,NAN,NAN,1 out of 3,New Property,Semi-Furnished,West,Trehan Luxury Floors,Freehold,"3 Covered,",3,2,Garden/Park,Poss. by May '25
451,"3 BHK Builder Floor for Sale in Anamika Enclave, Sector 14 Gurgaon","73 Lac5,034 per sqft",1100 sqft,NAN,Ready to Move,3 out of 4,Resale,Semi-Furnished,North,NAN,Freehold,NAN,2,3,NAN,NAN
452,"3 BHK Apartment for Sale in Sobha City, Dharampur, Sector 108 Gurgaon","4.70 Cr20,060 per sqft",2343 sqft,NAN,Ready to Move,12 out of 25,Resale,Unfurnished,North - East,Sobha City,Freehold,2 Covered,3,2,"Garden/Park, Main Road",NAN
453,"3 BHK Apartment for Sale in Ullahawas, Sector 61, Golf Course Extension Road Gurgaon","5.25 Cr20,452 per sqft",2300 sqft,NAN,Ready to Move,7 out of 20,Resale,Unfurnished,North,NAN,Freehold,1 Covered,4,3,"Garden/Park, Pool, Main Road",NAN
454,"2 BHK Apartment for Sale in Ireo The Corridors, Sector 67A Gurgaon","1.70 Cr11,456 per sqft",900 sqft,NAN,Ready to Move,15 out of 15,Resale,Semi-Furnished,West,Ireo The Corridors,Freehold,1 Covered,2,2,Garden/Park,NAN
455,"4 BHK Apartment for Sale in Elevate, Sector 59 Gurgaon","5.70 Cr21,965 per sqft",1816 sqft,NAN,NAN,15 out of 32,Resale,Semi-Furnished,North - East,Elevate,Freehold,"2 Covered,",4,5,"Garden/Park, Main Road",Poss. by Jan '25
456,"4 BHK Apartment for Sale in BPTP The Amaario, Garauli Khurd, Sector 37D, Delhi Gurgaon Expressway Gurgaon","5.45 Cr14,900 per sqft",1959 sqft,NAN,NAN,3 out of 3,New Property,Semi-Furnished,NAN,BPTP The Amaario,Freehold,"1 Covered,",4,3,"Garden/Park, Pool, Main Road",Poss. by Sep '31
457,2 BHK Builder Floor for Sale in Sector 23 Gurgaon,1.60 Cr,1550 sqft,NAN,Ready to Move,Ground out of 3,Resale,Unfurnished,East,NAN,Freehold,NAN,2,NAN,NAN,NAN
458,"3 BHK Apartment for Sale in The Melia, Sector 35 Sohna Gurgaon","1.35 Cr7,714 per sqft",NAN,1750 sqft,NAN,11 out of 14,Resale,Semi-Furnished,East,The Melia,Freehold,NAN,3,3,"Garden/Park, Pool, Main Road",Poss. by Feb '25
459,4 BHK Builder Floor for Sale in South City 2 Gurgaon,"3.20 Cr12,882 per sqft",NAN,276 sqyrd,Ready to Move,2 out of 4,New Property,Semi-Furnished,North,NAN,Freehold,2 Covered,5,2,"Garden/Park, Main Road",NAN
460,"3 BHK Builder Floor for Sale in Signature Global City 63A, Sector 63A Gurgaon","2.10 Cr16,092 per sqft",1100 sqft,NAN,NAN,1 out of 4,Resale,Semi-Furnished,North - East,Signature Global City 63A,Freehold,1 Covered,3,3,"Garden/Park, Main Road",Poss. by Feb '26
461,"3 BHK Apartment for Sale in Godrej Meridien, Sector 106 Gurgaon","2.27 Cr13,969 per sqft",1300 sqft,NAN,Ready to Move,16 out of 21,Resale,Unfurnished,East,Godrej Meridien,Freehold,1 Covered,3,3,"Garden/Park, Pool",NAN
462,"3 BHK Apartment for Sale in M3M Crown Phase 1, Sector 111 Gurgaon","2.72 Cr17,000 per sqft",1201 sqft,NAN,NAN,10 out of 29,New Property,Semi-Furnished,North - East,M3M Crown Phase 1,Freehold,1 Covered,3,4,"Garden/Park, Pool, Main Road",Poss. by Jan '26
463,"5 BHK Apartment for Sale in Experion Windchants, Sector 112 Gurgaon","8.53 Cr13,501 per sqft",NAN,6325 sqft,Ready to Move,2 out of 2,New Property,Semi-Furnished,East,Experion Windchants,Freehold,1 Covered,5,2,"Garden/Park, Main Road",NAN
464,3 BHK Builder Floor for Sale in Phase 2 DLF Gurgaon,"3.75 Cr18,750 per sqft",2000 sqft,NAN,Ready to Move,Ground out of 4,New Property,Semi-Furnished,West,NAN,Freehold,NAN,3,3,Main Road,NAN
465,3 BHK Builder Floor for Sale in DLF Cyber City Gurgaon,"2.95 Cr14,750 per sqft",1700 sqft,NAN,Ready to Move,Ground out of 4,New Property,Semi-Furnished,North - East,NAN,Freehold,2 Covered,4,2,Main Road,NAN
466,"4 BHK Apartment for Sale in BPTP Terra, bptp park terra Gurgaon","2.40 Cr10,954 per sqft",1850 sqft,NAN,Ready to Move,4 out of 20,Resale,Unfurnished,East,BPTP Terra,Freehold,NAN,4,4,"Pool, Garden/Park, Main Road",NAN
467,4 BHK Builder Floor for Sale in Block C Sushant Lok Phase 1 Gurgaon,3.50 Cr,215 sqyrd,NAN,Ready to Move,4 out of 4,New Property,Unfurnished,NAN,NAN,Freehold,NAN,3,NAN,NAN,NAN
468,"1 BHK Apartment for Sale in M3M Paragon 57, Block A Sushant Lok 3 Gurgaon","1.55 Cr12,810 per sqft",900 sqft,NAN,NAN,16 out of 18,New Property,Semi-Furnished,East,M3M Paragon 57,Freehold,1 Covered,1,NAN,"Garden/Park, Pool, Main Road",Poss. by Feb '26
469,"2 BHK Builder Floor for Sale in M3M Antalya Hills Phase I, Sector 79 Gurgaon","1.66 Cr14,335 per sqft",NAN,1158 sqft,NAN,NAN,New Property,Unfurnished,NAN,M3M Antalya Hills Phase I,NAN,NAN,2,NAN,NAN,Poss. by Dec '25
470,"3 BHK Apartment for Sale in Smartworld One DXP, Sector 113 Gurgaon","3.39 Cr16,537 per sqft",NAN,2050 sqft,NAN,NAN,New Property,Unfurnished,NAN,Smartworld One DXP,NAN,NAN,3,NAN,NAN,Poss. by Dec '27
471,"4 BHK Apartment for Sale in Ambience Island, Sector 24, Delhi Gurgaon Expressway Gurgaon","11 Cr15,714 per sqft",5740 sqft,NAN,Ready to Move,6 out of 6,Resale,Unfurnished,East,NAN,Freehold,"2 Covered,",5,3,"Garden/Park, Pool, Main Road",NAN
472,"4 BHK Apartment for Sale in BPTP Terra, Sector 37D, Delhi Gurgaon Expressway Gurgaon","2.15 Cr9,813 per sqft",NAN,2191 sqft,Ready to Move,8 out of 23,Resale,Semi-Furnished,North,BPTP Terra,Freehold,NAN,3,3,"Pool, Garden/Park, Main Road",NAN
473,"4 BHK Apartment for Sale in SS The Leaf, Sector 85 Gurgaon","2.60 Cr9,246 per sqft",2812 sqft,NAN,Ready to Move,9 out of 17,Resale,Semi-Furnished,North - East,SS The Leaf,Freehold,1 Covered,4,3,"Garden/Park, Pool, Main Road",NAN
474,"4 BHK Apartment for Sale in DLF The Arbour, Sector 63 Gurgaon","7.75 Cr19,872 per sqft",2800 sqft,NAN,NAN,15 out of 40,Resale,Semi-Furnished,East,DLF The Arbour,Freehold,3 Covered,5,4,"Garden/Park, Pool, Main Road",Poss. by Mar '28
475,Studio Apartment for Sale in Sector 53 Gurgaon,"21 Lac10,500 per sqft",19 sqm,NAN,Ready to Move,4 out of 19,New Property,Semi-Furnished,East,NAN,Leasehold,NAN,1,1,Main Road,NAN
476,"3 BHK Apartment for Sale in M3M Golf Estate, Sector 65 Gurgaon","7.68 Cr19,979 per sqft",3000 sqft,NAN,Ready to Move,21 out of 30,Resale,Semi-Furnished,East,M3M Golf Estate,Freehold,2 Covered,3,2,"Pool, Garden/Park, Main Road",NAN
477,3 BHK Builder Floor for Sale in Huda Colony Sector 46 Gurgaon,"2.50 Cr10,562 per sqft",1750 sqyrd,NAN,Ready to Move,3 out of 4,New Property,Semi-Furnished,South - East,NAN,Freehold,"2 Covered,",3,2,"Garden/Park, Main Road",NAN
478,"3 BHK Apartment for Sale in Experion Windchants, Sector 112 Gurgaon","5.60 Cr15,034 per sqft",NAN,3725 sqft,Ready to Move,6 out of 25,Resale,Semi-Furnished,North,Experion Windchants,Freehold,2 Covered,4,3,"Garden/Park, Pool",NAN
479,3 BHK Apartment for Sale in Sector 89 Gurgaon,"2.13 Cr10,250 per sqft",NAN,2085 sqft,NAN,5 out of 12,New Property,Semi-Furnished,East,NAN,Freehold,"1 Covered,",4,3,Garden/Park,Poss. by Oct '24
480,"3 BHK Apartment for Sale in Ireo The Grand Arch, Sector 58 Gurgaon","4.50 Cr20,795 per sqft",2160 sqft,NAN,Ready to Move,21 out of 30,Resale,Semi-Furnished,East,Ireo The Grand Arch,Freehold,"1 Covered,",3,3,"Garden/Park, Pool, Main Road",NAN
481,"4 BHK Apartment for Sale in Experion Windchants, Sector 112 Gurgaon","6.50 Cr13,408 per sqft",4800 sqft,NAN,Ready to Move,12 out of 25,Resale,Semi-Furnished,North,Experion Windchants,Freehold,2 Covered,4,3,"Garden/Park, Pool, Main Road",NAN
482,"2 BHK Apartment for Sale in M3M Antalya Hills Phase II, Sector 79 Gurgaon","1 Cr8,749 per sqft",NAN,1143 sqft,NAN,2 out of 4,New Property,Semi-Furnished,NAN,M3M Antalya Hills Phase II,Freehold,1 Covered,2,3,"Garden/Park, Pool, Main Road",Poss. by Mar '26
483,3 BHK Apartment for Sale in Sector 102 Gurgaon,"1.84 Cr11,152 per sqft",1265 sqft,NAN,Ready to Move,4 out of 14,Resale,Semi-Furnished,NAN,NAN,Freehold,NAN,4,2,"Garden/Park, Pool, Main Road",NAN
484,"3 BHK Apartment for Sale in Godrej Aristocrat, Sohna Road Gurgaon","4.77 Cr19,000 per sqft",1610 sqft,NAN,NAN,5 out of 31,New Property,Semi-Furnished,North,Godrej Aristocrat,Freehold,1 Covered,3,3,"Garden/Park, Main Road",Poss. by Dec '30
485,4 BHK Builder Floor for Sale in Sector 56 Gurgaon,"3.25 Cr13,542 per sqft",1800 sqft,NAN,Ready to Move,2 out of 4,New Property,Semi-Furnished,East,NAN,Freehold,"2 Covered,",4,2,Main Road,NAN
486,"3 BHK Apartment for Sale in Mahindra Luminare, Sector 59 Gurgaon","7 Cr22,537 per sqft",2174 sqft,NAN,NAN,27 out of 34,Resale,Semi-Furnished,North - East,Mahindra Luminare,Freehold,"1 Covered,",4,3,"Garden/Park, Pool, Main Road",Poss. by Mar '25
487,"3 BHK Apartment for Sale in Ireo The Grand Arch, Sector 58 Gurgaon","4.50 Cr20,795 per sqft",1600 sqft,NAN,Ready to Move,10 out of 28,Resale,Semi-Furnished,North,Ireo The Grand Arch,Freehold,2 Covered,3,3,Pool,NAN
