index,BHK,sector,price,price_persqft,SuperArea,floor,Furnishing,facing,Car_Parking,Bathroom,Balcony,overlooking,city
141.0,2,others,0.45,4644.0,969.0,2,Unfurnished,South,not sure,2,3,Main Road,chennai
142.0,3,others,3.75,20604.0,1820.0,9,Unfurnished,East,not sure,3,4+,Main Road,chennai
143.0,2,Avadi,0.45,5166.0,871.0,1,Unfurnished,North,not sure,2,2,Main Road,chennai
144.0,2,others,0.5,5734.0,872.0,3,Semi-Furnished,South - East,available,2,1,Garden/Park,chennai
145.0,2,others,0.49,5104.0,960.0,0,Unfurnished,East,not sure,2,4+,Main Road,chennai
146.0,3,others,0.79,5595.0,1412.0,2,Semi-Furnished,North,not sure,3,4+,Main Road,chennai
147.0,3,others,2.26,17042.0,1326.0,2,Unfurnished,East,available,2,2,"Garden/Park, Main Road",chennai
148.0,2,others,0.49,5338.0,918.0,1,Unfurnished,East,not sure,2,1,Main Road,chennai
149.0,3,Perambur,0.95,7037.0,1350.0,2,Unfurnished,East,not sure,3,4+,Main Road,chennai
150.0,2,Urapakkam,0.59,5306.0,1112.0,10+,Unfurnished,East,not sure,2,3,Main Road,chennai
151.0,2,others,0.75,8197.0,915.0,1,Unfurnished,North,not sure,2,1,Main Road,chennai
152.0,3,others,0.99,9914.6,1585.0,4,Furnished,South -West,available,3,2,Garden/Park,chennai
153.0,2,others,0.795,8500.0,935.0,1,Unfurnished,East,not sure,2,2,Main Road,chennai
154.0,2,others,0.799,8500.0,940.0,1,Unfurnished,East,available,2,2,Garden/Park,chennai
155.0,2,Perumbakkam,0.604,5503.0,1098.0,1,Unfurnished,East,available,2,1,"Garden/Park, Main Road",chennai
156.0,2,Chromepet,0.65,8291.0,784.0,0,Furnished,North,not sure,2,4+,Main Road,chennai
157.0,2,others,0.35,5072.0,690.0,0,Unfurnished,East,not sure,2,4+,"Garden/Park, Main Road",chennai
158.0,2,others,1.34,12500.0,1078.0,1,Unfurnished,North - West,available,2,1,"Garden/Park, Main Road",chennai
159.0,2,others,0.32,4571.0,700.0,1,Unfurnished,North,available,2,1,"Garden/Park, Main Road",chennai
160.0,2,Thiruvanmiyur,1.1,9778.0,1125.0,1,Semi-Furnished,East,available,2,1,"Garden/Park, Main Road",chennai
161.0,3,others,3.0,13636.0,2200.0,1,Semi-Furnished,East,available,3,3,Main Road,chennai
162.0,2,Guduvancheri,0.42,4300.0,976.0,2,Unfurnished,East,available,2,2,Main Road,chennai
163.0,1,others,0.58,10662.0,544.0,3,Furnished,South,available,1,4+,Main Road,chennai
164.0,3,others,0.62,4740.0,1308.0,1,Unfurnished,East,not sure,3,1,Main Road,chennai
165.0,4,Thoraipakkam,2.3,10683.0,2153.0,9,Furnished,West,available,4,2,"Garden/Park, Pool",chennai
166.0,2,others,0.93,9708.0,958.0,3,Semi-Furnished,South,available,2,1,"Garden/Park, Main Road",chennai
167.0,3,Kilpauk,2.5,16234.0,1540.0,1,Unfurnished,East,available,3,1,Main Road,chennai
168.0,2,others,0.59,4917.0,1200.0,1,Unfurnished,East,available,2,1,"Garden/Park, Pool",chennai
169.0,3,others,0.72,5509.0,1307.0,4,Semi-Furnished,East,available,3,3,"Garden/Park, Main Road",chennai
170.0,4,others,1.25,9259.0,1350.0,1,Unfurnished,East,not sure,4,4+,Main Road,chennai
171.0,2,others,1.39,13790.0,1008.0,1,Unfurnished,East,not sure,2,1,Main Road,chennai
172.0,3,others,1.25,10946.0,1142.0,3,Unfurnished,West,not sure,3,1,Main Road,chennai
173.0,2,Chromepet,0.7000000000000001,6295.0,1112.0,2,Furnished,East,not sure,2,1,Main Road,chennai
174.0,2,others,1.75,16509.0,1060.0,1,Unfurnished,East,not sure,2,1,Main Road,chennai
175.0,2,others,0.451,4450.0,1013.0,1,Unfurnished,North,available,2,1,Main Road,chennai
176.0,2,others,0.42,5497.0,764.0,1,Unfurnished,North,not sure,2,4+,Main Road,chennai
177.0,2,others,0.37,5139.0,720.0,2,Unfurnished,East,available,1,4+,"Garden/Park, Main Road",chennai
178.0,1,Medavakkam,0.377,5537.0,681.0,1,Unfurnished,East,not sure,1,1,Main Road,chennai
179.0,3,others,1.2,7500.0,1600.0,1,Semi-Furnished,West,available,3,1,Main Road,chennai
180.0,2,Ambattur,0.42,4118.0,1020.0,0,Unfurnished,North,not sure,2,4+,Garden/Park,chennai
181.0,3,others,0.85,5346.0,1590.0,3,Unfurnished,North,not sure,3,1,Garden/Park,chennai
182.0,3,Porur,0.8200000000000001,7069.0,1160.0,1,Unfurnished,East,available,2,1,"Garden/Park, Main Road",chennai
183.0,2,Velachery,0.9,11180.0,805.0,1,Semi-Furnished,East,available,2,4+,"Garden/Park, Main Road",chennai
184.0,2,others,0.75,7653.0,980.0,2,Semi-Furnished,East,available,2,2,"Garden/Park, Main Road",chennai
185.0,2,others,1.5,10345.0,1450.0,3,Semi-Furnished,North,available,3,1,"Garden/Park, Main Road",chennai
186.0,4,others,7.0,21212.0,3300.0,3,Semi-Furnished,North,not sure,4,4,Main Road,chennai
187.0,3,Kilpauk,3.2,15610.0,2050.0,3,Unfurnished,East,not sure,2,2,Main Road,chennai
188.0,3,others,0.67,4662.0,1437.0,0,Unfurnished,East,available,3,4+,Garden/Park,chennai
189.0,2,others,0.4,3925.0,1019.0,2,Unfurnished,East,not sure,2,2,Main Road,chennai
190.0,2,others,0.45,4658.0,966.0,2,Unfurnished,North,not sure,2,1,"Garden/Park, Main Road",chennai
191.0,2,others,0.41,4293.0,955.0,1,Unfurnished,East,available,2,1,Garden/Park,chennai
192.0,2,Madipakkam,0.55,6667.0,825.0,1,Semi-Furnished,East,available,2,1,"Garden/Park, Main Road",chennai
193.0,2,others,1.0,8929.0,1120.0,2,Semi-Furnished,West,not sure,2,1,Main Road,chennai
194.0,3,others,0.9,7732.0,1164.0,2,Unfurnished,North,not sure,2,4+,"Garden/Park, Main Road",chennai
195.0,3,Chromepet,0.85,7798.0,1090.0,2,Unfurnished,North,not sure,2,1,Main Road,chennai
196.0,3,others,2.7,11250.0,2400.0,2,Furnished,North,available,3,1,Pool,chennai
197.0,2,others,0.61,6237.0,978.0,2,Unfurnished,West,not sure,2,1,Main Road,chennai
198.0,3,Thiruvanmiyur,1.7,11333.0,1500.0,0,Semi-Furnished,South,available,3,1,Main Road,chennai
199.0,1,others,0.32,25538.4,609.0,1,Unfurnished,East,not sure,1,1,Main Road,chennai
200.0,3,others,0.5,4167.0,1200.0,1,Unfurnished,East,not sure,2,1,Main Road,chennai
201.0,1,others,0.325,5603.0,580.0,8,Semi-Furnished,North,available,1,4+,"Garden/Park, Main Road, Pool",chennai
202.0,2,others,0.65,5471.0,1188.0,2,Unfurnished,East,not sure,2,1,Main Road,chennai
203.0,3,others,2.65,11532.0,2298.0,3,Semi-Furnished,East,available,3,3,"Garden/Park, Main Road",chennai
204.0,2,others,0.52,6118.0,850.0,1,Unfurnished,North,not sure,2,4+,Garden/Park,chennai
205.0,2,others,1.85,17290.0,1070.0,2,Semi-Furnished,East,not sure,2,3,"Garden/Park, Main Road",chennai
206.0,2,others,0.35,5224.0,670.0,2,Semi-Furnished,East,available,1,4+,"Garden/Park, Main Road",chennai
207.0,4,Kilpauk,2.6,12381.0,2100.0,0,Semi-Furnished,East,available,4,2,"Garden/Park, Main Road",chennai
208.0,2,others,0.43,3759.0,1144.0,2,Semi-Furnished,East,available,2,1,"Garden/Park, Main Road",chennai
209.0,2,others,1.55,13102.0,1183.0,3,Semi-Furnished,North,available,2,4+,"Garden/Park, Main Road",chennai
210.0,3,Velachery,0.8,6628.0,1207.0,1,Semi-Furnished,North,available,2,4+,"Garden/Park, Main Road",chennai
211.0,2,others,2.2,17558.0,1253.0,1,Semi-Furnished,East,available,2,2,"Garden/Park, Main Road",chennai
212.0,2,Urapakkam,0.3,4688.0,640.0,2,Semi-Furnished,East,available,2,1,Main Road,chennai
213.0,2,Madipakkam,0.62,6695.0,926.0,2,Semi-Furnished,North,available,2,1,"Garden/Park, Main Road",chennai
214.0,2,Kolathur,0.58,6110.8,739.0,2,Semi-Furnished,East,available,2,2,Garden/Park,chennai
215.0,1,Perambur,0.3,5814.0,516.0,2,Semi-Furnished,East,not sure,1,4+,"Garden/Park, Main Road",chennai
216.0,2,others,0.95,8225.0,1155.0,1,Semi-Furnished,South,not sure,2,1,Garden/Park,chennai
217.0,2,others,0.8,6426.0,1245.0,1,Semi-Furnished,North,not sure,2,2,Main Road,chennai
218.0,2,others,0.37,5873.0,630.0,2,Semi-Furnished,East,available,2,4+,Garden/Park,chennai
219.0,4,others,2.85,11875.0,2400.0,2,Semi-Furnished,East,not sure,4,1,Main Road,chennai
220.0,2,others,0.65,7454.0,872.0,2,Unfurnished,South,not sure,2,1,"Garden/Park, Main Road",chennai
221.0,2,Guduvancheri,0.41,5081.0,807.0,2,Semi-Furnished,North,available,2,1,"Garden/Park, Main Road",chennai
222.0,1,others,0.54,8504.0,635.0,1,Semi-Furnished,East,not sure,1,1,Main Road,chennai
223.0,3,others,3.0,16456.0,1823.0,1,Unfurnished,West,available,3,2,Garden/Park,chennai
224.0,2,others,0.6,5455.0,1100.0,2,Semi-Furnished,North,available,1,2,Main Road,chennai
225.0,2,others,0.493,5000.0,986.0,1,Unfurnished,North,not sure,2,1,"Garden/Park, Main Road",chennai
226.0,3,others,0.7000000000000001,5185.0,1350.0,0,Unfurnished,East,available,2,4+,Main Road,chennai
227.0,2,others,0.6,8571.0,700.0,1,Semi-Furnished,East,not sure,2,1,Main Road,chennai
228.0,2,Madipakkam,0.3,3896.0,770.0,1,Unfurnished,South,not sure,2,1,Main Road,chennai
229.0,2,others,0.45,5294.0,850.0,2,Semi-Furnished,East,not sure,2,2,Main Road,chennai
230.0,3,others,2.0,16667.0,1200.0,3,Unfurnished,East,not sure,3,3,Main Road,chennai
231.0,2,others,1.98,22222.0,891.0,1,Semi-Furnished,East,not sure,2,1,Main Road,chennai
232.0,2,others,0.59,5900.0,1000.0,1,Semi-Furnished,East,not sure,2,4+,Main Road,chennai
233.0,1,others,0.21,4200.0,500.0,0,Unfurnished,East,not sure,1,4+,Main Road,chennai
234.0,3,others,1.5,8671.0,1730.0,1,Furnished,East,not sure,3,2,Main Road,chennai
235.0,3,others,3.0,14535.0,2064.0,1,Unfurnished,South - East,not sure,3,2,Main Road,chennai
236.0,2,others,0.42,5833.0,720.0,2,Semi-Furnished,South,not sure,2,2,Main Road,chennai
237.0,3,Padur,0.79,5623.0,1405.0,1,Semi-Furnished,North - East,available,3,2,Main Road,chennai
238.0,4,others,7.0,22222.0,3150.0,1,Unfurnished,East,not sure,4,1,Main Road,chennai
239.0,2,others,0.48,6400.0,750.0,2,Semi-Furnished,East,available,2,2,Main Road,chennai
240.0,3,others,0.469,4412.0,1063.0,4,Unfurnished,East,available,3,2,"Garden/Park, Main Road, Pool",chennai
241.0,3,Anna Nagar,3.4,18000.0,1891.0,3,Unfurnished,East,available,3,1,Main Road,chennai
242.0,1,others,0.207,3999.0,518.0,2,Semi-Furnished,East,not sure,1,1,"Garden/Park, Main Road",chennai
243.0,2,Thoraipakkam,0.5700000000000001,6500.0,877.0,3,Semi-Furnished,North,available,2,1,Main Road,chennai
244.0,3,others,0.779,6492.0,1200.0,2,Unfurnished,East,available,2,1,Main Road,chennai
245.0,3,others,2.1,11932.0,1760.0,1,Semi-Furnished,East,not sure,3,3,Main Road,chennai
246.0,1,Kelambakkam,0.19,3455.0,550.0,3,Semi-Furnished,South,available,1,4+,"Garden/Park, Main Road",chennai
247.0,2,others,0.31,3959.0,783.0,2,Unfurnished,North,not sure,2,1,Main Road,chennai
248.0,3,others,0.315,3281.0,960.0,1,Furnished,North - West,available,3,1,Main Road,chennai
249.0,3,Medavakkam,0.79,5850.0,1350.0,2,Unfurnished,East,available,2,1,Main Road,chennai
250.0,4,Manapakkam,2.26,10463.0,2160.0,3,Unfurnished,East,not sure,3,2,Main Road,chennai
251.0,2,others,1.12,10467.0,1070.0,1,Semi-Furnished,South,available,2,4+,"Garden/Park, Main Road",chennai
252.0,3,others,3.25,18289.0,1777.0,1,Semi-Furnished,West,available,3,2,Main Road,chennai
253.0,3,others,1.8,11201.0,1607.0,1,Semi-Furnished,West,available,3,2,"Garden/Park, Main Road",chennai
254.0,3,others,1.1,9016.0,1220.0,1,Unfurnished,West,not sure,3,4+,Main Road,chennai
255.0,2,others,0.31,4052.0,765.0,0,Semi-Furnished,South - East,available,2,4+,Main Road,chennai
256.0,2,others,0.45,5307.0,848.0,6,Unfurnished,East,not sure,2,1,Main Road,chennai
257.0,3,Kilpauk,2.42,14985.0,1615.0,2,Unfurnished,South -West,available,3,1,"Garden/Park, Main Road, Pool",chennai
258.0,2,others,0.419,4500.0,931.0,1,Semi-Furnished,East,available,2,1,Main Road,chennai
259.0,2,others,0.698,7500.0,931.0,3,Semi-Furnished,East,available,2,1,Main Road,chennai
260.0,2,Porur,0.65,8115.0,801.0,2,Semi-Furnished,South,not sure,2,1,Main Road,chennai
261.0,2,Kolathur,0.439,5420.0,810.0,1,Semi-Furnished,East,available,2,1,Main Road,chennai
262.0,2,others,0.6,6772.0,886.0,3,Semi-Furnished,East,not sure,2,1,Main Road,chennai
263.0,3,others,4.5,13433.0,3350.0,3,Semi-Furnished,East,available,3,3,Main Road,chennai
264.0,3,others,3.0,18657.0,1608.0,2,Furnished,South,available,3,4+,"Main Road, Pool",chennai
265.0,2,others,0.65,7738.0,840.0,2,Semi-Furnished,East,available,1,4+,Main Road,chennai
266.0,1,others,0.24,3692.0,650.0,1,Unfurnished,East,not sure,1,1,Main Road,chennai
267.0,3,others,2.65,18929.0,1400.0,2,Semi-Furnished,West,available,3,4+,Main Road,chennai
268.0,2,others,0.4,4469.0,895.0,1,Semi-Furnished,South,available,2,1,"Garden/Park, Main Road",chennai
269.0,2,others,0.44,5034.0,874.0,1,Unfurnished,North,not sure,2,4+,Main Road,chennai
270.0,2,others,0.579,6300.0,919.0,2,Semi-Furnished,North,not sure,2,2,Main Road,chennai
271.0,2,others,0.72,6767.0,1064.0,10,Unfurnished,West,available,2,4+,Main Road,chennai
272.0,3,others,0.9,6429.0,1400.0,1,Furnished,East,available,3,4+,"Garden/Park, Pool",chennai
273.0,3,others,2.8,11200.0,2500.0,2,Semi-Furnished,East,available,4,2,Main Road,chennai
274.0,3,others,3.5,18374.8,1900.0,1,Semi-Furnished,West,not sure,3,1,"Garden/Park, Main Road",chennai
275.0,1,others,0.261,4999.0,522.0,1,Semi-Furnished,South - East,available,1,1,"Garden/Park, Main Road",chennai
276.0,2,Perumbakkam,0.61,5782.0,1055.0,4,Unfurnished,East,not sure,2,1,Main Road,chennai
277.0,2,Chromepet,0.65,6410.0,1014.0,2,Semi-Furnished,East,available,2,1,Main Road,chennai
278.0,3,others,3.24,22422.0,1445.0,1,Unfurnished,South,available,3,1,Main Road,chennai
279.0,2,others,0.38,3838.0,990.0,2,Unfurnished,West,available,2,2,Main Road,chennai
280.0,2,others,0.417,6100.0,684.0,0,Semi-Furnished,South,available,2,4+,Main Road,chennai
281.0,2,others,0.546,6900.0,791.0,3,Unfurnished,North,not sure,2,1,Main Road,chennai
282.0,3,others,3.6,12857.0,2800.0,1,Semi-Furnished,East,available,3,2,Main Road,chennai
283.0,3,others,2.4,12308.0,1950.0,8,Furnished,North - East,not sure,4,2,"Garden/Park, Main Road, Pool",chennai
284.0,3,others,3.0,16667.0,1800.0,2,Unfurnished,North,not sure,3,2,Main Road,chennai
285.0,2,others,0.85,7125.0,1193.0,2,Unfurnished,North,not sure,2,1,Main Road,chennai
286.0,2,others,0.64,5700.0,1123.0,2,Unfurnished,North,not sure,2,1,Main Road,chennai
287.0,2,Ambattur,0.422,4850.0,870.0,2,Unfurnished,East,available,2,1,Main Road,chennai
288.0,1,others,0.31,5167.0,600.0,1,Semi-Furnished,North,not sure,1,1,Main Road,chennai
289.0,3,others,1.16,6824.0,1700.0,3,Semi-Furnished,East,available,3,2,"Garden/Park, Main Road, Pool",chennai
290.0,3,others,1.9,9387.0,2024.0,4,Semi-Furnished,West,not sure,3,2,Main Road,chennai
291.0,2,Guduvancheri,0.376,4612.0,815.0,2,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road",chennai
292.0,2,Medavakkam,0.465,5413.0,859.0,1,Semi-Furnished,East,available,2,2,Main Road,chennai
293.0,2,Velachery,0.75,7538.0,995.0,1,Semi-Furnished,North - East,available,2,1,Main Road,chennai
294.0,2,others,0.75,8671.0,865.0,2,Furnished,North,available,2,1,"Garden/Park, Main Road",chennai
295.0,3,others,3.25,17798.0,1826.0,4,Semi-Furnished,North,available,3,1,"Garden/Park, Main Road",chennai
296.0,3,Padur,0.75,5841.0,1284.0,3,Semi-Furnished,North - East,not sure,3,2,"Garden/Park, Main Road, Pool",chennai
297.0,3,others,0.7140000000000001,7033.0,1015.0,5,Semi-Furnished,North,available,2,1,Garden/Park,chennai
298.0,2,others,0.97,8030.0,1208.0,1,Unfurnished,North,not sure,2,3,Main Road,chennai
299.0,2,Padur,0.46,5180.0,888.0,5,Unfurnished,North,not sure,2,1,Main Road,chennai
300.0,3,Sholinganallur,1.25,7683.0,1627.0,1,Semi-Furnished,East,available,3,2,Garden/Park,chennai
301.0,2,Ambattur,0.52,6541.0,795.0,1,Furnished,North,available,2,4+,Main Road,chennai
302.0,3,others,2.35,16786.0,1400.0,3,Furnished,North,available,3,2,Main Road,chennai
303.0,3,others,1.35,6429.0,2100.0,0,Unfurnished,South,available,3,1,Main Road,chennai
304.0,2,others,0.549,11900.6,748.0,1,Unfurnished,North - East,not sure,2,1,Main Road,chennai
305.0,4,others,2.65,13250.0,2000.0,1,Semi-Furnished,South,not sure,3,3,Garden/Park,chennai
306.0,2,Kolathur,0.693,7800.0,888.0,2,Semi-Furnished,North,available,2,1,Main Road,chennai
307.0,2,Chromepet,0.59,6941.0,850.0,1,Unfurnished,North,available,2,2,Main Road,chennai
308.0,2,others,2.1,15108.0,1390.0,3,Furnished,East,not sure,2,1,Garden/Park,chennai
309.0,3,others,6.5,26000.0,2500.0,3,Semi-Furnished,East,not sure,4,2,Main Road,chennai
310.0,3,others,2.0,12500.0,1600.0,10+,Unfurnished,North,not sure,3,2,Main Road,chennai
311.0,3,Kilpauk,1.65,9910.0,1665.0,2,Semi-Furnished,East,available,3,2,Main Road,chennai
312.0,3,others,0.75,7075.0,1060.0,3,Unfurnished,East,available,2,1,Main Road,chennai
313.0,3,others,2.4,18209.0,1318.0,2,Furnished,East,not sure,2,4+,Main Road,chennai
314.0,3,others,0.812,6000.0,1353.0,3,Unfurnished,North,not sure,3,2,"Garden/Park, Main Road",chennai
315.0,2,Ambattur,0.62,5805.0,1068.0,2,Semi-Furnished,East,not sure,2,3,Main Road,chennai
316.0,2,others,0.75,6667.0,1125.0,3,Unfurnished,East,not sure,2,1,Main Road,chennai
317.0,2,others,0.5700000000000001,6333.0,900.0,2,Unfurnished,North - East,not sure,2,2,"Garden/Park, Main Road",chennai
318.0,2,Sholinganallur,0.752,7515.0,1001.0,3,Unfurnished,East,available,2,1,Garden/Park,chennai
319.0,3,others,3.84,16500.0,2327.0,2,Unfurnished,East,available,3,2,Main Road,chennai
320.0,3,others,3.0,15000.0,2000.0,0,Unfurnished,East,not sure,3,1,Main Road,chennai
321.0,3,others,2.25,15000.0,1500.0,1,Unfurnished,North - East,not sure,3,2,Garden/Park,chennai
322.0,2,others,0.495,5500.0,900.0,1,Unfurnished,East,available,2,1,Garden/Park,chennai
323.0,2,others,0.32,14737.6,949.0,0,Furnished,South,available,2,3,Main Road,chennai
324.0,3,others,4.35,17400.0,2500.0,4,Unfurnished,East,available,3,1,"Garden/Park, Main Road",chennai
325.0,2,others,0.45,6106.0,737.0,1,Unfurnished,East,not sure,2,1,Main Road,chennai
326.0,2,others,0.36,4694.0,767.0,1,Unfurnished,East,not sure,2,1,Main Road,chennai
327.0,2,others,0.55,5027.0,1094.0,1,Unfurnished,East,not sure,2,2,"Garden/Park, Main Road",chennai
328.0,3,others,0.67,5288.0,1267.0,2,Semi-Furnished,East,available,3,4+,"Garden/Park, Main Road, Pool",chennai
329.0,2,Velachery,1.0,9500.0,1053.0,2,Unfurnished,North,available,2,1,Main Road,chennai
330.0,2,Thiruvanmiyur,1.2,10909.0,1100.0,3,Unfurnished,North,not sure,2,1,Main Road,chennai
331.0,2,others,1.3,13000.0,1000.0,0,Semi-Furnished,South,available,2,1,Main Road,chennai
332.0,3,Madipakkam,0.667,6271.0,1064.0,1,Unfurnished,East,not sure,2,2,Main Road,chennai
333.0,2,others,0.37,5498.0,673.0,1,Unfurnished,South,not sure,2,1,Main Road,chennai
334.0,2,others,1.05,9963.0,1055.0,1,Unfurnished,East,available,2,4+,Main Road,chennai
335.0,2,Kelambakkam,0.7000000000000001,5121.0,1367.0,3,Semi-Furnished,East,not sure,2,1,Main Road,chennai
336.0,2,others,0.54,12377.8,1000.0,4,Unfurnished,South,not sure,2,1,Main Road,chennai
337.0,2,others,0.75,8108.0,925.0,2,Unfurnished,East,not sure,2,1,Main Road,chennai
338.0,1,Sholinganallur,0.25,5241.0,477.0,3,Unfurnished,East,not sure,1,1,Main Road,chennai
339.0,2,others,0.46,5169.0,890.0,1,Furnished,East,not sure,2,4+,Main Road,chennai
340.0,3,others,1.25,13320.8,1600.0,2,Unfurnished,East,not sure,2,2,Main Road,chennai
341.0,3,Padur,0.52,5664.0,918.0,8,Unfurnished,West,available,2,4+,"Garden/Park, Pool",chennai
342.0,2,others,0.54,5217.0,1035.0,2,Semi-Furnished,North,available,2,1,Garden/Park,chennai
343.0,2,others,2.3,19393.0,1186.0,2,Furnished,North,available,2,1,Main Road,chennai
344.0,3,others,2.2,12828.0,1715.0,3,Semi-Furnished,North,not sure,3,2,Main Road,chennai
345.0,1,others,0.195,4472.0,436.0,2,Unfurnished,East,not sure,1,4+,"Garden/Park, Main Road",chennai
346.0,2,others,0.53,6726.0,788.0,2,Unfurnished,East,available,2,2,Main Road,chennai
347.0,2,others,0.62,6858.0,904.0,1,Semi-Furnished,East,not sure,2,1,"Garden/Park, Main Road",chennai
348.0,3,others,1.32,10154.0,1300.0,2,Semi-Furnished,North,available,3,2,Main Road,chennai
349.0,2,others,0.55,7051.0,780.0,2,Unfurnished,South,available,2,4+,Garden/Park,chennai
350.0,3,others,7.0,22329.0,3135.0,7,Unfurnished,East,available,3,1,Garden/Park,chennai
351.0,2,others,0.55,4015.0,1370.0,2,Semi-Furnished,East,available,2,2,Garden/Park,chennai
352.0,1,Madipakkam,0.18,4091.0,440.0,1,Semi-Furnished,North,available,1,4+,"Garden/Park, Main Road",chennai
353.0,2,others,0.54,5042.0,1071.0,2,Semi-Furnished,East,not sure,2,2,Garden/Park,chennai
354.0,1,others,0.31,5688.0,545.0,1,Unfurnished,North - West,available,1,4+,Main Road,chennai
355.0,2,others,0.75,8824.0,850.0,1,Semi-Furnished,East,available,2,4+,Main Road,chennai
356.0,2,others,0.56,6222.0,900.0,2,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road",chennai
357.0,2,Madipakkam,0.629,5714.0,1101.0,1,Semi-Furnished,North,available,2,4+,"Garden/Park, Main Road",chennai
358.0,2,others,0.6,7059.0,850.0,1,Semi-Furnished,East,available,2,4+,"Garden/Park, Main Road",chennai
359.0,3,others,0.65,5417.0,1200.0,1,Semi-Furnished,North,available,2,4+,"Garden/Park, Main Road",chennai
360.0,2,others,0.5,6849.0,730.0,0,Furnished,North,available,2,4+,"Garden/Park, Main Road",chennai
361.0,2,others,1.1,10476.0,1050.0,0,Semi-Furnished,South,available,2,4+,Main Road,chennai
362.0,3,others,0.94,6483.0,1450.0,3,Semi-Furnished,East,available,3,2,"Garden/Park, Main Road",chennai
363.0,2,others,1.4,12727.0,1100.0,1,Semi-Furnished,North,not sure,2,2,"Garden/Park, Main Road",chennai
364.0,2,Ambattur,0.35,5178.0,676.0,0,Semi-Furnished,East,not sure,2,4+,Main Road,chennai
365.0,2,others,0.35,5161.0,907.2,2,Unfurnished,East,not sure,2,4+,Main Road,chennai
366.0,2,others,0.39,4333.0,900.0,1,Semi-Furnished,East,not sure,2,2,Main Road,chennai
367.0,2,others,0.7000000000000001,5556.0,1260.0,1,Furnished,East,not sure,2,4+,Main Road,chennai
368.0,3,others,0.6,5556.0,1080.0,0,Unfurnished,East,not sure,2,4+,Main Road,chennai
369.0,2,others,0.7000000000000001,7928.0,883.0,1,Semi-Furnished,North,not sure,2,4+,Main Road,chennai
370.0,4,Sholinganallur,2.5,6579.0,3800.0,3,Semi-Furnished,East,available,4+,2,Main Road,chennai
371.0,3,others,1.1,5612.0,1960.0,2,Semi-Furnished,East,not sure,3,2,Main Road,chennai
372.0,2,others,0.55,7412.0,742.0,3,Unfurnished,West,not sure,2,1,Main Road,chennai
373.0,3,Medavakkam,1.06,7500.0,1413.0,5,Unfurnished,North - East,available,3,4+,Main Road,chennai
374.0,3,Pallikaranai,0.8620000000000001,6700.0,1287.0,1,Unfurnished,East,available,2,2,Main Road,chennai
375.0,3,others,3.75,20604.0,1820.0,10+,Unfurnished,North,available,3,1,"Garden/Park, Main Road",chennai
376.0,3,others,2.3,13372.0,1720.0,3,Unfurnished,East,available,3,3,Main Road,chennai
377.0,1,others,0.298,6134.0,486.0,0,Semi-Furnished,North,not sure,1,4+,Main Road,chennai
378.0,2,Thoraipakkam,0.6,5000.0,1200.0,1,Unfurnished,East,available,2,1,Main Road,chennai
379.0,2,others,0.512,5800.0,883.0,1,Unfurnished,West,available,2,2,Main Road,chennai
380.0,2,Ambattur,0.605,7126.0,849.0,2,Unfurnished,East,available,2,4+,Main Road,chennai
381.0,3,Thiruvanmiyur,2.21,14000.0,1584.0,1,Furnished,East,not sure,2,2,Main Road,chennai
382.0,2,Anna Nagar,0.95,10270.0,925.0,0,Semi-Furnished,North,not sure,2,4+,Main Road,chennai
383.0,3,Anna Nagar,2.25,15411.0,1460.0,1,Semi-Furnished,South,not sure,3,2,Main Road,chennai
384.0,2,others,0.71,7016.0,1012.0,2,Unfurnished,North,available,2,1,"Main Road, Pool",chennai
385.0,3,others,1.4,9797.0,1429.0,10+,Unfurnished,South,not sure,2,3,Main Road,chennai
386.0,4,others,3.15,11838.0,2661.0,4,Unfurnished,East,not sure,4,3,"Garden/Park, Main Road, Pool",chennai
387.0,2,Pallikaranai,0.5700000000000001,6977.0,817.0,1,Unfurnished,North - East,available,2,1,Main Road,chennai
388.0,2,others,0.9,8824.0,1020.0,1,Semi-Furnished,West,not sure,2,1,Main Road,chennai
389.0,2,others,0.85,9140.0,930.0,0,Unfurnished,East,not sure,2,4+,Main Road,chennai
390.0,2,others,0.469,6999.0,670.0,1,Unfurnished,North,available,2,2,Garden/Park,chennai
391.0,2,others,0.35,4375.0,800.0,1,Semi-Furnished,West,available,2,4+,"Garden/Park, Main Road",chennai
392.0,3,others,2.3,16429.0,1400.0,3,Furnished,North,available,3,2,"Garden/Park, Main Road",chennai
393.0,4,others,3.3,11364.0,2904.0,1,Semi-Furnished,East,available,4,1,Main Road,chennai
394.0,3,others,1.9,13103.0,1450.0,2,Semi-Furnished,East,available,3,1,Main Road,chennai
395.0,3,others,1.5,6000.0,2500.0,1,Furnished,East,not sure,4,3,Pool,chennai
396.0,3,others,0.798,6500.0,1227.0,2,Semi-Furnished,East,available,3,2,Main Road,chennai
397.0,3,others,2.19,14000.0,1564.0,3,Unfurnished,North,available,3,1,Main Road,chennai
398.0,3,others,2.44,16500.0,1479.0,2,Semi-Furnished,North,available,3,2,Main Road,chennai
399.0,2,others,0.75,5915.0,1268.0,4,Unfurnished,East,available,2,1,"Garden/Park, Main Road, Pool",chennai
400.0,3,Chromepet,0.85,7296.0,1165.0,3,Semi-Furnished,South,available,2,1,Main Road,chennai
