BHK,sector,price,price_persqft,SuperArea,Floor,Furnishing,facing,Car_Parking,Bathroom,Balcony,overlooking,city
2,others,0.6,5607,1070.0,1,Semi-Furnished,,May be not,2,1,,Hydrabad
2,others,0.55,5000,1100.0,3,Unfurnished,West,May be not,2,1,Main Road,Hydrabad
3,Kokapet,2.5,10000,2500.0,1,Semi-Furnished,West,available,3,3,Garden/Park,Hydrabad
3,Bandlaguda Jagir,0.92,5823,1580.0,4,Unfurnished,East,May be not,3,3,Garden/Park,Hydrabad
2,Yapral,0.55,5000,1100.0,4,Unfurnished,East,available,2,,Main Road,Hydrabad
3,others,0.68,5371,1266.0,6,Unfurnished,South,available,2,2,"Garden/Park, Main Road",Hydrabad
2,others,0.62,5345,1160.0,5,Unfurnished,East,May be not,2,1,,Hydrabad
3,others,0.85,4722,1800.0,5,Unfurnished,East,available,3,2,"Garden/Park, Main Road",Hydrabad
3,Miyapur,1.05,6774,1550.0,1,Semi-Furnished,West,May be not,3,3,Main Road,Hydrabad
2,others,0.45,4202,1071.0,4,Unfurnished,East,available,2,1,,Hydrabad
2,Puppalguda,0.63,5551,1135.0,2,Furnished,West,available,2,1,Main Road,Hydrabad
3,others,0.9279999999999999,5800,1600.0,4,Unfurnished,East,available,3,2,,Hydrabad
3,others,1.1,9182,1198.0,1,Furnished,West,available,2,1,"Pool, Main Road",Hydrabad
3,others,0.8200000000000001,5290,1550.0,5,Semi-Furnished,South - East,available,3,2,,Hydrabad
4,others,1.83,8971,2040.0,4,Furnished,North,available,4,2,Main Road,Hydrabad
3,Outer Ring Road,1.1,5791,1899.0,3,Semi-Furnished,North - West,May be not,3,2,Main Road,Hydrabad
2,Nizampet,0.85,7589,1120.0,1,Furnished,North,May be not,2,1,Main Road,Hydrabad
2,Kompally,0.6,5106,1175.0,3,Unfurnished,North - East,May be not,2,2,Main Road,Hydrabad
2,others,0.6,5455,1100.0,1,Unfurnished,East,May be not,2,3,Main Road,Hydrabad
3,Miyapur,0.99,6188,1600.0,2,Unfurnished,East,May be not,2,2,,Hydrabad
3,Bachupally,0.97,5746,1688.0,3,Unfurnished,West,available,3,1,"Garden/Park, Main Road",Hydrabad
3,others,0.9500000000000001,6129,1550.0,2,Furnished,,May be not,2,2,,Hydrabad
3,Banjara Hills,1.8,11250,1600.0,1,Semi-Furnished,,May be not,2,2,,Hydrabad
2,others,0.28800000000000003,,1150.0,9,Unfurnished,West,May be not,2,1,"Garden/Park, Pool, Main Road",Hydrabad
3,others,0.85,4942,1720.0,2,Semi-Furnished,,May be not,3,,,Hydrabad
4,Kokapet,5.0,12500,4000.0,10+,Unfurnished,,May be not,4+,,,Hydrabad
2,others,0.35000000000000003,2734,1280.0,7,Furnished,,May be not,2,,"Main Road, Garden/Park, Pool",Hydrabad
3,others,3.5,12346,2835.0,0,Semi-Furnished,,May be not,3,,,Hydrabad
2,others,0.55,4783,1150.0,4,Unfurnished,East,May be not,2,2,Main Road,Hydrabad
3,Kondapur,1.75,9000,1955.0,10+,Unfurnished,East,available,3,1,"Garden/Park, Pool, Main Road",Hydrabad
2,others,0.35000000000000003,4667,750.0,0,Semi-Furnished,East,May be not,1,,,Hydrabad
2,others,0.8590000000000001,6818,1260.0,2,Unfurnished,East,available,2,1,,Hydrabad
2,Bachupally,0.696,5705,1220.0,3,Unfurnished,East,available,2,1,Main Road,Hydrabad
3,Gachibowli,3.5,15909,2200.0,10+,Unfurnished,West,May be not,2,1,Main Road,Hydrabad
2,others,0.47500000000000003,3893,1220.0,1,Unfurnished,East,available,2,2,Main Road,Hydrabad
2,Uppal,0.49,4434,1105.0,4,Unfurnished,East,May be not,2,1,Main Road,Hydrabad
3,Nizampet,0.85,5000,1700.0,1,Furnished,West,May be not,3,3,,Hydrabad
3,Miyapur,1.16,7770,1493.0,4,Unfurnished,West,May be not,2,3,Garden/Park,Hydrabad
2,Outer Ring Road,0.5,4310,1160.0,1,Unfurnished,East,May be not,2,2,,Hydrabad
2,Narsingi,0.713,5699,1251.0,5,Unfurnished,East,available,2,1,Main Road,Hydrabad
3,others,1.55,10000,1550.0,1,Unfurnished,East,May be not,3,2,Main Road,Hydrabad
2,others,0.45,4000,1125.0,3,Unfurnished,North,May be not,2,2,Main Road,Hydrabad
3,others,1.65,10217,1615.0,5,Unfurnished,,available,3,1,"Pool, Main Road",Hydrabad
3,Kompally,0.81,4629,1750.0,4,Unfurnished,East,May be not,3,2,"Garden/Park, Main Road",Hydrabad
2,others,0.42,3750,1120.0,3,Unfurnished,East,May be not,2,2,Main Road,Hydrabad
2,others,0.65,6190,1050.0,4,Semi-Furnished,North,available,2,1,,Hydrabad
3,others,0.9500000000000001,6129,1550.0,2,Unfurnished,East,May be not,3,1,"Garden/Park, Main Road",Hydrabad
3,Kokapet,3.35,13454,2490.0,6,Furnished,East,available,3,4,Garden/Park,Hydrabad
3,others,2.0,9524,2100.0,7,Semi-Furnished,East,available,4,1,Main Road,Hydrabad
2,others,0.45,4500,1000.0,5,Unfurnished,East,available,2,2,Main Road,Hydrabad
2,others,0.75,6818,1100.0,1,Semi-Furnished,East,May be not,2,1,,Hydrabad
3,others,1.35,7090,1904.0,2,Semi-Furnished,East,May be not,4,2,,Hydrabad
3,others,1.3,5652,2300.0,3,Unfurnished,North - East,May be not,3,2,,Hydrabad
3,others,0.6,4428,1355.0,4,Unfurnished,East,May be not,3,1,"Garden/Park, Main Road",Hydrabad
2,NH 9,0.395,3950,1000.0,2,Unfurnished,North,available,2,2,Main Road,Hydrabad
4,Kondapur,3.05,8600,3550.0,10,Unfurnished,East,available,4,3,Garden/Park,Hydrabad
3,NH 9,1.8,10045,1792.0,5,Unfurnished,East,available,3,2,Main Road,Hydrabad
3,Banjara Hills,3.5,13451,2602.0,4,Semi-Furnished,East,available,4,2,Main Road,Hydrabad
3,others,0.79,4213,1875.0,1,Unfurnished,East,May be not,3,2,,Hydrabad
3,others,0.72,5333,1350.0,4,Unfurnished,East,May be not,2,1,Main Road,Hydrabad
2,Puppalguda,0.68,5667,1200.0,1,Furnished,North,available,2,2,Main Road,Hydrabad
2,others,0.6759999999999999,6200,1090.0,2,Unfurnished,East,available,2,2,Main Road,Hydrabad
3,others,1.37,9448,1450.0,3,Furnished,North - East,available,3,2,Main Road,Hydrabad
3,Miyapur,1.6,8205,1950.0,2,Unfurnished,North,May be not,3,3,"Pool, Garden/Park",Hydrabad
2,Nizampet,0.7000000000000001,6667,1050.0,4,Unfurnished,,May be not,2,,,Hydrabad
2,others,1.2,10619,1130.0,3,Unfurnished,West,May be not,2,1,Main Road,Hydrabad
2,Gachibowli,0.86,,1265.0,2,Semi-Furnished,,May be not,2,2,,Hydrabad
2,others,0.9,6338,1420.0,9,Unfurnished,,May be not,2,2,,Hydrabad
3,Tellapur,1.5,9375,1600.0,10+,Furnished,,available,3,2,,Hydrabad
3,others,1.4,,1687.0,10,Semi-Furnished,,May be not,2,1,,Hydrabad
3,others,1.55,7146,2169.0,4,Unfurnished,East,May be not,3,2,Garden/Park,Hydrabad
3,Banjara Hills,2.75,11579,2375.0,1,Semi-Furnished,,May be not,3,,,Hydrabad
3,Outer Ring Road,1.18,6556,1800.0,2,Furnished,East,available,3,1,Main Road,Hydrabad
3,others,2.0,,2200.0,2,Unfurnished,North - East,available,3,4,Main Road,Hydrabad
3,Tellapur,1.08,6399,1695.0,7,Unfurnished,East,May be not,3,1,"Garden/Park, Pool, Main Road",Hydrabad
2,Nizampet,0.5,5000,1000.0,4,Unfurnished,East,May be not,2,2,"Garden/Park, Main Road",Hydrabad
2,Bandlaguda Jagir,0.6900000000000001,5798,1190.0,2,Semi-Furnished,East,May be not,2,1,,Hydrabad
2,others,0.36,3273,1100.0,3,Semi-Furnished,,May be not,2,,,Hydrabad
2,others,0.6,6316,950.0,3,Semi-Furnished,,May be not,2,,,Hydrabad
3,others,3.6,12000,3000.0,,,,May be not,,,,Hydrabad
3,others,0.5710000000000001,3899,1465.0,5,Semi-Furnished,East,available,3,2,"Garden/Park, Pool, Main Road",Hydrabad
4,Tellapur,1.85,,2132.0,10+,Unfurnished,East,May be not,4,3,Pool,Hydrabad
3,others,1.55,6599,2349.0,4,Unfurnished,East,available,3,3,Main Road,Hydrabad
3,others,1.9,3538,5370.0,1,Unfurnished,East,available,3,1,Main Road,Hydrabad
3,others,1.51,8251,1830.0,3,Unfurnished,West,May be not,3,3,Main Road,Hydrabad
2,Kokapet,1.17,8800,1330.0,10+,Unfurnished,East,May be not,2,1,"Garden/Park, Pool, Main Road",Hydrabad
3,Miyapur,0.79,4580,1725.0,10,Unfurnished,East,May be not,3,2,"Garden/Park, Pool, Main Road",Hydrabad
3,others,2.65,11547,2295.0,3,Furnished,East,available,3,1,Main Road,Hydrabad
4,others,1.3,,2600.0,4,Furnished,,May be not,4,,,Hydrabad
2,others,0.42,4200,1000.0,2,Unfurnished,North - West,May be not,2,2,Main Road,Hydrabad
3,others,0.68,,,5,Unfurnished,,May be not,2,3,,Hydrabad
3,Kondapur,1.65,7500,2200.0,4,Unfurnished,,May be not,3,2,,Hydrabad
3,others,1.38,7499,1845.0,1,Unfurnished,,available,3,,,Hydrabad
3,others,1.04,5699,1828.0,,Unfurnished,,May be not,3,,,Hydrabad
2,Bandlaguda Jagir,1.27,8405,1511.0,,Unfurnished,,May be not,2,,,Hydrabad
3,Kokapet,1.77,9000,1968.0,,Unfurnished,,May be not,3,,,Hydrabad
3,Puppalguda,1.7,8232,2065.0,4,Unfurnished,West,available,3,2,"Garden/Park, Pool",Hydrabad
2,others,0.625,5100,1225.0,,Unfurnished,,available,2,,,Hydrabad
3,Puppalguda,1.8,8717,2065.0,8,Unfurnished,West,May be not,3,2,Main Road,Hydrabad
3,others,1.54,7999,1935.0,,Unfurnished,,available,3,,,Hydrabad
3,Tellapur,1.37,6259,2189.0,,Unfurnished,,May be not,3,,,Hydrabad
2,others,0.7090000000000001,5199,1364.0,,Unfurnished,,available,2,,,Hydrabad
3,Kondapur,2.26,9499,2385.0,,Unfurnished,,May be not,3,,,Hydrabad
3,others,1.33,8325,1601.0,,Unfurnished,,May be not,3,,,Hydrabad
2,Kondapur,1.21,9300,1308.0,,Unfurnished,,available,2,,,Hydrabad
2,others,0.5820000000000001,5050,1153.0,,Unfurnished,,available,2,,,Hydrabad
2,Chanda Nagar,0.868,6500,1335.0,,Unfurnished,,available,2,,,Hydrabad
3,Kollur,0.8300000000000001,5000,1660.0,,Unfurnished,,May be not,3,,,Hydrabad
2,others,0.9009999999999999,6299,1430.0,,Unfurnished,,May be not,2,,,Hydrabad
3,others,0.7440000000000001,4999,1488.0,,Semi-Furnished,,May be not,3,,,Hydrabad
4,Outer Ring Road,3.3,6608,5005.0,,Unfurnished,,available,4,,,Hydrabad
3,Uppal,1.76,7750,2279.0,,Unfurnished,,available,3,,,Hydrabad
2,others,0.542,5512,983.0,,Unfurnished,,May be not,2,,,Hydrabad
3,Outer Ring Road,0.961,6000,1601.0,,Unfurnished,,May be not,2,,,Hydrabad
3,Kokapet,1.38,9399,1470.0,,Unfurnished,,available,3,,,Hydrabad
2,Bachupally,0.7190000000000001,5599,1284.0,,Unfurnished,,May be not,2,,,Hydrabad
2,Tellapur,0.794,7079,1122.0,3,Unfurnished,,available,2,,,Hydrabad
3,Tellapur,1.74,7200,2430.0,,Unfurnished,,available,3,,,Hydrabad
2,Kompally,0.48600000000000004,4200,1156.0,,Unfurnished,,available,2,,,Hydrabad
2,NH 9,1.03,7225,1439.0,,Semi-Furnished,,May be not,2,,,Hydrabad
3,Pragathi Nagar,0.899,5799,1550.0,,Semi-Furnished,,May be not,3,,,Hydrabad
3,Manikonda Jagir,1.42,7513,1890.0,,Unfurnished,,May be not,3,,,Hydrabad
2,Narsingi,0.968,7330,1320.0,,Unfurnished,,May be not,2,,,Hydrabad
3,Kollur,1.11,5699,1950.0,,Unfurnished,,available,2,,,Hydrabad
2,others,0.708,5873,1206.0,,Unfurnished,,available,2,,,Hydrabad
3,others,0.737,4999,1475.0,,Unfurnished,,available,3,,,Hydrabad
2,others,0.59,5139,1148.0,,Unfurnished,,May be not,3,,,Hydrabad
2,Kollur,0.65,4999,1300.0,,Unfurnished,,May be not,2,,,Hydrabad
2,others,0.9,7621,1181.0,4,Semi-Furnished,East,available,2,1,"Garden/Park, Pool, Main Road",Hydrabad
2,others,0.43,3874,1110.0,4,Unfurnished,North,available,2,1,,Hydrabad
3,Pragathi Nagar,0.78,5799,1345.0,3,Unfurnished,East,available,2,2,Main Road,Hydrabad
2,Nizampet,0.68,5440,1250.0,2,Semi-Furnished,West,May be not,2,1,,Hydrabad
2,others,0.58,4754,1220.0,4,Unfurnished,East,available,2,,,Hydrabad
2,Tellapur,1.0,7199,1400.0,,Unfurnished,,available,2,,,Hydrabad
4,Kokapet,11.89,13500,8811.0,,Unfurnished,,available,4+,,,Hydrabad
3,Bachupally,1.3,6299,2064.0,,Unfurnished,,May be not,3,,,Hydrabad
2,Miyapur,0.685,5524,1240.0,3,Unfurnished,East,May be not,2,2,Garden/Park,Hydrabad
2,others,0.51,4329,1178.0,3,Unfurnished,,May be not,2,1,,Hydrabad
3,Kompally,1.82,8180,2225.0,9,Unfurnished,North - East,May be not,4,2,Main Road,Hydrabad
2,Miyapur,0.838,6299,1330.0,,Unfurnished,,available,2,,,Hydrabad
3,others,1.36,8047,1690.0,,Unfurnished,,May be not,3,,,Hydrabad
2,others,0.64,,1200.0,1,Unfurnished,North,May be not,2,2,"Garden/Park, Main Road",Hydrabad
2,others,0.615,4800,1281.0,5,Unfurnished,East,May be not,2,1,"Garden/Park, Main Road",Hydrabad
2,Outer Ring Road,0.545,4542,1200.0,2,Semi-Furnished,East,available,2,2,"Garden/Park, Main Road",Hydrabad
3,others,0.65,4643,1400.0,2,Unfurnished,,May be not,3,2,Main Road,Hydrabad
2,others,0.7000000000000001,7361,951.0,3,Semi-Furnished,East,available,2,1,Main Road,Hydrabad
3,Yapral,0.63,4200,1500.0,1,Unfurnished,West,May be not,2,2,Garden/Park,Hydrabad
2,others,0.6,5714,1050.0,3,Unfurnished,East,available,2,2,,Hydrabad
2,Bachupally,0.6,5602,1071.0,2,Semi-Furnished,East,available,2,2,Garden/Park,Hydrabad
2,others,0.65,5285,1230.0,3,Unfurnished,North,May be not,2,,"Pool, Main Road",Hydrabad
2,others,0.59,5847,1009.0,0,Unfurnished,West,May be not,2,2,,Hydrabad
2,others,0.63,5478,1150.0,4,Unfurnished,West,May be not,2,2,,Hydrabad
3,others,1.9,12117,1568.0,1,Furnished,West,May be not,2,2,Main Road,Hydrabad
2,Uppal,0.78,6240,1250.0,1,Semi-Furnished,,May be not,2,,,Hydrabad
1,Miyapur,0.42,9333,450.0,3,Furnished,East,available,1,2,"Garden/Park, Main Road",Hydrabad
3,Kokapet,2.1,9906,2120.0,9,Unfurnished,West,May be not,3,3,Main Road,Hydrabad
2,others,0.485,4802,1010.0,3,Unfurnished,,May be not,2,,,Hydrabad
2,others,0.6,5714,1050.0,2,Semi-Furnished,,May be not,2,,,Hydrabad
2,NH 9,0.47000000000000003,4709,998.0,2,Semi-Furnished,South,available,2,1,"Garden/Park, Main Road",Hydrabad
2,others,0.4,3810,1050.0,5,Unfurnished,,May be not,2,1,Main Road,Hydrabad
2,others,0.75,7500,1000.0,1,Unfurnished,East,May be not,2,1,,Hydrabad
2,others,0.68,5574,1220.0,5,Unfurnished,,May be not,2,,,Hydrabad
4,others,3.78,126000,300.0,,Unfurnished,,available,4+,,,Hydrabad
2,others,0.38,3918,970.0,1,Unfurnished,,May be not,2,2,Main Road,Hydrabad
2,others,0.32,4324,740.0,2,Unfurnished,West,May be not,2,1,,Hydrabad
3,NH 9,1.8,9890,1820.0,3,Semi-Furnished,South,available,3,3,Main Road,Hydrabad
2,others,0.31,3179,975.0,3,Semi-Furnished,West,available,2,,Main Road,Hydrabad
3,Pragathi Nagar,0.866,5697,1520.0,1,Unfurnished,West,May be not,3,2,"Garden/Park, Main Road",Hydrabad
3,others,1.07,7133,1500.0,3,Furnished,,May be not,2,,,Hydrabad
2,Manikonda Jagir,0.9500000000000001,7037,1350.0,5,Furnished,,May be not,2,,,Hydrabad
3,others,2.3,9369,2455.0,2,Furnished,,May be not,3,,,Hydrabad
3,others,0.58,3946,1470.0,5,Unfurnished,North - East,May be not,3,3,,Hydrabad
2,others,1.4,10249,1366.0,2,Unfurnished,West,available,2,,"Garden/Park, Main Road",Hydrabad
2,others,0.34,4474,760.0,1,Unfurnished,,May be not,2,1,,Hydrabad
2,others,0.62,6526,950.0,2,Semi-Furnished,East,May be not,2,2,"Garden/Park, Main Road",Hydrabad
3,others,0.6,5455,1100.0,1,Semi-Furnished,,May be not,2,,,Hydrabad
3,Gachibowli,1.4,8368,1673.0,7,Unfurnished,,May be not,3,,,Hydrabad
2,others,0.504,3525,1430.0,5,Unfurnished,East,available,2,1,"Garden/Park, Pool, Main Road",Hydrabad
2,Bachupally,0.413,4001,1032.0,1,Unfurnished,East,available,2,1,"Garden/Park, Main Road",Hydrabad
3,others,1.6,8889,1800.0,1,Furnished,East,May be not,2,2,Main Road,Hydrabad
2,others,0.27,2842,950.0,0,Unfurnished,East,available,1,2,"Garden/Park, Main Road",Hydrabad
3,Gachibowli,1.55,9118,1700.0,2,Furnished,,May be not,3,3,,Hydrabad
4,Uppal,1.65,5500,3000.0,3,Unfurnished,North,available,4+,4,Main Road,Hydrabad
2,others,1.0,9132,1095.0,1,Unfurnished,North,available,2,2,Main Road,Hydrabad
2,Pragathi Nagar,0.665,6045,1100.0,1,Furnished,North,May be not,2,1,Garden/Park,Hydrabad
2,others,0.41000000000000003,4481,915.0,3,Semi-Furnished,,May be not,2,,,Hydrabad
2,others,1.2,8889,1350.0,10+,Unfurnished,East,available,2,1,Main Road,Hydrabad
2,Kompally,0.8,6015,1330.0,2,Furnished,,May be not,2,,,Hydrabad
2,others,0.45,4500,1000.0,3,Semi-Furnished,,available,2,1,Main Road,Hydrabad
2,others,0.34600000000000003,3264,1060.0,2,Semi-Furnished,West,May be not,2,2,,Hydrabad
2,others,0.65,6226,1044.0,4,Semi-Furnished,South,May be not,2,1,Main Road,Hydrabad
3,Banjara Hills,3.0,12500,2400.0,8,Semi-Furnished,,May be not,3,,,Hydrabad
4,others,1.3,4333,3000.0,9,Semi-Furnished,,May be not,4,,,Hydrabad
2,others,0.45,3913,1150.0,5,Unfurnished,North - East,May be not,2,1,Main Road,Hydrabad
2,others,0.55,5641,975.0,4,Semi-Furnished,,May be not,2,1,"Garden/Park, Main Road",Hydrabad
3,Outer Ring Road,1.35,5747,2349.0,1,Furnished,,May be not,3,,,Hydrabad
2,others,0.33799999999999997,2700,1252.0,2,Unfurnished,,May be not,2,1,,Hydrabad
2,others,0.3,4032,744.0,3,Unfurnished,,May be not,2,2,,Hydrabad
3,others,1.55,6813,2275.0,3,Semi-Furnished,North,available,4,2,,Hydrabad
2,NH 9,0.6,7059,850.0,0,Unfurnished,South,May be not,2,1,,Hydrabad
2,others,0.55,5366,1025.0,2,Unfurnished,East,May be not,2,1,Main Road,Hydrabad
3,others,0.75,5515,1360.0,1,Furnished,North,May be not,2,2,,Hydrabad
2,Outer Ring Road,0.662,5534,1196.0,3,Unfurnished,North,available,2,1,Main Road,Hydrabad
3,others,1.07,7000,1534.0,,Unfurnished,,available,3,,,Hydrabad
2,Outer Ring Road,0.7000000000000001,6211,1127.0,2,Unfurnished,West,May be not,2,2,"Main Road, Garden/Park",Hydrabad
2,others,0.3,2727,1100.0,3,Unfurnished,East,May be not,2,1,Main Road,Hydrabad
2,others,0.55,4762,1155.0,1,Unfurnished,North,May be not,2,2,Main Road,Hydrabad
3,others,1.12,,2120.0,7,Unfurnished,West,available,3,2,"Garden/Park, Pool, Main Road",Hydrabad
3,Narsingi,0.9,5625,1600.0,2,Unfurnished,,May be not,2,1,Main Road,Hydrabad
4,others,1.87,7192,2600.0,3,Furnished,,May be not,4,,,Hydrabad
2,others,0.4,3791,1055.0,5,Unfurnished,North - West,available,2,1,Main Road,Hydrabad
2,Yapral,0.47000000000000003,4700,1000.0,1,Unfurnished,West,May be not,2,2,Garden/Park,Hydrabad
2,Outer Ring Road,0.485,4025,1205.0,4,Unfurnished,West,May be not,2,2,,Hydrabad
3,others,1.25,7891,1584.0,0,Unfurnished,East,May be not,3,2,"Garden/Park, Pool, Main Road",Hydrabad
3,NH 9,2.92,10429,2800.0,1,Semi-Furnished,North - East,available,3,2,Main Road,Hydrabad
2,others,0.9500000000000001,8155,1165.0,2,Furnished,,May be not,2,2,,Hydrabad
2,others,0.48,4388,1094.0,5,Semi-Furnished,,May be not,2,,,Hydrabad
3,others,1.05,6462,1625.0,3,Semi-Furnished,,May be not,3,,Main Road,Hydrabad
3,others,0.9500000000000001,5648,1682.0,2,Unfurnished,East,May be not,3,2,,Hydrabad
3,Kompally,1.6,6950,2302.0,3,Unfurnished,West,May be not,3,3,Main Road,Hydrabad
3,Bachupally,1.2,6685,1795.0,1,Unfurnished,East,available,3,2,"Garden/Park, Pool, Main Road",Hydrabad
2,others,0.65,5462,1190.0,3,Unfurnished,East,May be not,2,1,,Hydrabad
3,others,2.0,9091,2200.0,2,Unfurnished,West,May be not,3,1,Main Road,Hydrabad
3,others,0.965,6303,1531.0,5,,West,available,2,2,"Garden/Park, Main Road",Hydrabad
3,others,0.68,,1333.0,3,Unfurnished,South,available,3,1,,Hydrabad
3,others,1.0,5456,1833.0,4,Furnished,North - East,available,3,2,Main Road,Hydrabad
2,others,0.58,5524,1050.0,2,Unfurnished,,May be not,2,,,Hydrabad
2,others,0.53,5166,1026.0,0,Unfurnished,West,May be not,2,1,,Hydrabad
3,Kompally,1.12,5209,2150.0,1,Unfurnished,,May be not,3,2,Main Road,Hydrabad
3,others,0.787,4999,1574.0,1,Unfurnished,East,available,3,2,Main Road,Hydrabad
2,others,0.7000000000000001,5833,1200.0,4,Semi-Furnished,North,available,2,,Main Road,Hydrabad
3,Tellapur,1.7,8161,2083.0,8,Furnished,,May be not,3,2,,Hydrabad
1,others,0.25,3846,650.0,2,Unfurnished,West,May be not,1,1,Main Road,Hydrabad
2,others,0.55,,1147.0,1,Furnished,North,May be not,2,1,Main Road,Hydrabad
1,others,0.23,3538,650.0,2,Unfurnished,West,May be not,1,1,Main Road,Hydrabad
2,others,0.6,4918,1220.0,1,Furnished,West,available,2,2,Main Road,Hydrabad
2,others,0.68,6182,1100.0,2,Unfurnished,North - East,May be not,2,1,,Hydrabad
2,others,0.35000000000000003,3684,950.0,2,Semi-Furnished,,May be not,2,,,Hydrabad
3,others,2.41,13000,1860.0,,,,May be not,,,,Hydrabad
2,others,0.56,4469,1253.0,1,Unfurnished,,May be not,2,1,,Hydrabad
3,others,0.831,4751,1749.0,1,Unfurnished,,available,3,2,,Hydrabad
2,others,1.15,9048,1271.0,8,Semi-Furnished,West,May be not,2,2,Main Road,Hydrabad
2,others,0.44,,1037.0,1,Unfurnished,East,May be not,2,2,,Hydrabad
2,others,0.35000000000000003,4654,752.0,3,Semi-Furnished,South,May be not,2,2,Main Road,Hydrabad
3,others,1.9,9769,1945.0,7,Unfurnished,East,available,3,1,Garden/Park,Hydrabad
2,others,0.85,8095,1050.0,2,Unfurnished,North,May be not,2,,"Garden/Park, Main Road",Hydrabad
2,others,0.9500000000000001,8085,1175.0,1,Semi-Furnished,East,May be not,2,2,"Main Road, Garden/Park",Hydrabad
2,others,0.9,,1050.0,1,Unfurnished,,May be not,2,2,,Hydrabad
3,others,1.7,10526,1615.0,3,Semi-Furnished,West,available,3,2,,Hydrabad
2,Miyapur,0.75,6122,1225.0,5,Semi-Furnished,East,May be not,2,2,,Hydrabad
3,Pragathi Nagar,0.77,5366,1435.0,0,Furnished,West,available,3,,Garden/Park,Hydrabad
2,others,0.48,5647,850.0,1,Furnished,North - West,May be not,2,1,Main Road,Hydrabad
1,others,5.25,13629,3852.0,2,Unfurnished,East,available,2,,,Hydrabad
3,Uppal,0.75,4902,1530.0,4,Unfurnished,,May be not,3,2,,Hydrabad
2,NH 9,0.9500000000000001,7037,1350.0,1,Semi-Furnished,East,May be not,2,2,"Garden/Park, Main Road",Hydrabad
2,others,0.65,5159,1260.0,1,Unfurnished,East,May be not,2,2,Main Road,Hydrabad
2,Chanda Nagar,0.62,5561,1115.0,2,Unfurnished,East,May be not,2,2,Main Road,Hydrabad
3,Outer Ring Road,0.71,4837,1468.0,2,Unfurnished,East,May be not,3,2,Main Road,Hydrabad
2,others,0.5700000000000001,5429,1050.0,3,Unfurnished,East,May be not,2,2,Main Road,Hydrabad
2,NH 9,1.3,8228,1580.0,4,Semi-Furnished,,May be not,2,,,Hydrabad
3,others,1.9,9048,2100.0,10+,Unfurnished,East,May be not,3,2,"Garden/Park, Pool, Main Road",Hydrabad
4+,others,1.2,5217,2300.0,0,Unfurnished,,May be not,4+,3,,Hydrabad
3,others,0.87,5438,1600.0,5,Furnished,,May be not,3,2,,Hydrabad
2,others,0.85,6939,1225.0,5,Semi-Furnished,,May be not,2,,,Hydrabad
1,Chanda Nagar,0.52,7122,730.0,3,Furnished,East,available,2,1,Main Road,Hydrabad
2,others,1.04,,1445.0,1,Semi-Furnished,West,available,2,1,Main Road,Hydrabad
2,others,0.47000000000000003,5497,855.0,4,Unfurnished,East,May be not,2,1,Main Road,Hydrabad
3,others,0.935,5500,1700.0,2,Unfurnished,North,May be not,3,3,Main Road,Hydrabad
2,others,0.55,5670,970.0,3,Unfurnished,,May be not,2,1,,Hydrabad
3,Manikonda Jagir,1.32,7928,1665.0,10,Semi-Furnished,East,May be not,3,2,"Garden/Park, Pool, Main Road",Hydrabad
3,others,1.5,7895,1900.0,2,Unfurnished,East,May be not,2,4,,Hydrabad
1,others,0.22,4000,550.0,1,Furnished,East,May be not,1,2,,Hydrabad
2,Kokapet,1.5,11811,1270.0,10+,Unfurnished,West,May be not,2,3,"Garden/Park, Pool, Main Road",Hydrabad
3,others,1.25,5435,2300.0,2,Unfurnished,East,May be not,3,1,,Hydrabad
4+,Uppal,4.2,17032,2466.0,,,,May be not,,,,Hydrabad
2,others,0.7000000000000001,,1240.0,2,Unfurnished,,May be not,2,1,,Hydrabad
2,Nizampet,0.43,4019,1070.0,3,Furnished,North - West,May be not,2,2,"Garden/Park, Main Road",Hydrabad
4,others,1.3,7514,1730.0,10+,Unfurnished,,May be not,3,,,Hydrabad
2,others,0.55,5131,1072.0,5,Unfurnished,,May be not,2,,,Hydrabad
2,others,0.7000000000000001,,1150.0,1,Semi-Furnished,West,May be not,2,1,,Hydrabad
4+,others,4.0,7784,5139.0,4,Furnished,East,May be not,4+,2,Main Road,Hydrabad
2,others,0.51,4857,1050.0,4,Furnished,North - West,May be not,2,2,"Garden/Park, Pool",Hydrabad
3,Kondapur,3.93,9500,4137.0,10+,Semi-Furnished,East,available,3,1,"Garden/Park, Main Road",Hydrabad
3,others,1.06,6401,1656.0,8,Unfurnished,West,available,3,1,Garden/Park,Hydrabad
2,others,1.0,8333,1200.0,0,Unfurnished,East,May be not,2,2,"Pool, Garden/Park, Main Road",Hydrabad
2,others,0.58,5426,1069.0,2,Unfurnished,North - East,May be not,2,2,Main Road,Hydrabad
3,Pragathi Nagar,0.9500000000000001,5523,1720.0,2,Unfurnished,West,May be not,3,2,Garden/Park,Hydrabad
3,others,2.3,10773,2135.0,3,Unfurnished,,May be not,3,,,Hydrabad
4+,others,1.45,3452,4200.0,3,Unfurnished,,May be not,4+,,,Hydrabad
2,others,0.81,,1100.0,4,Furnished,East,May be not,2,2,,Hydrabad
3,others,0.7000000000000001,3500,2000.0,6,Semi-Furnished,East,May be not,2,3,Main Road,Hydrabad
2,others,0.5,4630,1080.0,1,Semi-Furnished,,May be not,2,2,,Hydrabad
