,bhk,price_sqft_price,Carpet_Area,SuperArea,Status,Floor,Transaction,Furnishing,facing,Society,Ownership,Car_Parking,Bathroom,Balcony,overlooking,Under_Construction
229,"3 BHK Apartment for Sale in Manchirevula, Outer Ring Road Hyderabad","1.43 Cr6,500 per sqft",NAN,2200 sqft,NAN,3 out of 5,New Property,Unfurnished,West,NAN,Freehold,2 Covered,3,2,Main Road,Poss. by Aug '24
230,3 BHK Apartment for Sale in Kondapur Hyderabad,"2.34 Cr9,300 per sqft",1620 sqft,NAN,Ready to Move,18 out of 19,New Property,Unfurnished,West,NAN,Freehold,2 Covered,3,2,"Garden/Park, Main Road",NAN
231,"2 BHK Apartment for Sale in Abhudaya Nagar Colony, Bandlaguda Hyderabad","66.5 Lac5,556 per sqft",958 sqft,NAN,Ready to Move,4 out of 5,New Property,Unfurnished,West,NAN,Freehold,1 Covered,2,1,Main Road,NAN
232,"3 BHK Apartment for Sale in Uppal, NH 2 2 Hyderabad","1 Cr5,405 per sqft",1550 sqft,NAN,Ready to Move,3 out of 5,Resale,Unfurnished,North,NAN,Freehold,NAN,3,2,Main Road,NAN
233,3 BHK Apartment for Sale in Manikonda Jagir Hyderabad,"72 Lac5,333 per sqft",1337 sqft,NAN,Ready to Move,3 out of 4,Resale,Unfurnished,North,NAN,Freehold,NAN,2,3,Main Road,NAN
234,4 BHK Apartment for Sale in Gandhi Nagar Kavadiguda Hyderabad,"3.64 Cr10,000 per sqft",2600 sqft,NAN,Ready to Move,4 out of 5,Resale,Furnished,North - East,NAN,Freehold,3 Covered,4,2,NAN,NAN
235,2 BHK Apartment for Sale in Pragathi Nagar Road Hyderabad,"69 Lac5,750 per sqft",1101 sqft,NAN,Ready to Move,1 out of 1,Resale,Semi-Furnished,West,NAN,Freehold,"1 Covered,",2,NAN,Main Road,NAN
236,2 BHK Apartment for Sale in Ameenpur Plots Hyderabad,"60 Lac5,000 per sqft",1105 sqft,NAN,Ready to Move,5 out of 5,Resale,Unfurnished,North,NAN,Freehold,NAN,2,2,Main Road,NAN
237,3 BHK Apartment for Sale in Puppalguda Hyderabad,"1.50 Cr8,021 per sqft",1800 sqft,NAN,Ready to Move,4 out of 4,Resale,Semi-Furnished,North,NAN,Freehold,1 Open,2,NAN,Main Road,NAN
238,2 BHK Apartment for Sale in Kharmanghat Hyderabad,"53 Lac4,609 per sqft",1050 sqft,NAN,Ready to Move,3 out of 5,Resale,Unfurnished,West,NAN,Freehold,NAN,2,1,NAN,NAN
239,"3 BHK Apartment for Sale in LB Nagar, NH 9 Hyderabad","1.12 Cr8,582 per sqft",1205 sqft,NAN,Ready to Move,1 out of 5,Resale,Unfurnished,East,NAN,Freehold,1 Covered,3,2,Main Road,NAN
240,3 BHK Apartment for Sale in Jubilee Hills Hyderabad,"1.75 Cr10,606 per sqft",1600 sqft,NAN,Ready to Move,1 out of 5,Resale,Semi-Furnished,NAN,NAN,NAN,"1 Covered,",3,3,Main Road,NAN
241,2 BHK Apartment for Sale in Nacharam Hyderabad,"65 Lac6,019 per sqft",1000 sqft,NAN,Ready to Move,1 out of 5,Resale,Semi-Furnished,West,NAN,Freehold,1 Covered,2,2,Main Road,NAN
242,3 BHK Apartment for Sale in Nizampet Road Hyderabad,"86.5 Lac4,494 per sqft",1825 sqft,NAN,Ready to Move,1 out of 4,Resale,Furnished,South,NAN,Freehold,1 Covered,3,3,Main Road,NAN
243,3 BHK Apartment for Sale in Jubilee Hills Hyderabad,"1.60 Cr6,400 per sqft",2400 sqft,NAN,Ready to Move,4 out of 5,New Property,Unfurnished,East,NAN,Freehold,"1 Covered,",3,1,NAN,NAN
244,3 BHK Apartment for Sale in Hastinapuram Hyderabad,"1.50 Cr6,522 per sqft",2010 sqft,NAN,Ready to Move,2 out of 4,Resale,Unfurnished,East,NAN,Freehold,NAN,3,3,NAN,NAN
245,3 BHK Apartment for Sale in Kompally Hyderabad,"1.30 Cr8,525 per sqft",1500 sqft,NAN,Ready to Move,8 out of 9,Resale,Unfurnished,North,NAN,Freehold,2 Covered,2,2,"Garden/Park, Main Road",NAN
246,2 BHK Apartment for Sale in Kothapet Hyderabad,"55 Lac4,911 per sqft",1020 sqft,NAN,Ready to Move,5 out of 5,Resale,Semi-Furnished,South,NAN,Freehold,NAN,2,2,NAN,NAN
247,"3 BHK Apartment for Sale in Narsingi, Outer Ring Road Hyderabad","85 Lac6,538 per sqft",1200 sqft,NAN,Ready to Move,4 out of 5,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,Main Road,NAN
248,3 BHK Apartment for Sale in Kharmanghat Hyderabad,"95 Lac4,657 per sqft",1900 sqft,NAN,Ready to Move,3 out of 5,Resale,Unfurnished,East,NAN,Freehold,NAN,3,1,Main Road,NAN
249,"3 BHK Builder Floor for Sale in Basheer Bagh, NH 7 Hyderabad","2.05 Cr11,988 per sqft",1600 sqft,NAN,Ready to Move,5 out of 6,Resale,Semi-Furnished,East,NAN,Freehold,NAN,3,2,NAN,NAN
250,2 BHK Builder Floor for Sale in Nizampet Road Hyderabad,"60 Lac6,000 per sqft",901 sqft,NAN,Ready to Move,4 out of 5,Resale,Semi-Furnished,West,NAN,Freehold,"1 Covered,",2,NAN,Main Road,NAN
251,"3 BHK Apartment for Sale in Erragadda, NH 9 Hyderabad","1.90 Cr10,597 per sqft",NAN,1793 sqft,Ready to Move,4 out of 15,Resale,Unfurnished,West,NAN,Freehold,2 Covered,3,1,Garden/Park,NAN
252,"2 BHK Apartment for Sale in Miyapur, NH 9 Hyderabad","60 Lac5,455 per sqft",980 sqft,NAN,Ready to Move,2 out of 4,Resale,Unfurnished,East,NAN,Power Of Attorney,NAN,2,1,Main Road,NAN
253,"2 BHK Apartment for Sale in Kachiguda, NH 2 2 Hyderabad","55 Lac5,446 per sqft",910 sqft,NAN,Ready to Move,1 out of 3,Resale,Unfurnished,East,NAN,Freehold,NAN,2,3,NAN,NAN
254,3 BHK Apartment for Sale in Seethaphalmandi Hyderabad,"1.20 Cr7,059 per sqft",1600 sqft,NAN,Ready to Move,2 out of 5,Resale,Semi-Furnished,East,NAN,Freehold,"1 Covered,",3,3,NAN,NAN
255,"3 BHK Builder Floor for Sale in Boduppal, NH 2 2 Hyderabad","65 Lac4,268 per sqft",1400 sqft,NAN,Ready to Move,4 out of 5,Resale,Unfurnished,North - East,NAN,Freehold,NAN,2,2,NAN,NAN
256,"2 BHK Apartment for Sale in Bowrampet, Outer Ring Road Hyderabad","55 Lac4,846 per sqft",1135 sqft,NAN,Ready to Move,3 out of 5,Resale,Furnished,North - East,NAN,Freehold,NAN,2,2,"Garden/Park, Main Road",NAN
257,"3 BHK Apartment for Sale in Build well acropolis fatullaguda Anand nagar Chintalkunta, Hyderabad Hyderabad","77 Lac6,353 per sqft",NAN,1212 sqft,Ready to Move,3 out of 5,Resale,Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
258,4 BHK Builder Floor for Sale in Yakhutpura Hyderabad,"50 Lac3,509 per sqft",NAN,1425 sqft,Ready to Move,6 out of 6,Resale,Unfurnished,East,NAN,Freehold,NAN,3,1,Main Road,NAN
259,"3 BHK Apartment for Sale in Ramnagar Gundu, Adikmet, NH 2 2 Hyderabad","1.25 Cr7,852 per sqft",NAN,1592 sqft,Ready to Move,4 out of 4,Resale,Semi-Furnished,East,NAN,Freehold,NAN,3,4,NAN,NAN
260,2 BHK Apartment for Sale in Kondapur Hyderabad,"1.35 Cr9,643 per sqft",NAN,1400 sqft,Ready to Move,16 out of 30,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,"Pool, Garden/Park, Main Road",NAN
261,3 BHK Apartment for Sale in Himayatnagar Hyderabad,"2 Cr10,000 per sqft",1600 sqft,NAN,Ready to Move,Upper Basement out of 7,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,1,NAN,NAN
262,"3 BHK Apartment for Sale in Kokapet, Outer Ring Road Hyderabad","2.50 Cr13,889 per sqft",NAN,1800 sqft,Ready to Move,13 out of 17,Resale,NAN,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
263,"2 BHK Apartment for Sale in Pocharam, NH 2 2 Hyderabad","62 Lac4,500 per sqft",1377 sqft,NAN,Ready to Move,1 out of 5,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,2,"Garden/Park, Pool, Main Road",NAN
264,3 BHK Apartment for Sale in The platinum oaks Hyderabad,"84 Lac5,250 per sqft",1600 sqft,NAN,Ready to Move,2 out of 4,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,1,Main Road,NAN
265,"3 BHK Apartment for Sale in Narsingi, Outer Ring Road Hyderabad","90.1 Lac6,000 per sqft",1350 sqft,NAN,NAN,4 out of 5,New Property,Unfurnished,West,NAN,Freehold,NAN,3,1,Main Road,Poss. by Nov '24
266,2 BHK Apartment for Sale in Tirumalagiri Hyderabad,"1.72 Cr9,582 per sqft",1700 sqft,NAN,Ready to Move,3 out of 5,Resale,Semi-Furnished,North,NAN,Freehold,2 Covered,2,1,Main Road,NAN
267,3 BHK Apartment for Sale in Ashoknager Hyderabad,"1.70 Cr8,500 per sqft",1800 sqft,NAN,Ready to Move,2 out of 5,Resale,Unfurnished,North,NAN,Freehold,NAN,3,2,Main Road,NAN
268,4 BHK Apartment for Sale in Kondapur Hyderabad,"4.40 Cr15,068 per sqft",NAN,2920 sqft,Ready to Move,20 out of 30,Resale,Unfurnished,West,NAN,NAN,2 Covered,4,3,Main Road,NAN
269,3 BHK Apartment for Sale in Kondapur Hyderabad,"2.05 Cr11,141 per sqft",1326 sqft,NAN,Ready to Move,15 out of 19,Resale,Unfurnished,West,NAN,Freehold,NAN,3,3,Main Road,NAN
270,3 BHK Apartment for Sale in suma residency Hyderabad,"1.26 Cr7,326 per sqft",1600 sqft,NAN,Ready to Move,5 out of 5,Resale,Semi-Furnished,North - East,NAN,Freehold,1 Covered,3,1,"Garden/Park, Main Road",NAN
271,"3 BHK Apartment for Sale in Narsingi, Outer Ring Road Hyderabad","1.58 Cr8,500 per sqft",1500 sqft,NAN,NAN,28 out of 40,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,1,Garden/Park,Poss. by Jun '24
272,3 BHK Apartment for Sale in Masjid Banda Hyderabad,"2.06 Cr11,977 per sqft",NAN,1720 sqft,Ready to Move,17 out of 18,New Property,Unfurnished,East,NAN,Freehold,NAN,3,2,Garden/Park,NAN
273,"3 BHK Apartment for Sale in Miyapur, NH 9 Hyderabad","1.02 Cr6,799 per sqft",NAN,1510 sqft,NAN,11 out of 42,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,1,"Garden/Park, Main Road",Poss. by Jul '27
274,3 BHK Builder Floor for Sale in Mokila Hyderabad,"67.5 Lac4,698 per sqft",1077 sqft,NAN,NAN,5 out of 5,New Property,Unfurnished,West,NAN,Freehold,1 Covered,3,2,"Garden/Park, Pool, Main Road",Poss. by Dec '24
275,"3 BHK Apartment for Sale in Kukatpally, NH 9 Hyderabad","89.5 Lac5,491 per sqft",1630 sqft,NAN,Ready to Move,1 out of 5,New Property,Unfurnished,North - East,NAN,Freehold,NAN,3,1,Garden/Park,NAN
276,3 BHK Apartment for Sale in Lumbini Enclave Hyderabad,"90 Lac6,429 per sqft",1300 sqft,NAN,Ready to Move,3 out of 5,Resale,Semi-Furnished,North - East,NAN,Freehold,2 Covered,2,1,Main Road,NAN
277,2 BHK Apartment for Sale in Hyderabad,"78 Lac5,769 per sqft",1200 sqft,NAN,Ready to Move,1 out of 5,New Property,Unfurnished,West,NAN,Freehold,NAN,2,2,"Garden/Park, Main Road",NAN
278,"3 BHK Apartment for Sale in Moosapet, NH 9 Hyderabad","2.50 Cr8,977 per sqft",2500 sqft,NAN,Ready to Move,Ground out of 11,New Property,Unfurnished,East,NAN,Freehold,"1 Covered,",3,2,Garden/Park,NAN
279,4 BHK Apartment for Sale in Anjaneya Nagar Hyderabad,"3.30 Cr10,280 per sqft",3000 sqft,NAN,Ready to Move,24 out of 25,Resale,Unfurnished,East,NAN,Freehold,"2 Covered,",4,3,Main Road,NAN
280,4 BHK Apartment for Sale in Parvathi Nagar Madhapur Hyderabad,"3.74 Cr13,381 per sqft",2423 sqft,NAN,Ready to Move,6 out of 19,Resale,Furnished,West,NAN,Freehold,"2 Covered,",3,4,"Garden/Park, Pool",NAN
281,2 BHK Apartment for Sale in New Malakpet Hyderabad,"55 Lac5,670 per sqft",900 sqft,NAN,Ready to Move,2 out of 3,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,1,"Garden/Park, Main Road",NAN
282,2 BHK Apartment for Sale in Anand Nagar Bandlaguda Hyderabad,"65 Lac5,677 per sqft",1100 sqft,NAN,Ready to Move,3 out of 5,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,Main Road,NAN
283,"2 BHK Apartment for Sale in Miyapur, NH 9 Hyderabad","45 Lac3,947 per sqft",1080 sqft,NAN,Ready to Move,1 out of 4,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,2,Main Road,NAN
284,2 BHK Apartment for Sale in Bachupally Hyderabad,"1.05 Cr8,222 per sqft",NAN,1277 sqft,Ready to Move,5 out of 5,Resale,Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
285,2 BHK Apartment for Sale in Mahadevpur Colony Hyderabad,"53 Lac5,248 per sqft",920 sqft,NAN,Ready to Move,2 out of 5,Resale,Unfurnished,West,NAN,Freehold,NAN,2,1,Main Road,NAN
286,3 BHK Apartment for Sale in Gachibowli Hyderabad,"1.80 Cr10,989 per sqft",NAN,1638 sqft,Ready to Move,7 out of 13,Resale,Unfurnished,NAN,NAN,Freehold,NAN,3,1,NAN,NAN
287,"3 BHK Builder Floor for Sale in Pragathi Nagar, Kukatpally Hyderabad","1.20 Cr5,581 per sqft",NAN,2150 sqft,Ready to Move,Ground out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
288,3 BHK Apartment for Sale in HMT Swarnapuri Colony Hyderabad,"90 Lac6,977 per sqft",1040 sqft,NAN,Ready to Move,4 out of 5,Resale,Semi-Furnished,West,NAN,Freehold,2 Covered,2,1,Garden/Park,NAN
289,"3 BHK Apartment for Sale in Peerzadiguda, NH 2 2 Hyderabad","92 Lac5,700 per sqft",NAN,1614 sqft,Ready to Move,1 out of 5,Resale,Unfurnished,North - East,NAN,Freehold,NAN,3,1,NAN,NAN
290,"4 BHK Apartment for Sale in DD Colony, Amberpet Hyderabad","3.50 Cr11,609 per sqft",NAN,3015 sqft,Ready to Move,5 out of 5,Resale,Furnished,North - East,NAN,Freehold,NAN,4,1,Main Road,NAN
291,3 BHK Apartment for Sale in Nagole Hyderabad,83 Lac,1465 sqft,NAN,Ready to Move,2 out of 5,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,1,Main Road,NAN
292,3 BHK Apartment for Sale in Gachibowli Hyderabad,"4 Cr12,251 per sqft",2600 sqft,NAN,Ready to Move,4 out of 20,Resale,Unfurnished,West,NAN,Freehold,NAN,4,2,"Garden/Park, Pool",NAN
293,3 BHK Apartment for Sale in Medchal Hyderabad,"56.7 Lac4,500 per sqft",1008 sqft,NAN,Ready to Move,2 out of 5,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,NAN,Main Road,NAN
294,"5 BHK Penthouse for Sale in Banjara Hills, NH 9 Hyderabad","1.85 Cr3,467 per sqft",2826 sqft,NAN,NAN,4 out of 5,Resale,Unfurnished,East,NAN,Freehold,NAN,5,6,Main Road,NAN
295,3 BHK Apartment for Sale in Hyderabad,"1.04 Cr5,503 per sqft",1890 sqft,NAN,Ready to Move,Ground out of 5,Resale,Unfurnished,West,NAN,Freehold,NAN,3,2,"Garden/Park, Main Road",NAN
296,"2 BHK Apartment for Sale in Uppal Kalan, Hyderabad Hyderabad","65 Lac5,200 per sqft",1100 sqft,NAN,Ready to Move,2 out of 4,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,1,"Garden/Park, Main Road",NAN
297,"3 BHK Apartment for Sale in Banjara Hills, NH 9 Hyderabad","3.16 Cr13,000 per sqft",NAN,2438 sqft,Ready to Move,3 out of 6,Resale,Unfurnished,North,NAN,Freehold,2 Covered,3,1,NAN,NAN
298,3 BHK Apartment for Sale in Sri Nagar Colony Hyderabad,"2.55 Cr10,200 per sqft",2500 sqft,NAN,Ready to Move,1 out of 5,Resale,Furnished,North,NAN,Freehold,1 Covered,3,2,Main Road,NAN
299,"2 BHK Apartment for Sale in Pragathi Nagar, Kukatpally Hyderabad",70 Lac,1050 sqft,NAN,Ready to Move,2 out of 4,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,1,Main Road,NAN
300,3 BHK Apartment for Sale in Medchal Hyderabad,"76 Lac4,750 per sqft",1600 sqft,NAN,Ready to Move,2 out of 5,Resale,Unfurnished,West,NAN,Co-operative Society,1 Covered,3,NAN,Garden/Park,NAN
301,3 BHK Apartment for Sale in Mallapur Hyderabad,"99.5 Lac7,107 per sqft",1300 sqft,NAN,Ready to Move,2 out of 10,Resale,Semi-Furnished,East,NAN,Freehold,"1 Covered,",2,1,"Garden/Park, Pool, Main Road",NAN
302,"2 BHK Apartment for Sale in Bairamalguda, Karmanghat Hyderabad","75 Lac5,690 per sqft",1218 sqft,NAN,Ready to Move,5 out of 5,New Property,Unfurnished,East,NAN,Freehold,NAN,2,1,Main Road,NAN
303,"3 BHK Apartment for Sale in Sun City, Bandlaguda, Chevella Road Hyderabad","82 Lac5,125 per sqft",NAN,1600 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,East,NAN,Freehold,1 Covered,3,2,Main Road,NAN
304,3 BHK Builder Floor for Sale in Puppalguda Hyderabad,"1.04 Cr6,500 per sqft",1500 sqft,NAN,Ready to Move,2 out of 6,Resale,Unfurnished,East,NAN,Freehold,NAN,3,1,Main Road,NAN
305,3 BHK Apartment for Sale in Kowkoor Hyderabad,80 Lac,1515 sqft,NAN,Ready to Move,5 out of 5,Resale,Semi-Furnished,East,NAN,Freehold,10 Covered,3,1,Garden/Park,NAN
306,4 BHK Apartment for Sale in Chitrapuri Colony Hyderabad,"2.10 Cr8,077 per sqft",2509 sqft,NAN,Ready to Move,3 out of 6,Resale,Semi-Furnished,West,NAN,Freehold,2 Covered,3,2,NAN,NAN
307,2 BHK Apartment for Sale in Kompally Hyderabad,"48.2 Lac4,500 per sqft",800 sqft,NAN,NAN,3 out of 5,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,2,"Garden/Park, Pool, Main Road",Poss. by Mar '25
308,3 BHK Apartment for Sale in Madhava Nagar Saidabad Hyderabad,"1.20 Cr7,203 per sqft",NAN,1666 sqft,Ready to Move,5 out of 5,Resale,Furnished,North,NAN,Freehold,1 Covered,3,1,NAN,NAN
309,"3 BHK Apartment for Sale in Mansoorabad, NH 9 Hyderabad","1.60 Cr6,667 per sqft",1800 sqft,NAN,Ready to Move,5 out of 5,New Property,Semi-Furnished,East,NAN,Freehold,NAN,4,3,NAN,NAN
310,"3 BHK Apartment for Sale in Kavadiguda, NH 7 Hyderabad","2.20 Cr11,110 per sqft",1800 sqft,NAN,Ready to Move,1 out of 5,Resale,Unfurnished,East,NAN,Freehold,NAN,3,2,"Garden/Park, Main Road",NAN
311,2 BHK Apartment for Sale in Czech Colony Hyderabad,"93 Lac8,158 per sqft",NAN,1140 sqft,Ready to Move,3 out of 5,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
312,"2 BHK Apartment for Sale in Kollur, Outer Ring Road Hyderabad","86.6 Lac6,300 per sqft",1057 sqft,NAN,NAN,6 out of 23,Resale,Unfurnished,North,NAN,Freehold,1 Covered,2,1,Garden/Park,Poss. by Jun '26
313,3 BHK Apartment for Sale in HUDA Layout Nalagandla Hyderabad,"99 Lac6,513 per sqft",NAN,1520 sqft,NAN,2 out of 5,New Property,Unfurnished,North,NAN,Freehold,NAN,3,2,Garden/Park,Poss. by Aug '24
314,"3 BHK Apartment for Sale in Canara Nagar, Peerzadiguda Hyderabad","99 Lac6,832 per sqft",1160 sqft,NAN,NAN,5 out of 5,Resale,Semi-Furnished,North,NAN,Freehold,1 Covered,3,2,NAN,Poss. by Sep '24
315,"3 BHK Apartment for Sale in Alkapur Township, Manikonda, Outer Ring Road Hyderabad","98 Lac5,600 per sqft",1300 sqft,NAN,NAN,3 out of 4,New Property,Semi-Furnished,North,NAN,Freehold,NAN,3,3,Main Road,Poss. by Apr '25
316,"3 BHK Apartment for Sale in Pragathi Nagar, Kukatpally Hyderabad","87 Lac5,724 per sqft",1170 sqft,NAN,Ready to Move,4 out of 5,New Property,Unfurnished,NAN,NAN,Freehold,NAN,3,3,Garden/Park,NAN
317,2 BHK Apartment for Sale in Appa Junction Area Hyderabad,"65 Lac5,350 per sqft",NAN,1215 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,NAN,NAN,Freehold,1 Covered,2,1,Main Road,NAN
318,3 BHK Apartment for Sale in SBH Colony New Malakpet Hyderabad,"1.80 Cr9,000 per sqft",NAN,2000 sqft,Ready to Move,5 out of 5,New Property,Semi-Furnished,East,NAN,Freehold,NAN,3,2,Main Road,NAN
319,"2 BHK Apartment for Sale in Isnapur, Outer Ring Road Hyderabad","45 Lac4,592 per sqft",850 sqft,NAN,Ready to Move,1 out of 4,New Property,Unfurnished,East,NAN,Freehold,NAN,2,1,NAN,NAN
320,3 BHK Apartment for Sale in Raja Rajeshwara Nagar Hyderabad,"1.30 Cr8,525 per sqft",1525 sqft,NAN,Ready to Move,5 out of 5,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,3,1,Garden/Park,NAN
321,2 BHK Apartment for Sale in Nizampet Hyderabad,"95 Lac8,190 per sqft",NAN,1160 sqft,Ready to Move,4 out of 5,Resale,Furnished,East,NAN,Freehold,1 Covered,2,NAN,Garden/Park,NAN
322,2 BHK Apartment for Sale in Shastripuram Colony Hyderabad,"45 Lac4,500 per sqft",NAN,1000 sqft,NAN,2 out of 5,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
323,3 BHK Apartment for Sale in Bachupally Hyderabad,"1.99 Cr11,049 per sqft",1480 sqft,NAN,Ready to Move,2 out of 20,Resale,Unfurnished,East,NAN,Freehold,NAN,3,3,"Garden/Park, Pool, Main Road",NAN
324,2 BHK Apartment for Sale in Rampally Hyderabad,"50 Lac4,098 per sqft",1050 sqft,NAN,Ready to Move,3 out of 5,Resale,Furnished,East,NAN,Freehold,1 Covered,2,NAN,Main Road,NAN
325,3 BHK Apartment for Sale in Anand Nagar Bandlaguda Hyderabad,"1.45 Cr6,500 per sqft",1500 sqft,NAN,Ready to Move,3 out of 5,Resale,Unfurnished,West,NAN,Freehold,1 Covered,3,NAN,NAN,NAN
326,3 BHK Apartment for Sale in Attapur Hyderabad,"84.5 Lac6,377 per sqft",NAN,1325 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,East,NAN,Freehold,NAN,3,2,Main Road,NAN
327,"3 BHK Builder Floor for Sale in Kismatpur, Outer Ring Road Hyderabad","86.9 Lac5,500 per sqft",NAN,1580 sqft,NAN,3 out of 5,Resale,Semi-Furnished,East,NAN,Freehold,2 Covered,3,NAN,NAN,Poss. by Aug '24
328,3 BHK Apartment for Sale in Sainikpuri Hyderabad,"80 Lac5,161 per sqft",NAN,1550 sqft,Ready to Move,1 out of 5,Resale,Unfurnished,East,NAN,NAN,1 Covered,3,1,NAN,NAN
329,3 BHK Apartment for Sale in Hyderabad,"1.05 Cr7,636 per sqft",1375 sqft,NAN,Ready to Move,4 out of 4,Resale,Unfurnished,West,NAN,Freehold,NAN,2,3,NAN,NAN
330,"2 BHK Apartment for Sale in Mallampet, Outer Ring Road Hyderabad","55 Lac4,622 per sqft",NAN,1190 sqft,Ready to Move,4 out of 5,Resale,Semi-Furnished,West,NAN,Freehold,301 Covered,2,2,NAN,NAN
331,3 BHK Apartment for Sale in Ravindra Nagar Habsiguda Hyderabad,"1.55 Cr7,945 per sqft",NAN,1951 sqft,NAN,3 out of 5,Resale,Unfurnished,East,NAN,Freehold,NAN,3,3,NAN,Poss. by Jun '24
332,3 BHK Apartment for Sale in Kompally Hyderabad,"1 Cr5,556 per sqft",1600 sqft,NAN,NAN,5 out of 7,Resale,Unfurnished,East,NAN,Freehold,1 Covered,3,2,NAN,Poss. by Dec '25
333,"4 BHK Apartment for Sale in Kokapet, Outer Ring Road Hyderabad","4.10 Cr11,595 per sqft",NAN,3536 sqft,NAN,29 out of 39,Resale,Unfurnished,East,NAN,Freehold,3 Covered,4,3,"Garden/Park, Pool, Main Road",Poss. by Dec '27
334,3 BHK Apartment for Sale in Bandlaguda Jagir Hyderabad,"1.55 Cr7,430 per sqft",NAN,2095 sqft,Ready to Move,13 out of 15,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,2,NAN,NAN
335,3 BHK Builder Floor for Sale in Masab Tank Hyderabad,"80 Lac7,874 per sqft",NAN,1016 sqft,NAN,3 out of 5,Resale,Unfurnished,North,NAN,Freehold,1 Covered,2,NAN,NAN,NAN
336,3 BHK Apartment for Sale in Film Nagar Hyderabad,"2.30 Cr18,400 per sqft",NAN,1250 sqft,Ready to Move,1 out of 5,Resale,Unfurnished,East,NAN,Power Of Attorney,2 Covered,3,2,Main Road,NAN
337,3 BHK Apartment for Sale in Sainikpuri Hyderabad,"1.40 Cr6,567 per sqft",1705 sqft,NAN,NAN,1 out of 4,Resale,Unfurnished,East,NAN,Freehold,NAN,3,4,Garden/Park,Poss. by Jun '25
338,"2 BHK Apartment for Sale in Deluxe Colony, Toli Chowki Hyderabad","50 Lac6,024 per sqft",830 sqft,NAN,Ready to Move,4 out of 5,New Property,Unfurnished,North - West,NAN,Freehold,1 Covered,2,2,Garden/Park,NAN
339,"3 BHK Apartment for Sale in Narsingi, Outer Ring Road Hyderabad","2.75 Cr11,777 per sqft",2335 sqft,NAN,NAN,28 out of 39,New Property,Unfurnished,West,NAN,Freehold,NAN,3,2,"Garden/Park, Pool",Poss. by Dec '24
340,2 BHK Apartment for Sale in Kapra Hyderabad,"59 Lac5,004 per sqft",1000 sqft,NAN,Ready to Move,1 out of 5,Resale,Unfurnished,East,NAN,Freehold,10 Covered,2,2,NAN,NAN
341,2 BHK Apartment for Sale in Medipally Hyderabad,"46 Lac4,423 per sqft",NAN,1040 sqft,NAN,2 out of 5,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
342,2 BHK Apartment for Sale in Hyderabad,"95 Lac7,252 per sqft",NAN,1310 sqft,NAN,7 out of 12,Resale,Unfurnished,East,NAN,Freehold,NAN,2,2,"Garden/Park, Pool, Main Road",Poss. by Nov '24
343,3 BHK Apartment for Sale in Ameenpur Hyderabad,"90 Lac5,294 per sqft",NAN,1700 sqft,NAN,35 out of 35,Resale,Unfurnished,NAN,NAN,Freehold,NAN,3,2,NAN,Poss. by Jan '26
344,3 BHK Apartment for Sale in Doctors Colony Saroornagar Hyderabad,"1.35 Cr7,890 per sqft",1515 sqft,NAN,Ready to Move,4 out of 4,Resale,Unfurnished,North - East,NAN,Freehold,NAN,3,2,NAN,NAN
345,2 BHK Apartment for Sale in Pedda Amberpet Hyderabad,"52 Lac4,771 per sqft",NAN,1090 sqft,Ready to Move,1 out of 5,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,NAN,NAN
346,"3 BHK Apartment for Sale in King Koti, Hyderguda Hyderabad","2.38 Cr12,851 per sqft",1752 sqft,NAN,Ready to Move,5 out of 5,Resale,Unfurnished,North,NAN,Co-operative Society,NAN,3,2,Main Road,NAN
